	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0911137	0.0266762	0.00858981	0.00304891	0.000564428	9.51002e-05	4.31623e-05	0.000136886	4.85576e-05	0	0	0	0	0	0	0	0	0
d1_1	0.0982834	0.0620513	0.0331665	0.0156998	0.00606601	0.00243163	0.00178553	0.000635524	0.00027408	1.9423e-05	0	1.07906e-05	0	0	0	0	0	0	0
d1_2	0.0285058	0.0329063	0.0256281	0.0165364	0.00946578	0.00438883	0.00406975	0.00141986	0.00031449	0.000241695	5.75497e-05	4.31623e-05	0	0	0	0	0	0	0
d1_3	0.0100734	0.0173447	0.0166716	0.0116658	0.0110502	0.00759166	0.00574315	0.00205018	0.000842829	0.000927064	0.000148116	0.000100893	0	0	0	0	0	0	0
d1_4	0.00315206	0.00893292	0.0113814	0.0133737	0.0099245	0.006385	0.00543829	0.00355725	0.00222908	0.000384227	0.000420309	0.000212626	7.76921e-05	0.000107906	0	0	0	0	0
d1_5	0.00125499	0.00331902	0.00575602	0.008198	0.0101692	0.00721027	0.0046871	0.00377078	0.00240858	0.00194658	0.000766826	0.000286721	0.000302136	0	0.000129487	0	0	0	0
d1_6	0.00030984	0.00129323	0.003308	0.00582293	0.00571227	0.00732818	0.00535803	0.00580193	0.00303559	0.00258635	0.0010137	0.000537156	0.000151068	0.000221977	0.000129487	0.000172649	0	0	0
d1_7	7.02599e-05	0.00109534	0.00181677	0.0022161	0.00367739	0.00569252	0.00449462	0.00449338	0.00412479	0.00378507	0.00185197	0.00137051	0.000376857	0.000503037	0.000172649	4.31623e-05	0	0	0
d1_8	7.73838e-05	0.000362717	0.000367481	0.00191143	0.00205763	0.00442885	0.00493302	0.00409135	0.0053484	0.00498586	0.00255718	0.00211896	0.000792028	0.000958203	4.62453e-06	7.70755e-05	0	0	0
d1_9	4.31623e-05	0.000266167	0.000128868	0.000559206	0.00187957	0.00304338	0.00256683	0.00391654	0.00354014	0.00365654	0.0026603	0.00224968	0.00170635	0.000906408	0.000405725	0.000293504	2.15811e-05	0.00019423	0
d1_10	0	0.000240476	8.27656e-05	0.000471188	0.000652794	0.00177633	0.00245984	0.00250866	0.00299095	0.00326348	0.00265171	0.00347497	0.00168055	0.00180172	0.00123876	9.09491e-05	0	0.000129487	0
d1_11	0	0	7.33759e-05	0.000141716	0.000168025	0.00139724	0.000849157	0.00257318	0.00213942	0.0040106	0.0045937	0.00254781	0.00358792	0.00239119	0.00107659	0.000819971	6.47434e-05	0.000129487	0
d1_12	0	0	5.23179e-06	3.63796e-05	0.00019423	0.000463686	0.00028816	0.00144224	0.00194338	0.00318014	0.0024399	0.00255418	0.00233408	0.00282682	0.00116107	0.000552477	0.000733759	0.000345298	0
d1_13	0	0	0	0.000129487	0.000258974	0.000293504	0.000259385	0.000370785	0.000840329	0.00165497	0.00220518	0.00357384	0.00230456	0.00383713	0.00198546	0.00208474	0.000705395	0.000129487	0
d1_14	0	0	0	0	0.000215811	0	0.000414358	0.000295353	0.000394627	0.000638802	0.00102726	0.00182227	0.00145889	0.00201372	0.00344651	0.00197683	0.00168333	0.000587007	0.000129487
d1_15	0	0	0	0	0	0	0	0.000293504	0.000607972	0.000120854	0.000612493	0.00162074	0.00188373	0.00174807	0.00214948	0.00335803	0.00287461	0.00204774	0.000172649
d1_16	0	0	0	0	0	0	0	0	0	0.000725126	1.29487e-05	0.000768289	0.00289187	0.00243004	0.00241709	0.00117155	0.00204158	0.00249478	0.00103589
d1_17	0	0	0	0	0	0	0	0	3.45298e-05	0	4.31623e-05	0.000712178	0.00120854	0.000927989	0.00201999	0.00351773	0.00224444	0.00323717	0.00133803
d1_18	0	0	0	0	0	0	0	0	0	2.15811e-05	0.000172649	0.000258974	0.000733759	0.00019423	0.000733759	0.00164017	0.00271059	0.0044673	0.0044673
d1_19	0	0	0	0	0	0	0	0	0	0	0.000215811	0	0	2.15811e-05	0.000431623	0.000690597	0.00170491	0.00336666	0.00410042
