	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.048466	0.00966382	0.0021241	0.000321855	6.6877e-05	5.80643e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.108116	0.0435266	0.0142406	0.00494339	0.000870255	0.000237233	4.82503e-05	2.85713e-05	2.39032e-05	0	0	0	0	0	0	0	0	0	0
d2_2	0.0477412	0.0331686	0.0165169	0.00580749	0.00250078	0.000410492	0.000164355	2.0459e-05	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0237436	0.0235027	0.0149073	0.00870631	0.00386172	0.000975009	0.000576585	0.000129269	2.17689e-05	0	0	0	0	0	0	0	0	0	0
d2_4	0.0122984	0.0162002	0.0130008	0.00874144	0.00430225	0.00235047	0.00152832	9.89756e-05	8.06731e-05	5.97579e-05	1.79274e-05	0	0	0	0	0	0	0	0
d2_5	0.00729238	0.0123271	0.0125617	0.00684484	0.00557745	0.00194802	0.00132904	0.000523071	2.39032e-05	0	0	0	0	0	0	0	0	0	0
d2_6	0.00381516	0.00776067	0.00984831	0.00796095	0.00521586	0.00227403	0.00143278	0.000757414	0.000159497	0.00015411	0	0	0	0	0	0	0	0	0
d2_7	0.00192022	0.00521253	0.00635174	0.00644819	0.00521307	0.00359477	0.00240123	0.00191913	0.000189019	4.08346e-05	0.000191225	0	0	0	0	0	0	0	0
d2_8	0.00110672	0.0040404	0.00525344	0.00456034	0.0043948	0.00367349	0.00289296	0.00161146	0.000535274	0.000293106	3.92695e-05	0	0	0	0	0	0	0	0
d2_9	0.0008284	0.00227155	0.00349049	0.00645008	0.00426327	0.00283622	0.00342794	0.00151976	0.000817649	0.000251729	6.70966e-05	0	1.19516e-05	0	0	0	0	0	0
d2_10	0.000325976	0.00170551	0.00284966	0.00454371	0.00444358	0.00270327	0.00331171	0.00228657	0.0011267	0.000397831	2.7887e-05	0.000109556	1.99193e-05	0	0	0	0	0	0
d2_11	0.000206119	0.00105321	0.00201896	0.00327438	0.00458106	0.00354524	0.00242432	0.00113444	0.001302	0.000748204	0.000279051	0.000212852	0.000211145	5.97579e-05	0	0	0	0	0
d2_12	0.000368598	0.000711626	0.00116227	0.00212123	0.00242957	0.00468494	0.00314508	0.0019161	0.00124473	0.000844688	0.000757114	0.000106719	0.000187241	0	0	0	0	0	0
d2_13	9.03482e-05	0.000621537	0.00124776	0.00145513	0.00206689	0.00415992	0.00231203	0.00219971	0.00169994	0.000827979	0.000694899	0.000175091	0	0	0	0	0	0	0
d2_14	0	0.00106689	0.00088511	0.00158546	0.00241951	0.00364444	0.00264264	0.00226247	0.00168096	0.00150095	0.00112369	0.000256178	0.000507942	0.000159354	0	0	0	0	0
d2_15	4.82892e-06	0.000223096	0.00053853	0.00100174	0.0024423	0.00240575	0.00280723	0.00254192	0.00136673	0.00191273	0.00032791	0.000878156	0.000298789	9.95965e-05	0	0	0	0	0
d2_16	0	1.24172e-05	0.00060102	0.00109223	0.00116312	0.00328297	0.00167686	0.00360885	0.00216865	0.00190693	0.000851684	0.000979081	7.96772e-05	0.000390418	0	0	0	0	0
d2_17	0	3.75621e-05	7.30374e-05	0.000689432	0.000824072	0.00136878	0.00129524	0.00166335	0.00244674	0.00121137	0.000829402	0.000680291	0.000775927	2.60762e-05	0	0	0	0	0
d2_18	0	0.000159354	4.13708e-05	0.000223467	0.000993964	0.00140633	0.00186514	0.00159392	0.00207092	0.00221644	0.00098232	0.000523774	0.000316432	0.000167322	0.000187241	0	0	0	0
d2_19	0	0	0.000179274	7.36211e-05	0.000380341	0.00127246	0.00110428	0.00124088	0.00168422	0.0025657	0.00165928	0.000986393	0.000652973	3.98386e-05	0.000239032	0	0	0	0
d2_20	0	0	0	5.59551e-05	0.00059388	0.00021712	0.000621577	0.00111709	0.00201394	0.00208233	0.00134598	0.001764	0.000752665	0.000204884	6.37417e-05	3.18709e-05	0	0	0
d2_21	0	0	0	7.59779e-05	5.34975e-05	0.000447819	0.000840689	0.00181806	0.00161716	0.00171771	0.00165928	0.000917616	0.000432068	0.00020535	0.000239032	3.98386e-05	5.97579e-05	0	0
d2_22	0	0	0	0	0.000455028	0.000171306	0.000465448	0.00138155	0.00195465	0.00197998	0.00135213	0.000493999	0.000897507	0.00107564	0.000362816	4.55298e-05	0.000119516	5.97579e-05	0
d2_23	0	0	0	0	0.000163623	0.000397627	0.000191225	0.000770213	0.00106748	0.00196575	0.00169048	0.0011354	0.000815363	0.000896368	0.000713111	0.000115816	0	0.000119516	0
d2_24	0	0	0	0	3.15863e-05	0.000165046	0.000411665	0.000631157	0.000636848	0.000842017	0.00171306	0.00159468	0.000438225	0.000940191	0.000408061	0.000515625	1.99193e-05	0	0
d2_25	0	0	0	0	0	0.000463835	8.53684e-05	0.000675644	0.00052549	0.00173867	0.00152753	0.00253772	0.000807775	0.00169314	0.000649369	0.000284561	0.000119516	0	0
d2_26	0	0	0	0	7.96772e-06	5.97579e-05	0.000446192	0.000601563	0.000317001	0.00164078	0.000649369	0.00157533	0.00106502	0.00141825	0.000597579	0.000517902	0.00027887	0	0
d2_27	0	0	0	0	0	0.000119516	0.000523593	0	0.000677256	0.00104719	0.00119516	0.00149964	0.00105572	0.00158956	0.00119516	0.000878622	0.000398386	0.000358547	0
d2_28	0	0	0	0	0	0	0	0.000151387	0.000527577	0.000773153	0.000778844	0.00114242	0.00106767	0.00204173	0.00062945	0.000521886	0.00027887	0.00027887	0
d2_29	0	0	0	0	0	3.18709e-05	0	7.17095e-05	0.000569692	0.000438225	0.000617498	0.000721079	0.0014376	0.00194185	0.000968078	0.00055774	0.000173013	0.000131467	0.000119516
d2_30	0	0	0	0	0	0	0.000119516	0.000119516	0.000133175	0.000408061	0.00057766	0.000372491	0.00055774	0.00119288	0.00145212	0.00105971	0.000398386	0.000483754	0
d2_31	0	0	0	0	0	0	0	0	0	7.96772e-05	0.000298789	0.000972062	0.00181266	0.000884417	0.0016772	0.00144614	0.000497982	0.000342612	0
d2_32	0	0	0	0	0	0	0	0	0	3.18709e-05	1.99193e-05	0.000438225	0.00181664	0.000916288	0.00117524	0.00127256	7.17095e-05	0.000338628	0.000159354
d2_33	0	0	0	0	0	0	0	0	0	0	0.00027887	0.000748966	0.001235	0.001235	0.000976046	0.000517902	0.0014063	0.000748966	0
d2_34	0	0	0	0	0	0	0	0	0.000119516	0	0	0.00107564	0.00138638	0.000637417	0.000756933	0.00152582	0.0010358	0.000956126	0.000159354
d2_35	0	0	0	0	0	0	0	0	0	3.98386e-05	9.16288e-05	0.000119516	0.000378467	0.000438225	0.000677256	0.00141427	0.00190428	0.00117524	0.000458144
d2_36	0	0	0	0	0	0	0	0	0	0	0	0.000378467	0.000298789	0.000310741	0.00159354	0.000916288	0.00163338	0.00171306	0.000756933
d2_37	0	0	0	0	0	0	0	0	0	0	0	0	0.00027887	0.000677256	0.00055774	0.00172501	0.00120711	0.00147403	0.00107564
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0.000239032	0	0.000677256	0.000916288	0.000916288	0.00235048	0.000995965
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98386e-05	0.000358547	0.000438225	0.00141427	0.00157362	0.001235
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478063	0.000876449	0.00223096	0.00410338
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00083661	0.00147403	0.00131467
