	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0793296	0.0360481	0.0205635	0.0104137	0.00543203	0.0032792	0.00154384	0.000841218	0.000551228	0.000292215	0.000177944	4.22636e-06	0	4.43767e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0358939	0.0368622	0.0318811	0.0223367	0.0169542	0.0115264	0.00763616	0.00510644	0.00299629	0.00158683	0.00202199	0.000644202	0.000767817	0.00021543	0.000215229	0.000381039	7.98781e-05	5.1747e-05	3.55014e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00883729	0.0141364	0.0172512	0.0161805	0.0141108	0.0123893	0.0101586	0.00740077	0.00439804	0.00471662	0.00264062	0.00167241	0.00104436	0.00114991	0.00026519	0.000383347	7.29046e-05	6.33953e-06	0	2.90466e-05	1.10942e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00210665	0.00530244	0.0067272	0.00915882	0.0099143	0.0102291	0.00842035	0.00777806	0.00655884	0.00454189	0.00398969	0.00310813	0.00199162	0.000949929	0.00155914	0.000592509	0.000990146	0.000132724	0.000788849	6.89857e-05	2.40902e-05	0.00013313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000778964	0.00121668	0.00311397	0.0042243	0.00505052	0.00662755	0.00570772	0.00593826	0.00549225	0.00559798	0.0042046	0.00399458	0.00234421	0.0027548	0.0020775	0.00108724	0.00153789	0.000699611	0.000607222	0.000378365	0.00039592	2.34563e-05	2.85279e-05	9.31912e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.000187457	0.000706327	0.000787006	0.00137965	0.00302628	0.0027389	0.00405603	0.00381978	0.0047971	0.0044228	0.00294929	0.00292108	0.00300449	0.00295417	0.0028063	0.00244441	0.00124824	0.000745212	0.000796668	0.000837085	0.000402772	0.000428754	0	0.000168632	0.00013313	0.000258864	0	0	0	2.21884e-05	0	4.43767e-05	0	0	0	0	0	0	0	0	0	0
d3_6	3.18913e-06	4.31613e-05	0.000127494	0.00131033	0.00139497	0.00117487	0.00198542	0.00236518	0.00420157	0.00378317	0.00360922	0.00407174	0.00269813	0.00392645	0.00393447	0.00251071	0.00224935	0.00178335	0.00216008	0.00151305	0.000953043	0.000268912	0.000557649	0.000119183	0.000335044	0.00026626	0	6.65651e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	0.000242055	6.64687e-05	0.000540716	0.000217397	0.000629042	0.000911899	0.00106433	0.000847099	0.00259458	0.00183154	0.00254186	0.00274285	0.00247139	0.00261812	0.00280855	0.00359823	0.00185338	0.00249041	0.00175015	0.00114196	0.00102288	0.000351614	0.00109483	0.0006535	0.000577215	1.96526e-05	0.000257385	0.000155319	2.21884e-05	4.43767e-05	0	0	0	0	0	0	0	0	0	0	0
d3_8	8.77367e-07	6.4777e-05	1.31854e-07	7.41909e-05	0.000175102	0.000321418	0.00088169	0.00073523	0.00080515	0.000807046	0.00191554	0.00186744	0.00289338	0.00169799	0.00273127	0.00210144	0.00180109	0.00216411	0.00160534	0.0022275	0.000940566	0.000545728	0.00182283	0.00171389	0.000563162	0.000461201	0.000199695	0.000192299	4.43767e-05	6.33953e-06	0.000279573	5.32521e-05	0	0	2.21884e-05	0	0	0	0	0	0	0
d3_9	0	0	0	6.08535e-06	2.77355e-05	0.000289188	8.89389e-05	0.000140104	0.000208646	0.000910041	0.00130316	0.0012554	0.00103901	0.00237201	0.0018768	0.00233951	0.00261461	0.00180366	0.00179195	0.00273929	0.00220564	0.00226176	0.00155044	0.000920385	0.00097819	0.00108279	7.83989e-05	0.000128693	9.76288e-05	4.43767e-05	0.000443767	4.43767e-05	0	0	0	0	0	0	0	0	0	0
