	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0367744	0.00753584	0.00121707	0.000297047	0.000342489	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0798523	0.0371921	0.0138371	0.00481895	0.00152585	0.000514485	8.1334e-05	7.67829e-05	0.000242472	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0380771	0.0310441	0.0163542	0.00696445	0.00219649	0.00109142	0.000277727	0.000126413	3.62776e-05	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0232406	0.0221143	0.0158165	0.0080702	0.00462421	0.00124933	0.000512846	0.000275725	0	1.70974e-06	0	0	0	0	0	0	0	0	0	0
d2_4	0.0113032	0.0185141	0.0128299	0.00950556	0.0049075	0.00249795	0.00151106	0.000215862	4.2221e-05	3.92958e-06	5.9271e-05	0	0	0	0	0	0	0	0	0
d2_5	0.00701522	0.011133	0.0125367	0.00908667	0.0065804	0.00339117	0.00125866	0.000254517	5.78999e-05	0.000134231	7.90729e-05	0	0	0	0	0	0	0	0	0
d2_6	0.00370505	0.00785352	0.00995218	0.00974871	0.00547274	0.00393162	0.00178002	0.000490229	0.000208425	4.20828e-05	5.18621e-05	0	0	0	0	0	0	0	0	0
d2_7	0.00238551	0.00609754	0.00677458	0.00719938	0.00590116	0.00347411	0.0030217	0.000621617	0.000255276	0.000220141	9.46315e-05	4.76285e-06	4.24326e-05	0	0	0	0	0	0	0
d2_8	0.00112437	0.00346242	0.00621696	0.00611811	0.00466596	0.00453896	0.00243562	0.00166142	0.000738235	0.000275521	0.000126576	9.08116e-05	0.000103724	0	0	0	0	0	0	0
d2_9	0.000785277	0.00218459	0.00564082	0.00432813	0.00509358	0.00512694	0.001864	0.00274675	0.000974755	0.000508893	0.000202831	1.3336e-05	0.00020004	5.08037e-05	0	0	0	0	0	0
d2_10	0.000778673	0.00104762	0.00245018	0.00303055	0.00430907	0.00507082	0.00317535	0.00242613	0.00151549	0.00120116	0.000218985	0.000322604	0	0	0	0	0	0	0	0
d2_11	0.000244117	0.00117603	0.00222624	0.00370311	0.00352232	0.00381864	0.00348701	0.00249159	0.00212274	0.000221985	0.000641608	0.000222266	2.83817e-05	0	0	0	0	0	0	0
d2_12	0.000155457	0.000658095	0.00121596	0.00204024	0.00251867	0.00388854	0.00311159	0.00243971	0.00131349	0.000882625	0.000257194	0.000725435	0.000270424	0	0	0	0	0	0	0
d2_13	2.42472e-06	0.000162499	0.000793798	0.00221489	0.00269898	0.00290823	0.00335739	0.00247296	0.00174794	0.00176387	0.000922855	0.00027942	0.000404727	4.44532e-05	0	2.85771e-05	0	0	0	0
d2_14	0.000146696	0.000146097	0.00154598	0.00138739	0.00285332	0.00267716	0.00293738	0.00272289	0.0029067	0.00139827	0.000997129	0.000295932	9.29284e-05	0.000177813	0	0	0	0	0	0
d2_15	1.71574e-06	0.000100682	0.000424058	0.00128769	0.00126437	0.0028815	0.00208758	0.0024494	0.0026821	0.00184805	0.000911051	0.000640223	0.00053851	8.1921e-05	0.000103724	0	0	0	0	0
d2_16	0	0.000228193	0.000260481	0.000929154	0.000806497	0.00138288	0.00372132	0.0025928	0.00298176	0.0023101	0.00233729	0.00111946	0.00063674	4.6163e-05	0	0	0	0	0	0
d2_17	3.70444e-06	5.18621e-05	0.000180915	0.000575352	0.000957554	0.00145281	0.00168764	0.00172063	0.00167191	0.00204931	0.0020345	0.00153776	0.000401789	0.000492796	0.000235602	0	0.00013336	0	0	0
d2_18	0	2.22266e-05	0.000124469	0.000375514	0.0013407	0.00149923	0.00172373	0.00178481	0.00233556	0.00174012	0.00216636	0.000511741	0.00111673	0.000560111	0.000245975	4.44532e-05	6.35046e-06	0	0	0
d2_19	0	0	4.6878e-05	8.46728e-06	0.000660015	0.000805345	0.00145252	0.00269852	0.00254399	0.001495	0.00186173	0.00230862	0.00120659	0.00052603	2.47668e-05	0.000555666	2.22266e-05	0	0	0
d2_20	0	0	0	0.000397116	0.000647218	0.000581058	0.000742908	0.00174501	0.00105068	0.00204231	0.00163524	0.0012847	0.00144398	0.00089351	0.000186588	2.22266e-05	0	4.44532e-05	0	0
d2_21	0	0	0	0.000146696	8.89065e-06	0.000324287	0.00127994	0.00130078	0.00147935	0.00180483	0.00204189	0.000898273	0.00172225	0.000515975	0.000492796	0.000524548	0.00020004	0	0	0
d2_22	0	0	0	0	0.000488986	0.000167864	0.000460832	0.00118254	0.00187855	0.00162381	0.00130798	0.00149776	0.00253129	0.00103798	0.000355626	0.000311173	6.66799e-05	0	0	0
d2_23	0	0	0	0	0	0.000184163	0.000794972	0.000968446	0.000872765	0.00205617	0.00101214	0.0014514	0.00101544	0.00105989	0.000681405	0.00106434	0.000317523	2.22266e-05	6.66799e-05	0
d2_24	0	0	0	0.000177813	0	6.46593e-05	0.000353086	0.000584243	0.00137793	0.0013536	0.00141361	0.00115769	0.00109059	0.000849057	0.000755282	0.000466759	0.00013336	4.44532e-05	0	0
d2_25	0	0	0	0	1.18542e-05	4.18072e-05	2.22266e-05	0.000259734	0.001051	0.00219408	0.00159693	0.00259988	0.00220234	0.00221377	0.000597579	0.000537884	0.000811272	0.00013336	0.000222266	0
