	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0329772	0.00816616	0.00169137	0.000136048	2.25429e-05	9.68745e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0821926	0.036815	0.0132776	0.00469033	0.00127846	0.00028039	6.51946e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.040038	0.0325492	0.0143769	0.00654544	0.00190537	0.000583054	0.000370163	0.000105652	1.33802e-05	0	0	0	0	0	0	0	0	0	0
d2_3	0.0238723	0.0229313	0.015077	0.0086583	0.00280789	0.00206864	0.000334979	0.000272985	0.000133802	0	0	0	0	0	0	0	0	0	0
d2_4	0.0140004	0.0175486	0.0139071	0.00793809	0.00542933	0.0016368	0.000578359	0.000450847	0.000104746	0	0	0	0	0	0	0	0	0	0
d2_5	0.00652979	0.0126032	0.0137726	0.00942735	0.00494107	0.00206112	0.00154309	0.000595818	0.000129313	6.53728e-05	2.97338e-05	0	0	0	0	0	0	0	0
d2_6	0.00442412	0.00795308	0.0106591	0.0082334	0.00593362	0.00333941	0.00193405	0.000333729	0.000418983	0.000150368	0	0	0	0	0	0	0	0	0
d2_7	0.00279552	0.00583872	0.00680579	0.00816287	0.00527051	0.00335609	0.00233747	0.000867373	0.000493094	0.000219287	6.58391e-05	0	0	0	0	0	0	0	0
d2_8	0.00180569	0.00268154	0.0052696	0.00712031	0.00517477	0.0032637	0.00292498	0.00185899	0.00130329	0.000180208	1.33802e-05	6.6901e-05	0	0	0	0	0	0	0
d2_9	0.000976875	0.00275032	0.00460934	0.00469712	0.00537204	0.00476082	0.00258288	0.00206412	0.000813804	0.000560907	0.000608799	2.23003e-05	0	0	0	0	0	0	0
d2_10	0.000322734	0.00146391	0.0022786	0.00409159	0.00500709	0.00476048	0.00386717	0.00143482	0.00161224	0.000474579	0.000169483	0.000148669	0	0	0	0	0	0	0
d2_11	0.000175693	0.000555506	0.00283766	0.00290447	0.00359577	0.00469069	0.00424435	0.00230945	0.00180229	0.000553549	0.000295851	2.00703e-05	0	0	0	0	0	0	0
d2_12	0.000168636	0.00108717	0.00147974	0.00197788	0.00372217	0.00316963	0.0037192	0.00196228	0.00147689	0.000132422	0.000521124	0.000102582	0	2.23003e-05	0	0	0	0	0
d2_13	4.25256e-05	0.000153239	0.00114819	0.00184091	0.00321031	0.00428554	0.00315247	0.00208191	0.00101891	0.00138166	0.000884687	0.000424344	2.1026e-05	0.000223003	0	0	0	0	0
d2_14	8.21592e-06	0.000198861	0.00102775	0.00230775	0.00240915	0.00405557	0.00409189	0.00288265	0.00169748	0.000589969	0.000887766	0.000122652	7.32726e-05	0	0	0	0	0	0
