	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0705857	0.0214827	0.0066275	0.00163391	0.000909806	0.000506381	0.000125369	4.73618e-05	0	0	0	0	0	0	0	0	0	0
d3_1	0.0801303	0.055243	0.0281281	0.0150097	0.0054121	0.0031221	0.0014995	0.000485436	8.16912e-05	0	0	0	0	0	0	0	0	0	0
d3_2	0.0310554	0.0311822	0.0260016	0.0175534	0.00999878	0.00549999	0.00206261	0.000668996	0.00033481	0.000306437	0	5.07447e-05	0	0	0	0	0	0	0
d3_3	0.00979045	0.0166897	0.0204336	0.0183724	0.00946425	0.00717363	0.00438303	0.00230556	0.00162368	0.000523009	2.9248e-05	0	0	0	0	0	0	0	0
d3_4	0.00323127	0.00913496	0.0123487	0.0122466	0.0110839	0.00687625	0.00509796	0.00422071	0.00251971	0.000921316	0.000394343	0.000153926	4.89405e-05	0	0	0	0	0	0
d3_5	0.00168846	0.00385254	0.00739326	0.00638499	0.00752935	0.00736564	0.00668862	0.00437551	0.0033579	0.00143577	0.000809097	0.000369422	0	0	7.10426e-05	0	0	0	0
d3_6	0.000340747	0.00148678	0.00413279	0.00517616	0.00910922	0.00769594	0.00846618	0.00466547	0.00373127	0.00285888	0.00180775	0.000525716	0.000259136	0.000156294	0.000189447	0	0	0	0
d3_7	0.000160926	0.00107855	0.00195281	0.00373433	0.00569488	0.00656451	0.00692192	0.00395092	0.00424823	0.00229218	0.00145062	0.000761058	0.000612884	0.000142085	9.47235e-05	0	0	0	0
d3_8	3.31532e-05	0.000238941	0.00129531	0.00220623	0.00318866	0.00374586	0.00552716	0.00473618	0.00464942	0.00237102	0.00248582	0.00119598	0.00113195	0.000806729	4.73618e-05	0.000189447	0	0	0
d3_9	0	1.62383e-05	0.000685797	0.00161773	0.00280555	0.00452438	0.00462192	0.00499239	0.00290645	0.00427583	0.00255235	0.00207432	0.00092829	0.000299958	0.00026049	0.000142085	0	0	0
d3_10	0	3.94681e-06	0.000108932	8.64916e-05	0.00191026	0.00299634	0.00242939	0.00342077	0.00354186	0.00486279	0.00346413	0.00274822	0.00222803	0.00221112	0.00112924	6.15703e-05	0	0	0
d3_11	0	0	8.51281e-05	0.000461498	0.000345741	0.000510718	0.00126828	0.00192368	0.00333	0.00392291	0.00280369	0.00315768	0.00326052	0.00259069	0.00140191	0.000843039	0.000142085	0	0
d3_12	0	0	1.21787e-05	0.000243575	0.000227336	0.000676699	0.00132985	0.00178307	0.00203148	0.00249089	0.00283482	0.00256925	0.00316715	0.00145761	0.00186132	0.000525716	0.000639384	0	0
d3_13	0	0	0	0	6.02171e-05	0.000284171	0.000857248	0.000863337	0.00113634	0.00203351	0.0033381	0.00254265	0.00378184	0.00370843	0.00254536	0.00170502	0.00054466	0.000142085	0
d3_14	0	0	3.04468e-05	4.73618e-05	0.000142085	0.000216285	0.00026049	0.000251017	0.0011651	0.00179636	0.00199156	0.00212181	0.00362284	0.00284644	0.002998	0.00143506	0.00158188	0.000284171	0
d3_15	0	0	0	0	2.36809e-05	0	8.52512e-05	0.000236809	0.000444862	0.000826124	0.00206971	0.00119825	0.00287486	0.00251017	0.00185184	0.000994597	0.00187079	0.000757788	0.000331532
d3_16	0	0	0	0	0	0	4.73618e-05	0	1.9283e-05	0.000530452	0.00107669	0.001885	0.00187316	0.00151558	0.00232546	0.00220232	0.00219285	0.00142085	0.000497298
d3_17	0	0	0	0	0	0	0	8.00639e-05	7.98384e-05	0.00038363	0.00100407	0.000933027	0.00119825	0.001885	0.00227336	0.00456094	0.00331532	0.00236809	0.000710426
d3_18	0	0	0	0	0	0	0	0	0	0.000142085	4.73618e-05	0.000142085	0.000307851	0.00144453	0.00193236	0.00314956	0.00317324	0.00364686	0.00336268
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000331532	0.000426256	0.000757788	0.000592022	0.00132613	0.00248649	0.00511507	0.00364686
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142085	4.73618e-05	0.000710426	0.0016103	0.00478354	0.0038363
