	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0734306	0.0241221	0.00859078	0.00259934	0.00102367	0.00052987	4.30366e-05	5.2336e-05	0	0	0	0	0	0	0	0	0	0
d1_1	0.0794936	0.0538029	0.0305277	0.0163542	0.00651509	0.00293634	0.00208334	0.000450687	0.00039614	5.43751e-05	0	0	0	0	0	0	0	0	0
d1_2	0.0271641	0.0313041	0.0251421	0.0167513	0.0118025	0.00698828	0.00329294	0.00134767	0.0011087	5.7547e-05	1.26875e-05	0	0	0	0	0	0	0	0
d1_3	0.0093138	0.0171111	0.0190715	0.0161177	0.0112942	0.00628822	0.00486	0.00284394	0.00110394	0.000825533	0.00024269	0.000116567	0	0	0	0	0	0	0
d1_4	0.00422731	0.00799739	0.0117069	0.012178	0.00861302	0.00870772	0.00615139	0.00341514	0.00302729	0.00110881	0.000402252	0.000241289	3.04727e-05	0	0	0	0	0	0
d1_5	0.00138478	0.00412023	0.00741541	0.00918883	0.00834049	0.00835411	0.00765933	0.00423543	0.00301408	0.00141195	0.00179743	0.000363057	1.42735e-05	0.000499571	0	0	0	0	0
d1_6	0.000613228	0.00163001	0.00334092	0.00552716	0.00541163	0.00867228	0.00754212	0.00520953	0.00349957	0.0021366	0.00133774	0.000815626	0.000285469	0.000339391	0	0	0	0	0
d1_7	0.000166814	0.000658811	0.00173321	0.00245277	0.00562896	0.00465774	0.00541431	0.00514042	0.00507647	0.00447017	0.00211903	0.000766894	0.000766689	0.000363633	0.000428204	0	0	0	0
d1_8	4.41797e-05	0.00024721	0.000914696	0.00164282	0.0039398	0.00428217	0.00616989	0.00493911	0.00407942	0.00321385	0.00259718	0.00200678	0.00111492	0.000861165	0.000333047	0.000190313	0	0	0
d1_9	1.90313e-05	7.61251e-05	0.00042162	0.000586179	0.00264537	0.00204773	0.0032279	0.00457937	0.00451664	0.00411966	0.0036173	0.00143301	0.0018679	0.00144321	0.000846892	4.75782e-05	0	0	0
d1_10	1.18945e-05	0	0.000231759	0.000390831	0.0012276	0.00243633	0.00263279	0.00216512	0.00332074	0.00397584	0.00388351	0.00355431	0.00198367	0.000967423	0.00102973	0.000157008	0.000237891	0	0
d1_11	0	0	3.0586e-05	0.00035004	0.00036271	0.00071877	0.00116862	0.00246194	0.00237891	0.00272521	0.00305373	0.0031652	0.00401413	0.00234764	0.00206965	0.00048054	0.000466266	0	0
d1_12	0	0	0	4.75782e-05	0.00056292	0.000524946	0.00109814	0.00123453	0.00177262	0.00414395	0.00325809	0.00304263	0.00333217	0.00213626	0.00316871	0.00124179	0.000380626	0.000214102	0
d1_13	0	0	0	0	0	0.000157008	0.000237891	0.000993382	0.000955642	0.0016197	0.00184569	0.00264739	0.00328765	0.00397278	0.00129413	0.00159387	0.00132267	0.00026168	0.000285469
d1_14	0	0	0	0	0	0.00063279	9.67423e-05	0	0.000863204	0.000976599	0.00148284	0.00170534	0.00351603	0.00254543	0.00161018	0.00241697	0.00216481	0.000951564	0.000404415
d1_15	0	0	0	0	0	0	0.000125742	0.000204586	0.000214102	0.000732364	0.00175088	0.00130568	0.00187458	0.00312317	0.00202207	0.00247407	0.00222666	0.0013084	0.000618516
d1_16	0	0	0	0	0	0	0	0	3.0586e-05	0.000547149	0.000316055	0.00122514	0.0016581	0.00158435	0.00267389	0.00361594	0.00280711	0.0021886	0.000975353
d1_17	0	0	0	0	0	0	0	0	0	0	0.000428204	0.000475782	0.000999142	0.00153678	0.00294985	0.00233133	0.00398705	0.003497	0.00142735
d1_18	0	0	0	0	0	0	0	0	0	0	0.000142735	0	0.000927775	0.00052336	0.000856407	0.00204586	0.00252164	0.00532876	0.00511466
d1_19	0	0	0	0	0	0	0	0	0	0	0	0	0.000166524	0.000333047	0.000428204	0.00133219	0.0015225	0.00485298	0.00361594
