	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0575928	0.0358333	0.0296245	0.0241782	0.020043	0.0179216	0.0131717	0.0111644	0.00685431	0.00621527	0.0065446	0.00414461	0.00269815	0.00334548	0.00195884	0.00155407	0.000556502	0.00104927
d1_1	0.04182	0.00681856	0.00515521	0.00454469	0.00349576	0.00339228	0.00342839	0.00269221	0.00260954	0.00253124	0.00225648	0.000665466	0.000929173	0.000617379	0.000105467	0.00045362	0.00100078	0.000244662	0.000336326
d1_2	0.0358747	0.00446324	0.00379104	0.00355534	0.00217895	0.00267657	0.00309509	0.00171747	0.00149206	0.00115979	0.00226323	0.00113647	0.00105264	0.00155893	0.000444766	0.000393467	0.000763889	0.0007546	0.000752103
d1_3	0.0298405	0.00459426	0.00301745	0.00327673	0.00391592	0.00340569	0.0033498	0.00111197	0.00136363	0.00152444	0.00182297	0.00115541	0.000163063	0.000720283	0.000779738	0.00129953	0.000487176	0.0010589	0.000514554
d1_4	0.0238815	0.002594	0.00367169	0.00250591	0.00335741	0.00262141	0.00173936	0.00216613	0.00137147	0.00132688	0.00097423	0.000795989	0.00158515	0.000776631	0.000938116	0.000951	0.000606206	0.00045094	0.000793728
d1_5	0.0197079	0.00278252	0.00287078	0.00376453	0.00233076	0.00185478	0.00147678	0.00224184	0.002391	0.00237805	0.000909262	0.00103383	0.00184281	0.00101569	0.000592798	0.000419535	0.000760961	0.000488372	0.000524217
d1_6	0.0125988	0.00151714	0.00172548	0.0022696	0.00204166	0.00181648	0.00281111	0.00221882	0.00178862	0.00181872	0.00185698	0.00151281	0.000867356	0.00105407	0.00131444	0.000496034	0.000563675	0.00106534	0.00182067
d1_7	0.013755	0.00164645	0.00144234	0.0018759	0.00114354	0.00304393	0.00207926	0.00223253	0.00116373	0.00128931	0.00103868	0.00117146	0.00108922	0.00130128	0.000963884	0.0010275	4.5094e-05	0.000281837	0.00142851
d1_8	0.0102605	0.00135854	0.00121168	0.00249727	0.00266667	0.00212083	0.00121005	0.00220013	0.00181659	0.00209029	0.00159861	0.00145977	0.00252246	0.0011405	0.000773308	0.000806055	0.000580585	0.000845512	0.000862422
d1_9	0.0107958	0.00238167	0.00148766	0.00310835	0.00192459	0.00300402	0.00231155	0.00217715	0.00119716	0.00145376	0.00133534	0.00102267	0.000959723	0.00135282	0.00133043	0.000433139	0.000946973	0.00140919	0.0023473
d1_10	0.00910908	0.00261589	0.00144018	0.00128088	0.00118532	0.00170933	0.00157179	0.00109362	0.00241791	0.000828602	0.000759619	0.00173356	0.00202425	0.00188415	0.000684462	0.00165157	0.000620042	0.00105085	0.00312839
d1_11	0.00525176	0.0015992	0.000984661	0.00136401	0.00118485	0.00168724	0.00240372	0.00205636	0.00175047	0.00184136	0.00101139	0.00152756	0.000777066	0.000883359	0.000943752	0.00112735	0.000253654	0.000428393	0.00167411
d1_12	0.00365592	0.000914557	0.0004947	0.00145514	0.00135373	0.00110618	0.00196558	0.00164885	0.00116359	0.0012115	0.000648226	0.00160794	0.000823368	0.00109917	0.000660976	0.00105996	0.000112735	0.000338205	0.00314249
d1_13	0.0038344	0.00146805	0.00109658	0.000754482	0.000852893	0.00139328	0.00104449	0.00128838	0.00112601	0.0010691	0.000836117	0.000960415	0.00156943	0.00065252	0.00093476	0.000769013	0.000580585	0.000563675	0.00153883
d1_14	0.0027173	0.000655007	0.00117271	0.00119828	0.00057119	0.000954457	0.00137724	0.00053994	0.000601521	0.00137099	0.00183032	0.0011354	0.00115661	0.000422756	0.00179516	0.0014881	0.000977573	0.000986431	0.00197286
d1_15	0.00141959	0.00120476	0.000586167	0.00153266	0.00136127	0.000783227	0.00177704	0.000543543	0.000650239	0.000507307	0.00083142	0.00142046	0.000569714	0.000994483	0.00169062	0.00108789	0.00121754	0.000992067	0.00284656
d1_16	0.00109579	0.0010589	0.000561751	0.00106845	0.00109071	0.000648226	0.000539908	0.000452128	0.00158003	0.000721357	0.000580585	0.000287474	0.00176148	0.00136409	0.00122881	0.000961065	0.00111608	0.00200104	0.0043572
d1_17	0.00146894	0.000537273	0.000558038	3.94572e-05	0.000330152	0.00136651	0.00116077	0.00120345	0.00126263	0.000682046	0.000617224	0.000270564	0.00184603	0.000732777	0.00025929	0.00124572	0.000890606	0.000789144	0.00430084
d1_18	0.000414537	0.000339448	0.000902437	0.000508771	0.000174739	0.000298748	0.000777725	0.00061748	0.00158634	0.00174887	0.00118935	0.000904698	0.00134155	0.000958247	0.00108789	0.000817328	0.00186013	0.00232986	0.00428393
d1_19	0.000704404	0.000636952	0.000704593	0.00072714	0.00140355	0.00107098	0.00132207	0.00218706	0.00165157	0.000986431	0.00221524	0.00243185	0.00349478	0.00290292	0.00373716	0.00322422	0.00400209	0.00638643	0.0180094
