	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0679577	0.0333036	0.0190836	0.00886904	0.00533794	0.0034264	0.00217482	0.000972294	0.000605942	0.000318472	0.000325302	1.04488e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0366215	0.033981	0.0315211	0.0257654	0.0156253	0.0101268	0.00792278	0.00489373	0.00332441	0.00226315	0.00164917	0.000361362	0.000473032	0.000631002	0.000366149	1.53845e-05	9.89002e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00758394	0.0143092	0.016299	0.0180295	0.0134039	0.0115464	0.0102864	0.00676311	0.00481715	0.00450186	0.00372417	0.00178818	0.00123334	0.00115391	0.000646595	7.95726e-05	0.000143489	0.000221536	9.89002e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00217941	0.00398865	0.00769111	0.00861749	0.00987289	0.0104872	0.00877891	0.00737575	0.0059732	0.00657339	0.00392411	0.00365379	0.00323553	0.00133367	0.00109823	0.000985765	0.000401409	2.98035e-05	0.000348998	7.86975e-05	0.000203075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000363803	0.00135254	0.00287569	0.00329349	0.00493946	0.00676022	0.00667964	0.00675641	0.00671026	0.00566463	0.0043562	0.00271926	0.0031125	0.00244868	0.0020778	0.00169591	0.000370423	0.000570571	0.000488507	0.00070384	0.000532979	0.000221536	1.3846e-05	1.1868e-05	1.978e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	8.52591e-06	0.000253917	0.00107348	0.00249873	0.00225361	0.00308269	0.00393094	0.00443223	0.00465242	0.00539353	0.00382005	0.0048765	0.00428662	0.00272885	0.00261032	0.00173409	0.0014924	0.000995136	0.00153911	0.000459475	3.88727e-05	9.11385e-05	6.39624e-05	0.000184614	0	0	4.61534e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	1.48957e-05	0.00026515	0.000334753	0.000767503	0.000408171	0.00323786	0.00313145	0.0028173	0.00165603	0.00390431	0.00446374	0.0033712	0.00430427	0.00344939	0.00246308	0.00285521	0.00169372	0.00190521	0.00159147	0.00105791	0.000788124	0.000328898	0.000200438	0	0.000791741	0.00026769	0	0	0	0	0	0	0	1.3846e-05	0	0	0	0	0	0	0	0
d3_7	8.5743e-05	1.50348e-05	4.83408e-05	0.000249496	0.000356533	0.000891609	0.00108219	0.00133328	0.00258697	0.00270147	0.00308351	0.00327034	0.00321579	0.00318567	0.00221236	0.00272004	0.00237371	0.00246319	0.00265721	0.00256897	0.00194856	0.000680213	0.00120988	0.000481973	0.000496359	0.000288129	0.000497798	2.30767e-05	0.00020769	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	4.61534e-05	0	0	0.00037357	0.000229337	0.000384142	0.000700235	0.000547293	0.00164725	0.00140398	0.00135065	0.00225117	0.00217548	0.00233273	0.00254647	0.00347846	0.00226883	0.00207338	0.00237999	0.000934816	0.00151471	0.00176075	0.00106318	0.000781971	0.000924607	0.000248899	0.000429227	0.000283514	0.00020769	0	0.000283514	0	0	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	0	5.9171e-06	8.50541e-05	3.48595e-06	0.000103542	0.000555366	0.000430771	0.000564635	0.000568584	0.000815477	0.0023202	0.0010721	0.00253168	0.00297885	0.0020333	0.00137991	0.00249598	0.0022147	0.00214053	0.00142735	0.00130548	0.00081197	0.000421974	0.000863069	0.000530764	0.000661972	5.99994e-05	0.000383073	0.00020769	0	1.84614e-05	0	0	0	0	0	6.92301e-05	0	0
d3_10	0	0	0	0	0	0	7.09448e-05	6.69224e-05	7.86706e-06	0.000276481	0.00048559	0.000843948	0.000961943	0.00088186	0.00150286	0.00129821	0.00107044	0.00245689	0.0017313	0.00195647	0.00237075	0.00235284	0.00211964	0.00163492	0.00203306	0.000851201	0.000754608	0.00106153	0.000562632	0.000742411	0.000461534	0.000323074	0.000313843	0	0	4.61534e-05	0	0	0	0	0	0
