	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0581685	0.0494137	0.0429653	0.0372655	0.0336896	0.0260444	0.0208113	0.0181847	0.0163344	0.0146537	0.0107434	0.00950309	0.00744493	0.00620108	0.00711145	0.00581544	0.00458374	0.00264504	0.0037859	0.0036211	0.00166204	0.00175535	0.00219635	0.00224586	0.000575049	0.0011029	0.000880574	0.000562256	0.000497263	0.000447421	9.21161e-05	0.00062312	0.000305299	0.000381624	0.00023687	1.57913e-05	0.000252661	0	0	0.000157913	0.000157913
d3_1	0.00932529	0.0032717	0.00216877	0.00162258	0.00273117	0.00136149	0.00092434	0.00226098	0.00155947	0.0018089	0.00180616	0.00137981	0.000606775	0.00126296	0.00128491	0.000641429	0.000466247	0.000664713	0.000555685	0.000397153	0.000182352	0.000921788	0.000655072	0.000689418	0.000513112	0.000465844	0.000802726	0.000205287	0.000263189	0.000157913	0.000368464	5.08832e-05	0.00047374	9.4748e-05	0.00023687	0.000157913	0	0	0	0	0	0
d3_2	0.00778365	0.00189769	0.00264871	0.0017429	0.00201447	0.00278304	0.00100982	0.00141815	0.00106876	0.00123591	0.00148882	0.00133734	0.00128952	0.00120286	0.000670919	0.000382574	0.000955974	0.00113138	0.00101037	0.000746925	0.000544372	0.000335428	0.000285893	0.00050432	0.000597447	0.000994854	0.000154478	0.000480758	9.4748e-05	0.000807614	5.26378e-05	0.000394783	0.000226342	0.000482712	0	7.51968e-06	0.000157913	0	0	1.05276e-05	4.21102e-05	0
d3_3	0.00807534	0.00141039	0.00188371	0.00278134	0.00210242	0.0018002	0.00128513	0.0025983	0.000839076	0.00139685	0.000319159	0.00218573	0.000555732	0.00113305	0.00112615	0.000720209	0.000391582	0.00152553	0.000885526	0.0010907	0.000994478	0.000148348	0.000743258	0.000575005	0.000326992	0.000901222	0.000196138	9.4748e-05	0.00023687	0.000363201	0.000199272	0.000112795	3.44538e-05	0.000252661	0.000331618	0.000226342	0.00023687	0.000368464	0	0	0	0
d3_4	0.00524313	0.00186645	0.00159125	0.00161682	0.00155355	0.000834828	0.00200043	0.00156745	0.000646143	0.000615531	0.000911279	0.00108583	0.000625903	0.00113486	0.000961249	0.000654399	0.00104458	0.000916739	0.000515975	0.00101666	0.000778139	0.00035142	0.000452309	0.000609208	0.000643058	0.000301414	0.000226958	0.000260181	0.000326354	0.000110539	0.000355305	0.000357937	0.000168441	7.89567e-05	0.000463212	9.4748e-05	0.000157913	5.26378e-05	5.26378e-05	0	0.000157913	0.000157913
d3_5	0.0042724	0.00148303	0.00242994	0.00136281	0.00130208	0.00158139	0.00099813	0.0010034	0.00177624	0.000977934	0.000555968	0.00157337	0.00119707	0.00101868	0.000676682	0.00141476	0.000243657	0.000834485	0.00124386	0.000719778	0.000662127	0.000894842	0.000703455	0.000759256	0.000881289	0.000402918	0.000297403	0.000315827	0.000126331	0.000315827	9.4748e-05	0	0.000210551	7.89567e-05	0.000210551	0.000252661	0	0	0.000157913	1.80472e-05	0	0
d3_6	0.00397296	0.00169613	0.00131372	0.00105351	0.00193214	0.00097709	0.000913921	0.00130426	0.000947589	0.00153232	0.000825064	0.000811717	0.00126423	0.000726336	0.000757092	0.000706619	0.000922008	0.000226593	0.000644573	0.000699824	0.000157913	0.000347949	0.000428121	0.000831832	0.000349665	0.000731665	0.000139335	0.00150018	0.000157913	0.000368464	0.000342146	0.000342146	0.000394783	1.57913e-05	0.000639173	0	0	0	0	0	0	0.000157913
d3_7	0.00371589	0.00100503	0.00172917	0.00105667	0.00169476	0.000980326	0.00106937	0.0010472	0.000747537	0.000958598	0.00112846	0.000965307	0.00151842	0.00069736	0.00110481	0.000846116	0.00124688	0.00110953	0.000688302	0.00044556	0.000610085	0.000691811	0.00113397	0.000700082	0.000568727	0.000381624	0.000421102	0.00038952	0.000157913	0.000349886	0.000157913	0.000684291	0.000131594	0.000673763	0.000157913	0.00023687	0.000315827	0.000210551	0.000210551	0.000157913	0.000157913	7.89567e-05
d3_8	0.00308364	0.00157024	0.00144163	0.00112244	0.000780091	0.00133832	0.00170307	0.00197317	0.00106478	0.000566893	0.000467877	0.000405942	0.00101291	0.000347975	0.000681136	0.00111855	0.000486523	0.00174314	0.000415838	0.00062525	0.000511994	0.000352673	0.000579015	0.000609846	0.00121841	0.000438648	0.000647445	0.000463212	0.000463212	0.000252661	9.65026e-05	0.000675518	0.00023687	0.000157913	0	0	7.51968e-06	0.000368464	0	5.26378e-05	0.000526378	0
d3_9	0.0030402	0.000778564	0.00130813	0.00181925	0.000850717	0.00109346	0.00042633	0.000364445	0.00216327	0.000193106	0.000656517	0.00138512	0.00166107	0.00129065	0.000514512	0.000402098	0.00171162	0.000992222	0.000680661	0.00161495	0.000601951	0.000462481	0.000592221	0.000210551	0.00067177	0.000370458	0.00113748	0.000917037	0.000263189	0.000773137	0.000536905	0.000526378	0.000447421	0.000157913	0	0.000184232	0.000157913	0.000315827	0.000526378	0	0.000157913	0.000447421
