	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0636617	0.0555187	0.0391149	0.0340049	0.0261672	0.0258206	0.0168589	0.0137008	0.0104014	0.00839218	0.00774231	0.00518703	0.00393117	0.00440599	0.00268406	0.00225451	0.00130328	0.00246752	0.000992537
d3_1	0.0219365	0.00319242	0.0032305	0.00261746	0.00228499	0.00189389	0.0013009	0.00128617	0.00170254	0.00103004	0.00160431	0.000988468	0.0010535	0.000512587	0.00108423	0.00067594	0.000219947	0.000400864	4.68651e-05	5.85814e-05
d3_2	0.0185319	0.00208353	0.00431056	0.0026369	0.00109345	0.00185418	0.00204117	0.00141436	0.00112923	0.00158082	0.00124598	0.00130354	0.000678556	0.000662655	0.000992537	0.000590278	0.000523048	0.000402259	0.000673686	0.000761559
d3_3	0.016863	0.00306873	0.00441617	0.00242593	0.00219468	0.00268025	0.00182333	0.00193958	0.0011389	0.00141703	0.00134995	0.00139521	0.000808306	0.000613022	0.000517469	0.000658623	0.000823069	0.000150638	0.000497942	0.000234326
d3_4	0.012294	0.00182778	0.00306921	0.00164226	0.00197389	0.00155316	0.00131939	0.00116977	0.00148556	0.00235244	0.00117424	0.00212083	0.000977473	0.000702567	0.00104861	0.000254411	0.000140595	0.000380779	0.000351489	0.000398354
d3_5	0.0114975	0.00241518	0.00196686	0.00222078	0.00171519	0.00258224	0.00113444	0.00172289	0.00101776	0.00221953	0.000723489	0.000769927	0.00129507	0.000998059	0.0011482	0.000609247	0.000972033	0.000749842	0.000386637	0.00063519
d3_6	0.012081	0.00165044	0.00205058	0.00115471	0.00186976	0.00145686	0.00127597	0.00165545	0.00119035	0.0014295	0.00148413	0.00191366	0.000934374	0.00102698	0.000304623	0.000316872	0.000867005	0.000468651	5.27233e-05	0.000351489
d3_7	0.0105607	0.0014542	0.00204497	0.00299788	0.00197653	0.00185713	0.000986493	0.00117085	0.00127887	0.000877335	0.00123816	0.00118488	0.0011312	0.00127708	0.00103172	0.000409233	0.00094609	0.00117163	0.000691261	0.00169886
d3_8	0.00801878	0.00187477	0.00204619	0.00185751	0.00162687	0.0028189	0.00139773	0.00177368	0.0026421	0.00138665	0.000939939	0.00120509	0.00107973	0.000696655	0.000445219	0.000224423	0.000954877	0.000468651	0.000644396	0.000849431
d3_9	0.00944802	0.00213621	0.00325899	0.00164869	0.0015586	0.00166148	0.00175538	0.000561121	0.00120664	0.00114094	0.00117456	0.00283087	0.000705894	0.00122045	0.000799636	0.000916381	0.00132394	0.000969104	0.0010447	0.000702977
d3_10	0.00646917	0.00179539	0.0021554	0.00153023	0.00237459	0.00175742	0.0012129	0.00144916	0.00119367	0.00151677	0.00165915	0.000885626	0.00125098	0.000729339	0.00114722	0.00149383	0.000732268	0.000790849	0.000644396	0.000867005
d3_11	0.00513899	0.00202151	0.002141	0.0016989	0.00168786	0.00120236	0.00183746	0.000982925	0.00212318	0.00164332	0.00112481	0.0007557	0.000286073	0.00138796	0.00113648	0.000678568	0.0010984	0.00182384	0.000925587	0.00145282
d3_12	0.00550227	0.00162617	0.00159243	0.00148397	0.000768621	0.00125842	0.00158399	0.00137262	0.00115154	0.000988631	0.0011302	0.00146994	0.00151433	0.00172397	0.00203278	0.000430155	0.000834785	0.000808424	0.000486226	0.00066197
d3_13	0.00540928	0.00118418	0.00223002	0.00159067	0.00116963	0.00100245	0.00171862	0.00121489	0.000878151	0.00125086	0.000835762	0.000652764	0.00060046	0.000418439	0.00131418	0.000880975	0.00149383	0.00111305	0.000263616	0.00148504
d3_14	0.0031934	0.000659261	0.000484203	0.00147433	0.000571715	0.000583689	0.00156567	0.00100787	0.00202197	0.00131483	0.00172397	0.000615105	0.00106844	0.00041007	0.000533091	0.00128879	0.000515517	0.000644396	0.000456935	0.00164028
d3_15	0.00301011	0.000734271	0.00138963	0.00143599	0.000771056	0.00136167	0.00169343	0.00164198	0.000339772	0.000519504	0.00185159	0.000866329	0.000847478	0.000345897	0.00168422	0.000922657	0.000896296	0.000351489	0.000351489	0.00228468
d3_16	0.00139101	0.000933207	0.00113869	0.000383696	0.000659951	0.00089452	0.000643977	0.000700964	0.00189593	0.000380779	0.00185536	0.000713495	0.000846768	0.000527233	0.000515517	0.000761559	0.000245117	0.00102517	0.000585814	0.00123021
d3_17	0.00164158	0.00116814	0.00022275	0.00101189	0.000734408	0.00141748	0.000952646	0.00110444	0.00107397	0.000937303	0.0012323	0.00101262	0.0011592	0.000328056	0.0012969	0.00144361	0.000937303	0.00166957	0.000644396	0.00231397
d3_18	0.00215977	0.00116813	0.000549049	0.0005575	0.000811632	0.00137332	0.00117482	0.000598057	0.000740637	0.00106212	0.00114039	0.00117944	0.000566775	0.00066197	0.000937303	0.000527233	0.00091387	0.00134737	0.000486226	0.00298765
d3_19	0.00119618	0.000515517	0.000470465	0.000357765	0.000636585	0.00113355	0.000689308	0.000484273	0.000567263	0.00101932	0.000775785	0.00078792	0.000697956	0.000389148	0.000708835	0.000896296	0.000928516	0.00082014	0.000702977	0.00225538
d3_20	0.00258951	0.00264649	0.000606217	0.00151281	0.001528	0.00277341	0.00186512	0.00258524	0.00190878	0.00174573	0.00299449	0.00390152	0.00353832	0.00604477	0.004212	0.00536857	0.00574935	0.00819847	0.0067603	0.0210483
