	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0540748	0.0528692	0.0443385	0.0345109	0.0287793	0.0270371	0.0243966	0.0185442	0.0175593	0.0175069	0.0128104	0.0104685	0.00900141	0.00759543	0.00736059	0.00538315	0.00523404	0.00598714	0.00372412	0.00291521	0.00270177	0.00209691	0.00190294	0.00254979	0.00211751	0.00141071	0.00113972	0.00137155	0.00141854	0.0014021	0.000403807	0.000746816	0.000664856	0.000834892	0.000582773	0.000664978	0.000195236	0.000269734	0.000246614	0.000154134	0
d3_1	0.0128305	0.00133034	0.0022663	0.00246891	0.00189631	0.0010944	0.00242651	0.00164398	0.00195871	0.00184639	0.00134446	0.000916086	0.00107258	0.00110345	0.000443449	0.000946132	0.000858387	0.000949258	0.00062365	0.000324404	0.000254321	0.000862906	0.000562589	0.000557715	0.000233666	0.000445765	0.000225696	7.19292e-05	0.000554882	0.000192667	9.24804e-05	0.00025689	0.000354508	0.000110096	7.7067e-05	2.5689e-05	0.000565158	0.000102756	0	0.000179823	0.000205512	0
d3_2	0.00915065	0.00182467	0.00192396	0.00192087	0.00160803	0.00187162	0.00106307	0.00144091	0.00128944	0.000919299	0.00122411	0.000754132	0.00129785	0.00137841	0.000302204	0.00129295	0.000961777	0.00042498	0.0012349	0.000828275	0.000372101	0.000730768	0.000289919	0.000433777	0.000955631	0.000593416	0.000347168	0.000169547	0.000501169	8.13485e-05	2.31201e-05	0.000154134	0	0.000297992	0.000231201	0	0.000246614	0.000385335	0	0	5.1378e-05	0.000205512
d3_3	0.00764985	0.00165856	0.00236603	0.00183829	0.00137967	0.000967497	0.00229313	0.00227665	0.00113944	0.000963144	0.0010503	0.00107529	0.000826991	0.000970788	0.000563556	0.00105051	0.000586095	0.000586076	0.000773914	0.000430596	0.00098817	0.0003784	0.000195236	0.000808703	0.000477448	0.000156703	1.07649e-05	0.000382277	0.000212852	6.16536e-05	4.88091e-05	0.000529193	0.000246614	3.30287e-05	0	0.00025689	7.7067e-05	0.000282579	0.000154134	0.000154134	0.000154134	0
d3_4	0.00713075	0.00118296	0.000920193	0.00180663	0.00135607	0.00144823	0.00148239	0.00102413	0.000950106	0.00103649	0.000859263	0.00105571	0.000674305	0.000999554	0.00151381	0.000891252	0.000417313	0.000560571	0.000380809	0.000436346	0.000596519	0.000676955	0.000543383	0.000709016	0.000355976	0.00093618	0.000595985	0.000121656	0	0.000385335	0.000541671	0.000215788	0.000593416	0.000205512	0.000154134	2.5689e-05	0	0	0.000154134	0.000154134	0.000565158	0
d3_5	0.00652699	0.00112056	0.00129316	0.00113453	0.00160813	0.000907989	0.000483456	0.00145821	0.000716181	0.00071825	0.0011552	0.000547508	0.000923908	0.00131136	0.000735461	0.000585043	0.000951094	0.00152556	0.000432665	0.000150219	6.32015e-05	0.000368087	0.00022689	0.000418364	0.000983521	0.000303394	0.00052112	0.000114377	4.11024e-05	0.00037249	0.000344466	8.22048e-05	0.000359646	0	0.000154134	0	0.000205512	7.7067e-05	0	0.000154134	0	0.000231201
d3_6	0.00577205	0.00105552	0.000804591	0.00109203	0.00110923	0.00149796	0.00106853	0.000975102	0.00119504	0.00100008	0.00151439	0.00109506	0.000649491	0.00104351	0.000889544	0.000916345	0.00135579	0.000546809	0.000387445	0.000616402	0.0012262	0.000260315	0.000102756	0.000354508	0.000987803	0.00026423	0.000714154	0.000282579	0.000246614	2.5689e-05	0	7.7067e-05	0.000308268	0.000246614	0.00025689	0.000231201	4.11024e-05	0	0.000436713	0	0	0
d3_7	0.00544434	0.00133663	0.00121913	0.00100455	0.00178099	0.00114008	0.00117596	0.00131935	0.000773251	0.00129394	0.000934913	0.000801746	0.000692513	0.000983389	0.000796801	0.0010194	0.00133071	0.00131638	0.000457031	0.000425815	0.00106401	0.00125105	0.000740822	0.000572498	9.24804e-05	0.000402461	5.1378e-05	0.000231201	0.000837461	0.000411024	0.000890552	0.00025689	0.00051378	0.000246614	0.000282579	0.000102756	0.000154134	0	0.000154134	0.000308268	5.1378e-05	0.000616536
d3_8	0.00556232	0.000608904	0.00132558	0.00163462	0.000734123	0.00127291	0.000600358	0.000462825	0.000559258	0.000643313	0.00124012	0.000735763	0.000835838	0.000864823	0.000469607	0.000957026	0.00103881	0.000585109	0.000824513	0.000803699	0.000214564	0.000236706	0.0001156	0.000200374	0.000381287	0.000187163	0.000310837	0.000760394	0.000235482	0.000462402	0.00025689	4.11024e-05	0.000421299	5.1378e-05	0.000313773	0.000154134	0.000385335	0	0	0.000169547	0	0
d3_9	0.00493195	0.0010402	0.000395791	0.000605835	0.000730454	0.00103718	0.000393932	0.00116371	0.000721877	0.000471925	0.00124766	0.000805381	0.000739728	0.000449546	0.00115761	0.00115318	0.000515389	0.000440402	0.00105238	0.000510355	0.00025689	0.00075599	0.000276481	0.000965906	0.000385335	0.00060626	0.000423868	5.87177e-05	0.000760394	0.000446988	0.00034937	0.000205512	0.000667914	0.000308268	0.000154134	0.000308268	7.7067e-05	0.000154134	0	0.000744981	0.000154134	0.000462402
d3_10	0.00330968	0.00108745	0.000672115	0.000433676	0.000517018	0.00129366	0.00125109	0.00128498	0.000955772	0.000824466	0.000928718	0.000718191	0.000683621	0.000783953	0.000580805	0.00124833	0.000189732	0.00107257	0.000385335	0.000696539	0.00031047	0.000428639	0.000827186	0.000250303	0.00103074	5.1378e-05	0.000811772	0.000488091	0.000411024	0.000392675	0.000154134	0.000308268	0.000616536	0.000205512	0.00051378	0.000693603	0.000359646	0	2.5689e-05	5.1378e-05	0.000359646	0.000359646
d3_11	0.00367784	0.00111331	0.00161046	0.000328388	0.000612251	0.000279279	0.00108861	0.000328165	0.000605393	0.00100215	0.000742335	0.000744369	0.000688209	0.00106107	0.000308164	0.000461668	0.000685303	0.00034778	0.000878564	0.000447233	0.00077801	0.00034937	0.000182392	0.000598064	9.24804e-05	0.000338728	0.000822048	0.00103196	5.1378e-05	0.000534331	0.000436713	0.000488091	0.000102756	0.000385335	0.000154134	0.000102756	0.000179823	0.000205512	0	0	0.000205512	0.000616536
d3_12	0.00233577	0.000718054	0.000779801	0.000143441	0.000455164	0.000709335	0.000570541	0.000555241	0.00061656	0.000790395	0.000251308	0.000481719	0.000957755	0.00018753	0.00136866	0.000554115	0.000460067	0.000486501	0.000169414	0.000244045	0.000385335	0.000525542	0.000739843	0.000561488	0.00026423	0.000622041	0.000318054	0.000413226	0.000400748	0.000436713	0.000529193	0.000325883	0.000231201	1.02756e-05	0.000269734	9.24804e-05	0.000539469	0.000154134	0.000462402	0.000436713	0	0.000539469
d3_13	0.00311151	0.000525701	0.000918282	0.000893455	0.000547514	0.00062825	0.00032551	0.000653532	0.000607254	0.000998283	0.000644171	0.00133264	0.000806924	0.000928057	0.000432531	0.000118169	0.000810671	0.000251997	0.000574699	0.00041237	0.00135295	0.00123992	0.000511211	0.000195236	0.00135601	0.00119711	0.000382766	0.000246614	0.000246614	0.000423868	0.000411024	0.00025689	0.000426437	0.000179823	0.00051378	0.000462402	0.000154134	0.000359646	0.000154134	0.000205512	0.000154134	0.000411024
d3_14	0.00131174	0.000110806	0.000251526	0.000705552	0.000425063	0.000220909	0.000518367	0.000188271	0.000542046	0.000622541	0.000585778	6.8504e-05	0.000756591	0.000264964	0.000322213	0.000834922	0.00050584	0.000852252	0.000231201	2.5689e-05	0.000417874	0.00114449	0.000455796	6.67914e-05	0.000154134	0.000565158	0.000688832	0.000411024	0.000510844	0.000565158	0.000955631	0.00077067	0.000205512	0.000580571	7.7067e-05	0.000154134	0.00051378	0.000143858	5.1378e-05	0.000154134	0.000205512	0
d3_15	0.00115395	0.000392784	0.000567482	0.000300426	0.000137273	0.000235932	0.000333592	0.000374926	0.000175786	0.000471563	0.000345333	0.000340807	0.000545492	0.000152167	7.33971e-06	0.000481107	0.000381317	0.000880766	0.000231201	0.000406253	0.00022276	0.000183359	0.000303986	0.000231201	0.00123491	0.000398179	0.000159639	0.000510844	0.00077067	0.000421299	0.000118169	0.000279643	0.000154134	0.000246614	0.00051378	5.1378e-05	0.000128445	0.000359646	0.000385335	0.000154134	0.000154134	0.000822048
d3_16	0.00083457	0.00079224	0.000462543	0.000545619	0.0001761	0.000249654	0.000130764	0.000278642	0.000286286	0.000523244	0.000399892	0.000351511	0.000669756	0.000135295	0.000168925	0.000698741	0.000709016	0.000359646	0.000691034	0.00025689	0.000436713	0.000375059	0.000364417	0.000233177	0.000154134	0.000392675	0.000760394	0.000775074	0.000554882	0.000154134	0.00025689	0.000488091	0.000593416	0.000313406	0.000154134	0.000582773	0.000565158	0.000205512	0.000359646	0	0.000246614	0.000359646
d3_17	0.000566525	0.000512677	0.000499621	0.0004325	0.000445557	0.000569791	0.000220558	0.00018319	0.000369525	0.00037983	0.00073131	0.000195125	0.000179823	0.000469252	0.000172116	0.000179364	0.000220191	0.000773239	0.000554882	0.000202576	0.000154134	0.000676944	0.000251752	0.000585709	0.000421299	0.000365384	0.000464114	0.000375059	0.000683327	0.000272303	0.000282579	0.000154134	0.000272303	0.000154134	0.000616536	0.00113032	0.000128445	0.000154134	0.000719292	0.000462402	0.000154134	0.000873426
d3_18	0.00089841	0.000393932	9.39807e-05	0.000209057	0.000570659	0.000206571	4.87692e-05	0.000342153	0.000456897	0.00015548	0.000446132	7.7067e-05	0.000265349	0.000558797	0.000512924	0.000470109	0.000627301	0.000605526	0.000390473	0.000297992	0.000449557	0.000469742	0.000611398	0.00107771	0.000160984	0.000359646	0.000822048	0	0.000796359	0.000231201	2.5689e-05	0.000385335	0	0.00051378	0.000154134	0.000205512	0.000503504	0.000359646	0.000205512	0.000231201	0.000359646	0.000154134
d3_19	0.000270971	0.000456802	0.000308484	3.46863e-05	0.00014728	0.000858584	9.52325e-05	0.000356798	0.000147895	0.000350333	0.000467184	0.000182625	0.000467173	0.000539469	0.000308268	0.000318299	0.000562589	0.000169547	0.000422167	0.000595985	0.00052112	6.42225e-05	0.000197438	0.000554882	0.000549744	0.000392675	0.000554882	5.1378e-05	0.000385335	0.000570296	0.000492495	0.000462402	0.000811772	0.000616536	0.00060626	0.00051378	0.000308268	0.000385335	0.000616536	0.000565158	0	0.000719292
d3_20	0.000805661	0.000322458	0.000436806	0.000259203	0.000532007	0.000715949	0.000910736	0.00106376	0.000671828	0.000765766	0.000600266	0.00131356	0.00158244	0.00119075	0.00090254	0.000831467	0.00116555	0.00123587	0.00103207	0.000945355	0.00118169	0.00124849	0.00179309	0.00232962	0.00254664	0.00193915	0.00234284	0.00267166	0.00272817	0.00265282	0.00271276	0.00508642	0.00301846	0.00255862	0.00277441	0.00289258	0.00220925	0.00462402	0.00506073	0.00438254	0.0034937	0.00703878
