	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0476512	0.0338085	0.0227199	0.0154876	0.010551	0.00661659	0.00524566	0.00276296	0.00212011	0.00164261	0.000853989	0.000501884	0.000377199	4.64767e-05	6.11416e-05	3.96745e-05	3.06061e-05	0	0
d2_1	0.0397773	0.00573051	0.00629925	0.00259149	0.00328611	0.00212251	0.0012755	0.00208949	0.000950676	0.000571128	0.000656094	0.00032025	0.000214033	0.000122074	0.000396745	0	0	0	0	0
d2_2	0.0379708	0.0061949	0.0041363	0.00507424	0.00265933	0.00254132	0.00243838	0.00147612	0.00135356	0.000605472	0.00154684	0.00027396	6.44892e-05	0.000117437	7.14142e-05	2.85657e-05	0.000151897	0	0	0
d2_3	0.0318371	0.00418998	0.00495653	0.00325808	0.00370659	0.00212349	0.00217087	0.00206634	0.00091596	0.000279557	0.000822996	0.000136084	0.000403207	0.000582752	3.75382e-05	8.16162e-06	7.82155e-05	0	0	0
d2_4	0.0216663	0.00401239	0.00461972	0.0038623	0.0028529	0.00206456	0.00283165	0.0013284	0.000953184	0.00116251	0.000621066	0.000281349	0.00014895	0.000664945	0	0.000241438	0.000159152	0	4.76094e-05	0
d2_5	0.0181645	0.00461886	0.00380775	0.00442758	0.00323301	0.00171364	0.000942538	0.000893746	0.0017612	0.00106424	0.000432913	0.000555199	0.000163913	0.000113696	3.06061e-05	5.55444e-05	1.42828e-05	0.000190438	0	0.000428485
d2_6	0.0165955	0.0033253	0.00386846	0.00364847	0.00240919	0.00259315	0.00171324	0.00157365	0.00111019	0.000600781	0.000426558	0.000650837	0.000163913	0.00022059	0.000480392	0.000577661	0.000337687	0	3.06061e-05	0
d2_7	0.0129615	0.00508119	0.00411195	0.00308352	0.00318796	0.00219982	0.0012492	0.00221341	0.00113575	0.00080567	0.000476222	0.000602816	0.000437327	0.000354227	0.000142828	7.82155e-05	0.000309461	0.000276135	0	0
d2_8	0.0102672	0.0031689	0.0030682	0.00234837	0.0020306	0.00151668	0.00177844	0.00137919	0.00142248	0.000662667	0.000467837	0.000480519	0.000822064	0.000342664	0.000871253	0.000214459	0	0	0	0
d2_9	0.0106117	0.00273506	0.00235104	0.00270817	0.00263435	0.00189266	0.0012794	0.00152868	0.000793075	0.000943021	0.00090662	0.000587616	0.000679785	0.000423724	0.000197239	0	0.000142828	0.000166633	0.000309461	0
d2_10	0.00842331	0.00270836	0.00288008	0.00324278	0.00166808	0.00273829	0.00189052	0.00166553	0.00209718	0.000624038	0.00114656	0.0005176	0.000684896	0.000646808	0.000136027	0.000261852	3.77475e-05	5.44108e-05	0.000142828	0.000142828
d2_11	0.00531376	0.00210602	0.00249414	0.00202711	0.00235473	0.00209539	0.00137775	0.00127652	0.00147123	0.000886024	0.000922253	0.00052777	0.000276379	0.000883609	1.90438e-05	4.76094e-05	0.000285203	0.00010202	0	0
d2_12	0.00499637	0.00204215	0.00158218	0.00184259	0.00116404	0.000762013	0.00170005	0.00188774	0.00112607	0.00136963	0.00148107	0.000523024	0.000726838	0.000816162	0.000392994	0.000702579	0.000421004	0.000333266	2.38047e-05	0
d2_13	0.00374478	0.00147535	0.00163251	0.00277334	0.00130456	0.00192602	0.0017613	0.00195748	0.00173739	0.000349703	0.00123229	0.00089177	0.00059878	0.000266273	0.000157451	0.000292458	0.000190438	0.000238047	0	5.95118e-05
