	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0149912	0.010899	0.00784971	0.00602415	0.00686881	0.00512046	0.00445413	0.00386678	0.00296491	0.00314643	0.00177397	0.00163524	0.00142321	0.00163434	0.000919482	0.000889018	0.00101094	0.00110886	0.00086269
d2_1	0.097395	0.00218214	0.00175712	0.00126632	0.00140885	0.00126185	0.0013969	0.000729411	0.00112657	0.000918669	0.000652307	0.000702911	0.000347319	0.000355021	0.000380529	0.000533533	6.06873e-05	0.000336866	0.000158634	0.000562735
d2_2	0.0644177	0.00100795	0.00150239	0.00116725	0.00119449	0.00164177	0.00135375	0.000947155	0.00130749	0.00109939	0.001011	0.000666508	0.000280305	0.000227899	0.000450089	0.000292926	0.000421598	0.000287424	0.000179048	0.000444157
d2_3	0.0528111	0.00200825	0.00111539	0.00124382	0.00102929	0.0011243	0.00163362	0.00079805	0.000631063	0.00113226	0.000325048	0.000642004	0.00114913	0.000638621	0.000336937	0.000335552	0.000251767	0.00054225	0.000174093	0.000766502
d2_4	0.0406862	0.00134827	0.00133104	0.0016699	0.00131301	0.000937025	0.000824183	0.000905497	0.00141604	0.000971201	0.000626782	0.000464763	0.000725865	0.000342782	0.00024643	0.000682151	0.000328371	0.000392225	0.000168037	3.77416e-05
d2_5	0.0353593	0.00108845	0.00182105	0.000682846	0.00155626	0.000664319	0.00100152	0.00055749	0.000706763	0.000621418	0.000450422	0.000758918	0.000771803	0.000399729	0.000170974	0.000973336	0.000491605	0.000355811	0.000364132	0.000387607
d2_6	0.0280627	0.00186139	0.00156126	0.00073954	0.000684368	0.00121472	0.00107467	0.00130017	0.00118356	0.000614635	0.000724087	0.000654051	0.000624373	0.000876	0.000630787	0.00054513	0.000331363	0.000388065	0.000276821	0.000451134
d2_7	0.0249815	0.000909968	0.0012261	0.000721133	0.00123725	0.00114002	0.00131717	0.00043895	0.00116724	0.000608566	0.000671213	0.000685324	0.00100754	0.000239505	0.000585091	0.00015363	0.000189993	0.000613133	0.000110793	0.000556665
d2_8	0.0174512	0.00121512	0.00107656	0.00136444	0.00089867	0.0010083	0.000528435	0.000745816	0.00060613	0.000676265	0.000561218	0.000193139	0.000737594	0.000589657	0.000621397	0.000173093	0.00051445	0.000386011	0.000108739	0.000922132
d2_9	0.0160212	0.000976894	0.00113758	0.000702214	0.000761957	0.0010427	0.00111629	0.00106435	0.00136263	0.00115588	0.000770584	0.000597077	0.000173378	0.000647165	0.000295781	0.00060228	0.000120821	0.000719496	0.00028852	0.00128825
d2_10	0.013109	0.00125834	0.00147606	0.00097315	0.000590795	0.00116974	0.000983982	0.000854855	0.00110326	0.000276711	0.000345826	0.000863007	0.000505007	0.00047528	0.000657115	0.000117704	0.000693288	0.000765719	0.000177286	0.000429264
d2_11	0.0125087	0.000605972	0.00127014	0.000974998	0.000782635	0.00126611	0.00055593	0.00065605	0.000206541	0.000511614	0.000954593	0.000754497	0.000469974	0.000369785	0.000279033	0.000445308	0.000567316	0.00072356	0.000726433	0.00111845
d2_12	0.00895517	0.000856336	0.000590136	0.000795914	0.000570028	0.000897852	0.000816398	0.000899085	0.000634755	0.00118663	0.000575335	0.00105832	0.000604511	0.000317974	0.000732904	0.000110068	0.000411823	0.000367226	0.000362281	0.000891937
d2_13	0.00827332	0.000486073	0.00144639	0.00106416	0.000362681	0.00105078	0.000381845	0.000429488	0.00080411	0.000474716	0.00101514	0.000692941	0.0003049	0.00089925	0.000538135	0.000319886	0.000865389	0.000267471	0.000299421	0.000553662
d2_14	0.0054711	0.00138567	0.000650548	0.000780447	0.000400676	0.00034953	0.000321998	0.000710881	0.000392683	0.000586696	0.00075643	0.000425257	0.000668292	0.000358427	0.000409685	0.000583328	0.000678082	0.000439692	0.000783583	0.000792833
d2_15	0.00634901	0.000374548	0.00115643	0.000916493	0.00083329	0.000797293	0.000869007	0.000455999	0.00067579	0.00030904	0.00093838	0.000588245	0.000642855	0.000134947	0.000219891	0.000334405	0.000350508	0.000355784	0.000397408	0.000612463
d2_16	0.00648376	0.000893195	0.000663377	0.000401757	0.0011936	0.000395312	0.000501677	0.00110981	0.000279668	0.000352943	0.000275389	0.000752365	0.00112582	0.000124431	0.000238511	0.000530307	0.000129293	0.00132623	0.000630522	0.00183991
d2_17	0.00357589	0.000559428	0.00139424	0.00113002	0.00113121	0.000808283	0.000163081	0.000114465	0.000685013	0.000725202	0.000422734	0.000901727	0.000388158	0.000143371	0.000312388	0.000536584	0.000613004	0.00058042	0.000237409	0.000880705
d2_18	0.00536591	0.00019986	0.00065684	0.000383863	0.000433856	0.00117845	0.000792603	0.000738821	0.000892598	0.000787768	0.00044239	0.000537089	0.000279033	0.000988949	3.8981e-05	0.000511047	0.000548596	0.000484509	0.000117934	0.00237872
d2_19	0.00347012	0.00132166	0.000827234	0.000605857	0.000547715	0.000760899	0.000320784	0.000445638	0.00068867	0.000596607	0.000514185	0.000529216	0.000710246	0.000406327	0.000760789	0.000385202	0.000795476	0.000420532	9.24972e-05	0.00110193
d2_20	0.00287647	0.00127844	0.000967476	0.000775049	0.000291366	0.000397408	0.00024776	0.000501467	0.000501887	0.000528776	0.000502458	0.000180039	0.000145353	0.000320657	0.000821116	0.00120709	0.000324951	0.000490235	0.000730728	0.0016372
d2_21	0.00259968	0.000811773	0.000987497	0.000467458	0.00101162	0.000753852	0.000179268	6.67301e-05	0.000274849	0.000566755	0.000432094	0.000334972	0.000383863	0.000536153	0.000322639	0.00036206	0.000603544	0.000698354	0.000712228	0.00186613
d2_22	0.00199606	0.000125532	0.000592176	0.000834787	0.000203036	0.0011043	0.000464468	0.000741959	0.000507633	0.000413595	0.000892598	0.000644837	0.000383863	4.62486e-05	0.000577574	0.000293558	0.000413925	0.000591982	0.00110072	0.00146949
