	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.086083	0.0562359	0.0450305	0.0332454	0.0287606	0.021594	0.0191353	0.0139567	0.0112464	0.00942203	0.00874707	0.00614013	0.00487075	0.00420446	0.00374755	0.00441022	0.00224894	0.00350935	0.0021901	0.00171834	0.00172194	0.0006942	0.00110248	0.000779695	0.00211715	0.000428637	0.00039577	0.000164454	0.000261135	5.91806e-05	0.000323423	0.000204173	0.000149289	0	0	0.000133156	0	0.000133156	0	0	0
d3_1	0.0477477	0.00694182	0.00489607	0.00445365	0.00491895	0.00363978	0.00481577	0.00333899	0.00346153	0.00299713	0.00265378	0.00186002	0.00123621	0.00196445	0.00142827	0.0014334	0.00121864	0.000639452	0.00106174	0.00119851	0.000425611	0.000831982	0.000644012	0.00100861	0.000335259	0.000594131	0.00017481	0.000267792	0.000155349	0.00010177	0.000310698	0.000177542	0.000133156	0.000310698	0.000133156	0.000133156	7.98938e-05	0	0	0	7.98938e-05	0
d3_2	0.0136184	0.00238037	0.00260455	0.00268058	0.00204438	0.00198397	0.00201723	0.00210758	0.000767931	0.00177953	0.00126968	0.00207639	0.00119939	0.001865	0.000852592	0.00150757	0.000816876	0.00161536	0.000965333	0.00063885	0.000412785	0.000700118	0.00176263	0.000207555	0.000599204	0.000527332	0.000266313	0.000257436	0.000197198	0	0.000368399	0.000221927	0.000754553	0.000133156	0.000155349	0	6.65782e-05	0.000221927	0	0	0.000133156	0
d3_3	0.0104439	0.00173377	0.00156523	0.0020942	0.00173433	0.00193337	0.00140981	0.00134914	0.00124706	0.00190887	0.00116679	0.000867432	0.00143567	0.000979283	0.000731189	0.00106281	0.000889228	0.00146238	0.000261557	0.000774744	0.00134456	0.00036227	0.0004261	0.000404225	0.000266841	0.000472388	0.000326233	0.000589693	0.00040581	0.000421662	0.000486021	0.00024412	0.000177542	0	4.43855e-05	0.000321795	0	0	2.21927e-05	0	0	0
d3_4	0.00852797	0.00180367	0.00135419	0.00103516	0.0013495	0.00145763	0.00135574	0.00169708	0.00043715	0.00185396	0.00110494	0.0014812	0.000916803	0.000868815	0.000994232	0.000286684	0.000709172	0.000634645	0.000571569	0.000874077	0.000492874	0.000373208	0.000354011	0.000656905	0.000396299	0.000197832	0.000246022	0.000565915	6.89992e-05	0.000705412	0.000310698	0.000290213	0.000124279	0	0	7.98938e-05	2.21927e-05	0.000199735	0	0	0.000133156	0.000133156
d3_5	0.00667588	0.00201045	0.00121299	0.00150021	0.00136507	0.00108154	0.00135347	0.00104299	0.00150318	0.000823715	0.00103307	0.000704465	0.000919491	0.00142533	0.00110247	0.000746808	0.000484109	0.000720101	0.00116216	0.000897432	0.00128506	0.000557922	0.000510107	0.000454634	0.000396933	0.000884803	0.000119841	5.96033e-05	0.000525228	0.000310698	8.87709e-05	0.000368399	0.000466047	3.55084e-05	0	0.000177542	0	0	0	0	0	0.000177542
d3_6	0.00556628	0.00135869	0.00179145	0.0011825	0.00105212	0.00143619	0.00188602	0.00162108	0.00147177	0.000582401	0.000707924	0.000637673	0.000943622	0.00041597	0.000545792	0.000703528	0.000895853	0.000454106	0.000391649	0.000490776	0.000530829	0.000574571	0.000218651	0.000481265	0.000108427	0.000257436	0.000106208	0.000241584	0.000168665	7.5123e-05	0.000479363	6.65782e-05	2.23945e-05	4.43855e-05	0.000177542	2.69483e-05	0.000177542	4.43855e-05	0.000133156	0	0	6.65782e-05
d3_7	0.00549021	0.00121152	0.00115649	0.000821955	0.00158216	0.00116229	0.000906826	0.00108076	0.000696123	0.000679197	0.00104625	0.000756478	0.00100721	0.000909196	0.00120273	0.00125442	0.000510555	0.00106221	0.000675822	0.000770933	0.000920143	0.000591912	0.000642681	0.000554818	0.000539485	0.000285969	0.000412785	0.00106525	0.000459073	0.000514871	0.000577011	0.000554818	0.000297383	5.77011e-05	0.000368399	0.000133156	0.000221927	0	8.87709e-05	0.000133156	0.000133156	0
d3_8	0.00335289	0.00110677	0.00147815	0.00119922	0.00111535	0.000542419	0.000550463	0.00107866	0.000977722	0.00131328	0.00132796	0.00108314	0.000593144	0.000601106	0.000271447	0.00101099	0.000985683	0.000446487	0.000465457	0.000859922	0.000835926	0.0010086	0.000279628	0.000363961	0.000700656	0.000392072	0.000252997	0.000396933	0.000538966	0.000310698	0.000377276	0.000443855	0.000377276	0.000377276	0.000248559	0.000266313	0.000221927	0.000266313	0.000133156	0.000133156	0.000133156	0.000133156
d3_9	0.00294171	0.000712682	0.00091336	0.00104535	0.000997225	0.000803222	0.00120371	0.000436574	0.000660224	0.000876257	0.000829604	0.0008779	0.000568432	0.00088853	8.88862e-05	0.000867235	0.000370323	0.000596668	0.000630053	0.000790431	0.000175798	0.000354255	0.000190858	0.000445625	0.000931038	0.000756032	0.000738701	0.000445757	0.000610617	0.000707631	2.21927e-05	0.000324014	0.000310698	0.000399469	4.43855e-05	0.000288506	0.000177542	0.000399469	4.43855e-05	0.000177542	0.000266313	0.000133156
d3_10	0.00234944	0.000714157	0.000693598	0.00108104	0.000781035	0.000997868	0.000448281	0.000611203	0.000532351	0.00096283	0.000379661	0.000771124	0.000567077	0.00109617	0.000608187	0.000473868	0.000602691	0.000806432	0.00144358	0.00067783	0.000606063	0.000483802	0.00091656	0.00115097	0.000392494	0.000765332	0.000419443	0.000499337	0.000745676	0.000257436	0.000133156	6.65782e-05	0.00048824	0.000133156	0.000133156	0.000301821	0.000133156	0.000133156	0.000332891	0.000133156	0.000133156	0
d3_11	0.00202481	0.000862784	0.000597435	0.000563948	0.000831406	0.000700303	0.00131151	0.000475052	0.000822825	0.000863408	0.000738596	0.000459624	0.00117816	0.000860774	0.000651515	0.000849242	0.0013155	0.000696535	0.000674342	0.000483485	0.000246339	0.000330355	0.000661343	0.00033733	0.000235243	0.000117304	0.000584831	0.000170144	0.000403908	0.00057923	0.000133156	0.000310698	0.000266313	0.000155349	0.000133156	0.000412785	0.000199735	0	0.000133156	0.000266313	0.000199735	0.000266313
d3_12	0.00163864	0.0005657	0.000696749	0.000789783	0.000806906	0.000741693	0.000754016	0.000645167	0.000649923	0.000631096	0.000745539	0.000423343	0.000787625	0.000708906	0.000295682	0.000440955	0.000620964	0.000661123	0.000497487	0.000185309	0.000454317	0.000927339	0.000534845	0.000235243	0.000355084	0.000665782	0.000742505	6.24567e-05	0.000266313	0.00053643	0.000466047	0.000532626	0.000472388	0.000168665	0.000544039	0.000183883	6.65782e-05	0.000310698	0.000643589	0.000621397	0.000310698	0.000133156
d3_13	0.00149466	0.000552236	0.000697826	0.000556737	0.000237186	0.00059487	0.000596495	0.000665048	0.000342317	0.000464501	0.000790899	0.000906943	0.000951098	0.000636499	0.000902505	0.000635663	0.000269695	0.000562216	0.000872174	0.000363961	0.000342085	0.000409614	0.000266313	0.000367765	0.000674659	0.000268532	0.00085442	0.00107857	0.00048824	0.000412785	0.000199735	0.000155349	4.43855e-05	0.000177542	0.000399469	0.000257436	0.000310698	0.000346207	0.000199735	0.000133156	0	0.000443855
d3_14	0.000592314	0.000244639	0.000205328	0.000568237	0.000288746	0.000405592	0.000387179	0.000404675	0.000230487	0.000171288	0.000173315	0.000616209	2.55811e-05	0.000347085	0.000377102	0.000103566	0.00033733	0.000243803	0.000511912	0.000199735	0.000532626	0.000381715	0.000643589	0.000124279	0.000199735	0.000767869	0.000356791	0.000347686	8.87709e-05	0.000168665	3.55084e-05	7.98938e-05	0.00021305	0.000466047	0.000310698	0.000577011	0.000355084	0.000421662	0.000266313	0.000266313	0.000310698	0.000266313
d3_15	0.000849549	0.000124325	0.00031271	0.000236571	0.000356368	0.000143501	0.000347039	0.000193804	0.000317254	0.000628877	0.000624596	8.91937e-05	0.000522682	0.000471437	0.000191905	6.43589e-05	0.00086298	0.000404753	0.000460869	0.000481582	0.000602057	0.000577011	0.00084269	0.000985674	0.000501556	0.000257436	0.000501556	0.000643589	0.000545941	0.000434978	0.000177542	0.00058145	0.000301821	0.000443855	0.000346207	0.000266313	0.000177542	0.000221927	0.000133156	0.000177542	0.000355084	0.000577011
d3_16	0.00043644	0.000250669	0.000134549	0.00018863	0.000237225	0.000118151	0.000341278	0.000151394	0.000244322	0.000218469	0.000511667	0.000546892	0.000768978	7.65121e-05	0.000634712	0.000221927	0.000320596	0.000355084	0.000731303	0.000247819	0.000424621	0.000840788	0.000643167	0.000556721	0.000250461	0.000466047	0.000296326	0.000479363	0.000111281	0.000137595	0.000532626	0.000641053	0.00107159	3.55084e-05	0.00048824	0.000361425	0.000266313	0.000133156	0.000133156	0	0.000133156	0.000577011
d3_17	0.000393616	7.04635e-05	0.000130113	0.000156776	4.01745e-05	0.000288619	0.000203133	0.000300845	0.000222033	0.000199572	0.00062034	0.000735636	0.000436659	0.000322948	0.000390486	0.000323274	0.000613144	0.000133156	0.000370302	0.000575954	0.000609983	0.000745676	0.000754553	6.40419e-05	0.000656905	0.000494581	0.000477144	0.000288506	0.000377276	0.000834447	0.000301821	0.000399469	0.000865517	4.43855e-05	0.000266313	0.000399469	0.000434978	0.000621397	0.00048824	0.000133156	0.000133156	0.000665782
d3_18	0.00021971	0.000223391	4.75559e-06	0.000317997	0.00014596	0.000161805	0.000208311	0.000398399	0.00022161	0.000714606	0.000316203	0.000570353	0.000191703	0.000161258	0.000199735	0.000246138	0.000257436	0.000637133	0.000257436	0.00132713	0.000625835	0.000257436	0.000310698	0.000674342	0.000869955	0.000310698	0.000443855	0.000190858	0.00082557	0.000443855	0.000577011	0.000279628	0.000672123	0.000377276	0.000443855	0.000355084	0.00021305	0.000399469	0.000377276	0.000599204	2.21927e-05	0.000710167
d3_19	0.000243107	4.82014e-06	0	0.000154811	5.54818e-05	2.90619e-05	0.00025732	0.000252168	0.000392072	0.000379496	7.10167e-05	0.000399469	3.74106e-05	2.4095e-05	0.000229748	0.000375057	0.000259338	0.000124279	0.000760471	0.000443538	0.000632493	0.000454951	0.000607658	0.000421662	0.000204173	0.000682902	0.000765332	0.000288506	0.000887709	0.000319575	0.000668001	0.000902927	0.000554818	0.000932095	0.000798938	0.000932095	0.000625835	0.000998673	0.000754553	0.000377276	0.00148691	0.00097648
d3_20	1.3349e-06	3.73772e-06	0	0.000264094	0	0.00021991	8.67534e-05	2.14919e-05	0	0.000307528	0.000210831	9.98673e-05	0.000336061	0.000208612	0.000359522	0.000259338	0.00172216	0.00018198	0.000767869	0.00021305	0.000914341	0.000923218	0.000954288	0.00142033	0.000466047	0.0010494	0.000783086	0.000954288	0.000714606	0.00165558	0.00133156	0.0015313	0.00179761	0.00216601	0.0021305	0.00266313	0.00221927	0.00308479	0.00461609	0.00346207	0.00346207	0.00632493
