	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.107045	0.0414675	0.0204708	0.00917648	0.00545443	0.00293103	0.00119035	0.000696848	0.000394624	0.000285828	6.77496e-06	3.38748e-06	4.92724e-06	0	0	0	0	0
d2_1	0.0641684	0.0125078	0.00948063	0.00622833	0.00306412	0.00180604	0.000721598	0.000627904	0.000647466	0.000276563	4.85883e-05	0.000178753	1.82924e-05	6.77496e-06	7.74281e-06	0	0	0	0
d2_2	0.0388845	0.0102628	0.00644645	0.00519471	0.00348847	0.00232012	0.00162636	0.000631691	0.000748243	0.00025178	0.000143435	0.000162599	3.38748e-05	3.25198e-05	0	0	0	0	0
d2_3	0.0277365	0.0103334	0.0081379	0.00534792	0.0029805	0.00195502	0.00138002	0.00107485	0.00103039	0.000135587	0.00011728	9.02663e-06	0.00013516	0	0	0	0	0	0
d2_4	0.0211887	0.00736662	0.00588413	0.00444156	0.0026352	0.00171753	0.00161054	0.00187751	0.000769129	0.000389304	0.000290646	0.000472423	0	4.50051e-05	2.03249e-05	0	0	0	0
d2_5	0.0168432	0.00741926	0.00558808	0.00347601	0.00358567	0.00254427	0.0014066	0.00108845	0.000645919	0.000347843	5.66193e-05	0.000138209	3.86172e-05	1.82924e-05	0	3.25198e-05	0	0	0
d2_6	0.0121353	0.00590004	0.00431809	0.00420407	0.00320418	0.0018095	0.00160591	0.000989061	0.00082297	0.000751875	0.000867887	0.000509864	0.000987498	0.000276418	7.31695e-05	4.06497e-05	0	0	0
d2_7	0.0085958	0.00690863	0.00476536	0.00403842	0.00265393	0.00163384	0.0015371	0.0014295	0.0011681	0.000542045	0.000277096	0.000164631	1.21949e-05	1.35499e-05	3.04873e-05	0.000121949	0	0	0
d2_8	0.00573319	0.00339806	0.00390287	0.00279389	0.00277758	0.00228784	0.00207464	0.0018728	0.000427306	0.000543061	0.000570451	0.000156501	0.000121949	4.06497e-05	0	0	0	0	0
d2_9	0.00527908	0.00333967	0.00346803	0.0025022	0.00238216	0.00199752	0.00157262	0.00183378	0.00201592	0.00117227	0.000390915	0.000581291	0.000382398	0.000172761	0	2.03249e-05	0	0	0
d2_10	0.00490204	0.00268831	0.00339029	0.0019754	0.00192502	0.00187842	0.00198148	0.00119618	0.00106452	0.000615069	0.000457679	0.000885583	0.000162599	0.000130079	0.000325198	0	0	0	0
d2_11	0.00359889	0.00243697	0.00253436	0.00205502	0.00252583	0.00182408	0.00194373	0.00215481	0.00139691	0.0011469	0.000309906	0.000306905	0.000235768	5.89421e-05	4.06497e-05	6.09746e-05	0	0	0
d2_12	0.00215876	0.00160185	0.00216885	0.00257766	0.00122625	0.00151541	0.0013915	0.00188586	0.00118185	0.000824615	0.00110148	0.000259868	0.000430887	0.000396045	0.000142274	3.04873e-05	0.000121949	0	0
d2_13	0.0022014	0.00144696	0.0016833	0.00168897	0.00133969	0.00240774	0.0015116	0.00150203	0.000794693	0.000764215	0.000992657	0.000732678	0.000519736	0.000386172	1.39371e-05	3.83269e-05	2.03249e-05	0	0
d2_14	0.00123764	0.000951747	0.00164979	0.000985266	0.00106802	0.00115478	0.00125945	0.00182471	0.00147549	0.00101322	0.000748721	0.000316487	0.00028629	0.000256093	0.000439017	2.03249e-05	0.000134144	7.31695e-05	0
d2_15	0.00092547	0.00166099	0.00100461	0.00157472	0.00171228	0.00117245	0.00127481	0.00107907	0.00116866	0.00137385	0.00058071	0.000353362	0.00030255	0.000573161	0.000182924	0.000276418	0	0	0
d2_16	0.00100901	0.0011048	0.000970681	0.00152331	0.0017203	0.00148041	0.00164925	0.00145825	0.00153199	0.00156705	0.000765086	0.000756085	5.45868e-05	0.00031068	0.000223574	0.000609746	2.03249e-05	0	0.000162599
d2_17	0.000391753	0.000455517	0.00134232	0.000693377	0.00161735	0.00102321	0.000998822	0.00154644	0.0009212	0.00114041	0.000880551	0.00113926	0.00068669	0.000276418	0.000101624	4.06497e-05	0.000195119	0	0
d2_18	0.000547331	0.000432274	0.00103478	0.000806217	0.00119626	0.00197198	0.00130053	0.00146504	0.00168977	0.00153268	0.000870001	0.000702563	0.000739825	0.000467472	0.000195119	0.000223574	0.000127756	0.000304873	0
d2_19	0.000291739	0.000382697	0.000752989	0.0012556	0.000673912	0.00119567	0.00142176	0.00138674	0.000748729	0.000891003	0.00106028	0.000969496	0.00084987	0.000580904	0.000439017	0.000345523	0.000203249	0	0
d2_20	0.00015098	0.00061205	0.000332068	0.000372883	0.000863146	0.000671211	0.00129122	0.00111108	0.00154863	0.00136757	0.000735083	0.000943074	0.000975013	0.000879776	0.000365848	0.000447147	0.000134144	2.03249e-05	0.000121949
d2_21	0.000312367	0.000256486	0.000549395	0.000847761	0.000887079	0.00136582	0.00109047	0.000948881	0.000857709	0.00120226	0.00114487	0.000642266	0.00100811	0.000451212	0.000471537	0.000121949	0	0.000121949	0
d2_22	6.1265e-05	4.08582e-05	0.000586122	0.000535223	0.000838458	0.000924878	0.00115445	0.00124542	0.00106202	0.000873292	0.000615843	0.00103221	0.000674205	0.000713403	0.000247963	0.000764215	0.000223574	6.09746e-05	0.000121949
d2_23	0.000116529	0.000572493	0.000179037	0.000484149	0.000617198	0.000644298	0.000859451	0.000568216	0.000780184	0.00078454	0.00107664	0.00118194	0.000987788	0.000975594	0.000406497	0.000284548	0.000304873	6.09746e-05	0.000121949
