	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.160884	0.0768447	0.043367	0.0237232	0.015924	0.0117227	0.00684597	0.00519156	0.00287917	0.00252354	0.00177266	0.00145238	0.000950349	0.000265945	8.25346e-05	1.37558e-05	6.87788e-05	0
d3_1	0.0464129	0.0137931	0.0123181	0.0102019	0.00683105	0.00537034	0.00430475	0.00341803	0.00256315	0.00112225	0.00149382	0.00127219	0.00138071	0.00038002	0.000160484	0.000206336	0	0.000137558	0
d3_2	0.015421	0.00646537	0.0050829	0.00490418	0.00377185	0.00301171	0.00285	0.00279344	0.00302589	0.00154961	0.000787562	0.00118496	0.000880041	0.00103561	0.000275115	0.00017424	0	0.000137558	0.000137558
d3_3	0.0109044	0.00575828	0.00448536	0.00342392	0.00350586	0.00322255	0.00176702	0.0032351	0.000939094	0.0014022	0.000711479	0.00180965	0.000462346	0.000597611	9.17051e-05	0.000220092	0.000197166	0	0
d3_4	0.00870796	0.00430644	0.0034695	0.00337689	0.0033727	0.00198517	0.00208321	0.00136483	0.0013467	0.00144062	0.000766065	0.000959099	0.0011712	0.000518134	0.000171947	0.000632765	0.000137558	0	0
d3_5	0.00720262	0.00288529	0.00369111	0.00248617	0.00473288	0.0032454	0.0016747	0.00209127	0.0018625	0.00134675	0.000836045	0.000895326	0.00036682	0.000820761	0.000556781	0.000481452	0	0	0.000137558
d3_6	0.00668325	0.003173	0.00368653	0.00213163	0.00235085	0.00212906	0.00180116	0.00137413	0.00183386	0.00104784	0.000541259	0.000182646	0.000957991	0.000334724	0.000229263	0.000265945	0.000192581	0.000151313	0
d3_7	0.00528817	0.00271483	0.00265725	0.00354799	0.00249976	0.00170353	0.00171178	0.0024422	0.00202007	0.00193877	0.00159001	0.00159055	0.000586585	0.000921636	0.000311797	0.000458525	0.000825346	0.000137558	0.000664862
d3_8	0.00364602	0.00257989	0.0031044	0.00145197	0.00236615	0.00238424	0.00258962	0.00313795	0.00132114	0.00183587	0.0011081	0.000792921	0.00062818	0.00036682	0.000646521	0.00121509	0.000275115	4.58525e-05	0
d3_9	0.00345579	0.00178072	0.00182398	0.00130154	0.00177165	0.0017903	0.00235823	0.00147876	0.000745347	0.00253086	0.00153419	0.00180091	0.000701544	0.000799363	0.000197166	0.000607546	0.000275115	0.000779493	0.000137558
d3_10	0.00249232	0.00166062	0.00135129	0.00189988	0.00164585	0.00202054	0.00152243	0.00165264	0.00255105	0.00115648	0.00267124	0.000779166	0.00110701	0.000976659	0.000667155	0.000641936	0.00036682	0.000298042	0.000320968
d3_11	0.00201967	0.00292681	0.0012541	0.00179046	0.00121358	0.0013547	0.00129336	0.00240486	0.00180938	0.00175277	0.0010402	0.00126586	0.00113289	0.000990415	0.00072447	0.000160484	0.000320968	0.000137558	0.000275115
d3_12	0.00143159	0.00119448	0.00131049	0.00289702	0.00135819	0.000736756	0.00111122	0.00136528	0.00145807	0.00155614	0.00107153	0.00213673	0.00138933	0.00115581	0.000747396	0.000389747	0.000763117	0.000779493	0.000412673
d3_13	0.00211325	0.00119931	0.00239177	0.00104736	0.00089072	0.00112902	0.000894108	0.00186872	0.00171629	0.00190625	0.00101421	0.00147842	0.000917051	0.000435599	0.00100876	0.000641936	0.000527304	0.000275115	0.000160484
d3_14	0.000703627	0.000612029	0.000895561	0.00070241	0.000665341	0.000691451	0.00102334	0.000483079	0.000752736	0.000849681	0.00163223	0.000504378	0.000440184	0.000825346	0.000793249	0.000518134	0.00098583	0.000458525	0.000527304
d3_15	0.000813766	0.000357912	0.000844097	0.00147923	0.000828948	0.000868063	0.000674678	0.00100831	0.00111029	0.000938012	0.00136793	0.00125636	0.000831896	0.00121509	0.00193039	0.000573157	0.000779493	0.000343894	0.000687788
d3_16	0.000323179	0.000173693	0.000867349	0.00111084	0.000929636	0.00110367	0.00156072	0.00103572	0.000587349	0.00112765	0.00110439	0.000643901	0.0011414	0.000852857	0.00126553	0.000710714	0.000458525	0.000550231	0.000275115
d3_17	0.000464284	0.000413943	0.000485489	0.000396461	0.000386317	0.00112164	0.000625031	0.00164555	0.000987031	0.00107721	0.00057795	0.00203323	0.000969454	0.00119675	0.00110919	0.00100614	0.00116924	0.00110046	0.00036682
d3_18	0.000559688	0.00053755	0.000112567	0.000432003	0.000805739	0.00111804	0.000820433	0.00125769	0.000756567	0.00126979	0.00166183	0.00154261	0.000999585	0.00113485	0.00110505	0.000825346	0.000747396	0.00121509	0.000412673
d3_19	0.000265565	0.000334327	0.000123824	0.000306339	0.00035361	0.000363764	0.00144599	0.000764854	0.00106574	0.000724143	0.00144894	0.000712352	0.00200801	0.00128125	0.0018341	0.0025494	0.00259067	0.00128387	0.000962903
d3_20	1.30318e-05	1.37902e-06	0.000111615	0.00027053	0.000313971	0.000988122	0.00122164	0.00153398	0.00136641	0.00162973	0.00122426	0.00188912	0.00358567	0.00255857	0.00322343	0.00632765	0.00726763	0.00879452	0.00921636
