	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.109891	0.0468239	0.0215455	0.0110501	0.00682283	0.00318363	0.00126986	0.00116097	0.000608748	7.50733e-05	3.53481e-05	0.00013514	8.31633e-05	0.000138975	8.31633e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0555073	0.044196	0.0347407	0.021049	0.0171448	0.00968375	0.00765074	0.00411751	0.00284808	0.00190015	0.00122361	0.000418663	0.000566957	0.000111763	0.00011394	4.44604e-05	6.98572e-05	4.15816e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00962027	0.016069	0.0154694	0.0160082	0.0137092	0.0100632	0.00804122	0.00656858	0.00405043	0.00423687	0.00196108	0.00169694	0.000632301	0.00109782	0.000510253	0.000572308	9.12024e-05	5.32245e-05	0	8.73215e-06	2.5873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00173462	0.00525051	0.00761636	0.00837839	0.00869143	0.00835553	0.00727461	0.00561266	0.00537242	0.0046626	0.0042467	0.00253568	0.00204449	0.00118509	0.00105835	0.000671696	0.000355847	0.000261486	0.00015071	0.000142671	0	1.29365e-05	0.00020375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000305077	0.00183978	0.00354267	0.00412573	0.00483701	0.00434287	0.00620602	0.00677773	0.00555501	0.00433008	0.00448185	0.00294996	0.00297382	0.00272893	0.00198298	0.00169589	0.000869395	0.000755603	0.000347075	0.000153298	0.000401855	0.000408794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	3.22623e-05	0.000668877	0.00114076	0.00221052	0.00224412	0.00322306	0.00333676	0.00315704	0.00403646	0.00377275	0.00389258	0.00292935	0.00389135	0.00174272	0.0022473	0.00210244	0.00197643	0.000947628	0.000570968	0.000724505	0.000196235	6.98572e-05	0.000129735	5.04524e-05	0.000310476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	1.65411e-05	9.59697e-05	0.000181119	0.000871582	0.00132544	0.00151474	0.00200615	0.00164514	0.00215733	0.00301376	0.00283908	0.00351757	0.0021533	0.00234831	0.00132819	0.00235558	0.00128455	0.00157706	0.00111558	0.00146876	0.000971625	0.000862311	0.000358434	0.000566149	0.000350949	0.000150988	0	0.000129735	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	0	3.19604e-05	0.000197553	0.000211421	0.00101333	0.00126176	0.00120607	0.0023862	0.00178793	0.00213549	0.00241912	0.00291111	0.00191478	0.00197978	0.00220315	0.00324326	0.00173283	0.00248825	0.00116391	0.0013841	0.000921172	0.000994919	0.000302437	0.000586024	0.000397798	7.76191e-06	0.000267231	6.98572e-05	0	0	0	0	4.43538e-05	0	0	0	0	0	0	0	0
d3_8	0	0	1.55238e-05	0.000204431	0.000205422	0.000520003	0.000597922	0.00105963	0.00072804	0.000900068	0.00175247	0.000977054	0.00177167	0.00197623	0.00174568	0.00140784	0.00238033	0.00160864	0.00151985	0.0024476	0.00136664	0.000593232	0.00136166	0.000533631	0.000248026	0.000732576	0.000232857	0.000226859	2.71667e-05	0.000116429	0	3.88095e-05	0	0	0	3.88095e-05	0	0	0	0	0	0
d3_9	0	0	0	3.49286e-05	5.46022e-06	0.000101914	0.000196341	0.00017164	0.000332292	0.000303164	0.000566418	0.000901493	0.0014125	0.00186069	0.0016194	0.00138649	0.00142544	0.00179085	0.00163401	0.00135351	0.00150083	0.00177979	0.00113212	0.000958596	0.000389389	0.00105913	0.000657998	0.000528633	0.000399738	0.000194048	0.000116429	0.000116429	3.88095e-05	0	0	0	0	0	0	0	0	0
d3_10	0	0	0	0	0	1.83967e-05	0	0.000122426	0.00015302	0.000122786	0.000707832	0.000583543	0.00139974	0.00118322	0.00174068	0.00115543	0.000989265	0.00118784	0.00190019	0.00214624	0.00186258	0.00192702	0.00176389	0.00168664	0.000727301	0.000468671	0.000712155	0.00118581	0.000958226	0.000956378	0.0004075	0.000419143	0	0	1.94048e-05	0	0	0	0	0	0	0
d3_11	0	0	0	0	0	1.76407e-06	3.10476e-05	5.43334e-05	1.98584e-05	2.17989e-05	0.000218627	0.000232857	0.000344094	0.000944365	0.000603665	0.00041942	0.000889725	0.000903153	0.00118314	0.0013334	0.00167962	0.00142134	0.0012723	0.00160773	0.00115819	0.0010241	0.00080114	0.00110219	0.00103233	0.000620953	0.000552759	0.000135833	9.70238e-05	0.000135833	0	0	0	0	0	0	0	0
d3_12	0	0	0	0	0	0	0	1.20965e-05	2.38828e-06	2.08974e-05	3.88095e-05	6.46826e-06	0.00024256	8.96316e-05	0.000558757	0.00043402	0.000731283	0.000550171	0.000593232	0.00100738	0.000985208	0.0011216	0.002012	0.00129042	0.00137164	0.00139234	0.000832187	0.00104398	0.00124579	0.000987426	0.000523929	0.000504524	0.000349286	0.000213452	0.000620953	0.000194048	0.000232857	0	0.000116429	0	0	0
