	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0972383	0.0273657	0.00858231	0.00306402	0.00107466	0.000244691	0.000275165	0.000116921	0	4.49694e-06	0	0	0	0	0	0	0	0	0
d3_1	0.10002	0.06346	0.0276284	0.0157065	0.00598593	0.00248637	0.00163895	0.000421866	0.000446704	4.73362e-06	0	0	0	0	0	0	0	0	0	0
d3_2	0.0304611	0.0289096	0.0254589	0.0158524	0.00960423	0.00489061	0.00210125	0.00162294	0.000460895	3.48478e-05	5.08563e-05	1.49052e-05	0	0	0	0	0	0	0	0
d3_3	0.00953832	0.0168402	0.0177979	0.0127707	0.0102075	0.00671079	0.00376972	0.00262422	0.00104007	0.00048013	4.19715e-06	1.25914e-05	0.000199364	0	0	0	0	0	0	0
d3_4	0.00389895	0.00858084	0.0110981	0.012335	0.0103216	0.00762303	0.00611306	0.00269272	0.00202975	0.00116985	0.000418406	0.000181876	0.000125914	4.19715e-05	0	0	0	0	0	0
d3_5	0.00135852	0.00372547	0.00656552	0.00693715	0.00850626	0.00598063	0.0051385	0.00455548	0.00241721	0.00215588	0.00135016	0.000581305	3.49762e-05	1.3082e-05	0	0	0	0	0	0
d3_6	0.000460588	0.00130059	0.00305543	0.00481488	0.00525998	0.00565216	0.00498166	0.00462294	0.00443295	0.0024654	0.000847615	0.000569604	0.000507555	0.000184375	0	0	0	0	0	0
d3_7	0.000412076	0.000845963	0.00239897	0.00243411	0.00425291	0.0040105	0.00575376	0.00601553	0.00463476	0.00303576	0.00167666	0.00088339	0.000622277	0.000719811	0.000251829	0.000188272	0	0	0	0
d3_8	5.06235e-06	0.000378737	0.00136537	0.0014582	0.00277328	0.00376566	0.00396044	0.00317837	0.00447584	0.00339272	0.0018887	0.00133199	0.000984631	0.000309381	0.0002938	0	0	0	0	0
d3_9	6.54101e-06	1.40149e-05	0.000478375	0.0007828	0.00172901	0.00203463	0.00192348	0.00312803	0.00316833	0.00277333	0.0033592	0.00199291	0.0023548	0.00104259	0.000461686	0.000524643	0.0001469	0	0	0
d3_10	1.34908e-05	0	1.49898e-05	0.000605304	0.00154264	0.00128157	0.00207206	0.00316799	0.00306671	0.00429145	0.00421833	0.00230681	0.00269787	0.00115252	0.00107466	0.000893992	0.00026442	0	0	0
d3_11	0	0	0	0.000226537	0.000506437	0.000917158	0.00177881	0.00205567	0.00207689	0.00374266	0.00232122	0.002342	0.00197215	0.00145051	0.000663149	0.000889795	0.000377743	0.000138506	0	0
d3_12	0	3.14786e-05	0	0.000109017	4.19715e-05	0.000591398	0.000530724	0.000989742	0.00132649	0.00236829	0.00257885	0.0035348	0.00158292	0.002199	0.00238818	0.000923372	0.000759683	0.000755486	0.000167886	2.09857e-05
d3_13	0	0	0	0	0.000186289	0.000188872	0.000540433	0.000834333	0.000807351	0.0010339	0.00175411	0.00362394	0.00335772	0.00387467	0.00149528	0.00208358	0.000950354	0.000965344	0.000251829	0.000167886
d3_14	0	0	0	0	0	0	0.000243434	0.000209857	0.000390335	0.000291402	0.00214264	0.00266519	0.00188851	0.00241336	0.00173552	0.00145401	0.00164498	0.000776472	0.000209857	0.000125914
d3_15	0	0	0	0	0	0	2.26e-05	0	0.000375645	0.0010283	0.000899988	0.000818444	0.00165787	0.00189051	0.00203352	0.00275962	0.00148159	0.00129272	0.000482672	0.000482672
d3_16	0	0	0	0	0	0	0	0.000230843	0.000188872	0.000113323	0.0005876	0.000818444	0.000887397	0.00246792	0.00283307	0.00230004	0.00335772	0.00177539	0.00134309	0.000419715
d3_17	0	0	0	0	0	0	0	0	1.25914e-05	0	0.00011752	0.000314786	0.000831035	0.00113743	0.00185694	0.00203562	0.00128013	0.00301355	0.00195167	0.000797458
d3_18	0	0	0	0	0	0	0	0	0	0	2.09857e-05	0.000218252	0.000537235	0.000419715	0.0010325	0.00234201	0.00230843	0.00281209	0.0020566	0.0023504
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000167886	6.29572e-05	0.000545629	0.000377743	0.00113323	0.00216153	0.00165787	0.00446996	0.00256026
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0.000125914	4.19715e-05	6.29572e-05	0.000419715	0.000503658	0.0020566	0.00442799	0.00394532
