	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0536858	0.0096029	0.00221785	0.000327244	6.47317e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.112425	0.0435831	0.0146941	0.00579918	0.00138209	0.000328306	3.43088e-05	1.67917e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0486777	0.0344286	0.0160524	0.00694246	0.00237133	0.000651273	0.00032966	0.000251351	1.23155e-05	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0223984	0.0246292	0.014938	0.0071556	0.00356416	0.00113982	0.000440496	0.000351609	2.67547e-05	8.71672e-05	0	0	0	0	0	0	0	0	0	0
d2_4	0.0119082	0.0170753	0.0137994	0.00896257	0.00459509	0.00191249	0.000629439	0.000528608	9.5381e-05	1.76656e-06	0	0	0	0	0	0	0	0	0	0
d2_5	0.00644832	0.0096851	0.0117197	0.00805883	0.00504007	0.00233759	0.00134864	0.000565267	0.000497356	2.49842e-05	0	0	0	0	0	0	0	0	0	0
d2_6	0.00402219	0.00863831	0.00952861	0.00744408	0.0043518	0.00297954	0.00197746	0.000660397	0.00013648	9.77161e-05	0	5.82965e-06	0	0	0	0	0	0	0	0
d2_7	0.00154577	0.00414576	0.00588425	0.00590466	0.00625165	0.00341332	0.00244232	0.000826883	0.000913337	0.000154532	0.000220509	0.000116593	0	0	0	0	0	0	0	0
d2_8	0.00118923	0.0035029	0.00559484	0.00651202	0.00466511	0.00330586	0.00180264	0.00101735	0.000620077	0.000496031	4.32051e-05	6.47739e-06	8.74448e-05	0	0	0	0	0	0	0
d2_9	0.000501652	0.00219901	0.00432082	0.00393946	0.00534414	0.00309365	0.00279491	0.00187052	0.000996266	0.000414752	0.000147293	6.81893e-05	5.82965e-05	0	0	0	0	0	0	0
d2_10	7.80359e-05	0.00155237	0.00264746	0.00308158	0.00451163	0.00413524	0.00283011	0.00288412	0.00129038	0.000531719	0.000174604	0.000219113	0.000262334	0	0	0	0	0	0	0
d2_11	0.000149697	0.000494921	0.001698	0.00287813	0.0033706	0.00396456	0.00207645	0.00202089	0.0018006	0.000633055	9.67066e-05	2.36888e-05	0	2.94259e-05	0	0	0	0	0	0
d2_12	3.07471e-05	0.000427727	0.0019177	0.00277967	0.00365314	0.00246657	0.00388256	0.00219181	0.00173013	0.000864539	0.000238012	0.00013473	0.00014935	8.01262e-05	0	0	0	0	0	0
d2_13	0	9.94887e-05	0.000782774	0.00168805	0.00198512	0.00340206	0.00281746	0.0022648	0.00105248	0.00198191	0.000609211	0.000567874	0.000114372	3.2387e-06	0	0	0	0	0	0
d2_14	0	0.000184244	0.000157089	0.00110801	0.00219377	0.00313216	0.00205797	0.00274907	0.0021789	0.00106315	0.000520219	0.000145918	0.00043269	2.49842e-05	1.94322e-05	1.94322e-05	0	0	0	0
d2_15	7.40273e-06	0.000368662	0.000284114	0.000688893	0.00184756	0.00168149	0.00297694	0.00188842	0.0018284	0.00121705	0.00107052	0.000544278	0.000279823	0	0	0	0	0	0	0
d2_16	0	5.37624e-05	9.65757e-05	0.000459261	0.00168598	0.00127538	0.0019488	0.00252515	0.00240889	0.00151477	0.00172825	0.000611836	0.000218288	1.76656e-06	0.00017489	0	0.000124366	0	0	0
d2_17	0	0	0.000108852	0.000293782	0.000684004	0.00143292	0.000959308	0.00218481	0.00163068	0.00178342	0.00160972	0.000790057	0.000693729	0.000410566	1.94322e-05	5.55205e-06	3.10915e-05	0	0	0
d2_18	0	0	1.00729e-05	0.000142778	0.000669499	0.000816697	0.00147756	0.00164365	0.00234647	0.00155912	0.00177972	0.000420105	0.000607487	0.000282313	0.000194322	0.000168782	7.77287e-06	0	0	0
