	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0929701	0.0265185	0.00737457	0.00253122	0.00102716	0.000514315	0.000171488	5.19172e-05	0	0	0	0	0	0	0	0	0	0
d3_1	0.104662	0.0598692	0.0299059	0.0150048	0.00665445	0.0017756	0.00097979	0.000475215	0.000173215	1.92286e-05	0	0	0	0	0	0	0	0	0
d3_2	0.028859	0.0330956	0.0224144	0.0178118	0.00913961	0.00550799	0.00214198	0.0010269	0.000361992	3.80726e-05	8.46058e-06	0	0	0	0	0	0	0	0
d3_3	0.0119025	0.0152421	0.0168372	0.01517	0.00946059	0.00726776	0.00341272	0.00246045	0.000721386	0.000140239	2.82019e-05	0	0	0	0	0	0	0	0
d3_4	0.00557142	0.00914931	0.0123667	0.0113923	0.0101956	0.00691261	0.00566241	0.0022475	0.00176236	0.00110275	0.000705836	8.62328e-05	0	2.30743e-06	0	0	0	0	0
d3_5	0.00183411	0.00403885	0.0065132	0.00702824	0.00960818	0.00654424	0.00490949	0.00473979	0.00234986	0.000775852	0.00105475	2.39716e-05	0.00028907	0	0	0	0	0	0
d3_6	0.000991386	0.00217143	0.00365658	0.00348063	0.00593717	0.00605467	0.00479261	0.00417271	0.00421867	0.00181813	0.00134161	0.00065781	0.000131633	3.98856e-05	0	0	0	0	0
d3_7	0.00036028	0.00127904	0.00258893	0.0035273	0.00433178	0.00582808	0.00492903	0.00531287	0.00356665	0.00355565	0.00152029	0.000639176	0.000572389	0.000166391	0.000211514	0	4.83462e-05	0	0
d3_8	2.13676e-06	0.000248236	0.00110722	0.00188946	0.00432577	0.0032195	0.00487631	0.00442437	0.00317896	0.00272939	0.00141803	0.00124401	0.000650265	0.000154103	0.000285544	0	4.23029e-05	0	0
d3_9	1.05757e-05	0.000503084	0.000494109	0.000430896	0.000984342	0.00269876	0.00414404	0.00242363	0.00294456	0.00450636	0.00339751	0.00158111	0.000888361	0.000725192	0.000190363	0.000203054	0	0	0
d3_10	2.11514e-05	6.58716e-05	3.30813e-05	0.000610773	0.000390518	0.00243078	0.00322874	0.00365722	0.00421701	0.00371157	0.00332481	0.00371057	0.00187944	0.000964506	0.000319387	0.00029612	2.9612e-05	0	0
d3_11	1.4806e-05	9.51815e-05	6.1037e-05	0.000305253	0.000416171	0.00105444	0.001215	0.00195701	0.00322157	0.00352542	0.00246876	0.0021912	0.00255015	0.00157125	0.000279199	0.000236896	0.000190363	0.000274969	0
d3_12	0	0	0	4.01877e-05	0.000175557	0.000356336	0.000720776	0.00177551	0.00184047	0.00279007	0.002319	0.0027515	0.00299958	0.00127332	0.00224205	0.00108295	0.000528786	0.000169212	0
d3_13	0	0	0	0	0.000190363	0.000105757	0.000644212	0.00053906	0.00124965	0.00245459	0.00293451	0.00366283	0.00292494	0.00243	0.00218071	0.0014383	0.000951815	0.000456871	0.000126909
d3_14	0	0	0	0	0	6.04327e-06	0.0001396	0.0007403	0.00105264	0.00130293	0.00224859	0.00230974	0.00221002	0.0021363	0.00174076	0.000613392	0.000846058	0.000634543	0.000338423
d3_15	0	0	0	0	0	0	0.000158148	4.23029e-05	0.000621852	0.000403993	0.00114188	0.00225051	0.00170481	0.0021786	0.00288717	0.00140627	0.00138753	0.000655695	0.000507635
d3_16	0	0	0	0	0	0	0	0	0.000664155	0.000689537	0.000803755	0.00098324	0.00181056	0.00176826	0.00272008	0.0023605	0.00277084	0.00167096	0.00121832
d3_17	0	0	0	0	0	0	0	2.53817e-05	2.11514e-05	4.23029e-05	0.000279199	0.000922203	0.000752991	0.00183171	0.00254422	0.00295274	0.00207284	0.00107872	0.000930663
d3_18	0	0	0	0	0	0	0	0	0	4.23029e-05	0.000190363	0.000169212	0.000710688	0.0012987	0.0016202	0.00333347	0.00217014	0.00321502	0.00145945
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000190363	0.000126909	8.46058e-05	0.000994118	0.00251702	0.00258048	0.00289775	0.00384956
d3_20	0	0	0	0	0	0	0	0	0	0	0	0.000169212	0.000126909	0.000253817	0.00029612	0.0007403	0.00160751	0.00340538	0.00507635
