	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0478549	0.0222988	0.00698464	0.00287814	0.000736601	0.000940325	0.000170835	5.73723e-05	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0501033	0.0456601	0.0252451	0.0172113	0.00850375	0.00383805	0.00130836	0.00059297	0.000122491	0.00034851	0	0	0	0	0	0	0	0	0	0
d3_2	0.0197964	0.0271385	0.0282057	0.0173858	0.0116589	0.00564572	0.00330414	0.00224965	0.00134075	0.0004575	2.43533e-05	2.47294e-06	2.96753e-06	0	0	0	0	0	0	0
d3_3	0.00796672	0.0163511	0.0191541	0.0155375	0.0116474	0.00659608	0.00326277	0.00371556	0.000852278	0.00028939	0.000292879	0.000154535	0	0	0	0	0	0	0	0
d3_4	0.0042448	0.00845071	0.0106167	0.0128599	0.0109308	0.00789008	0.00605189	0.00403958	0.00285408	0.000658371	0.000679152	0.000274116	5.98452e-05	0.000315547	0	0	0	0	0	0
d3_5	0.00233178	0.00488451	0.00759757	0.00808609	0.0102874	0.00907271	0.00622631	0.00705117	0.00271536	0.00120025	0.00132348	0.000275613	0.000281609	5.12959e-05	0	0	0	0	0	0
d3_6	0.000617839	0.00238139	0.00391882	0.00600521	0.00777937	0.00786409	0.00753642	0.00471493	0.00473674	0.00279674	0.00180805	0.00179199	0.000255702	2.9534e-05	0.000136012	0	0	0	0	0
d3_7	7.99745e-05	0.000587468	0.00185079	0.00464468	0.00641576	0.00717285	0.0068062	0.00777283	0.00520264	0.00419353	0.0022999	0.00193953	0.000844828	0.00102203	0.000108809	0.000353631	0	0	0	0
d3_8	0	0.000643629	0.00168841	0.00218762	0.00450785	0.00374886	0.00566508	0.00463921	0.00380153	0.00571482	0.00275355	0.00278479	0.00127812	0.0012311	0.000269303	0.000152333	4.35238e-05	0	0	0
d3_9	0	0.000435238	0.000649726	0.000635931	0.0022308	0.00185633	0.00338427	0.00522473	0.00524344	0.00424965	0.00417768	0.00300547	0.00183641	0.00120067	0.00119185	0.000306998	0.000272024	0	0	0
d3_10	0	7.91341e-05	0.000251816	0.000421287	0.000483697	0.00251386	0.0033657	0.00260179	0.00524588	0.00501755	0.00450497	0.00465989	0.00248591	0.00222943	0.00120157	0.000375004	0.000533166	5.44047e-05	0	0
d3_11	0	0	0	0.000206349	0.000598311	0.00149381	0.00209974	0.00232323	0.0040266	0.00377523	0.00381025	0.00400289	0.00393437	0.00246324	0.00107398	0.000979285	0.000195857	0.00034275	0.000163214	0
d3_12	0	0	0	8.16071e-05	7.30578e-05	0.000288345	0.00140364	0.00163603	0.00234083	0.00278086	0.00403126	0.00324291	0.0029569	0.00312102	0.00180896	0.00248086	0.000952083	0.000750785	0.000163214	0
d3_13	0	0	0	1.12696e-05	0.000163214	0.000206738	0.000690475	0.000762844	0.00184536	0.00162398	0.00322128	0.0021109	0.00425134	0.00377621	0.00303267	0.00299226	0.00165934	0.000761666	0	0
d3_14	0	0	0	1.8653e-05	0	0	5.75136e-05	0.000359071	0.00142837	0.00127307	0.00216259	0.00303267	0.00178318	0.00348734	0.00432984	0.00253526	0.00143084	0.000734464	0.000435238	0
d3_15	0	0	0	0	0	4.53373e-06	0.000149613	0.000228359	0.000103369	0.00046244	0.000666458	0.00146893	0.00324252	0.00212904	0.0029705	0.00381377	0.00261143	0.00184976	0.00127851	0.000326428
d3_16	0	0	0	0	8.16071e-05	0	0.000163214	5.12959e-05	0.00023394	0.000288345	0.000136012	0.00116659	0.000992886	0.00180261	0.00186608	0.00217619	0.00184976	0.0011425	0.00137644	0.000707261
d3_17	0	0	0	0	0	0	0	0	5.44047e-05	0.000190417	0.000388605	0.000179536	0.00176815	0.00125131	0.00152333	0.00269303	0.00281816	0.00282905	0.00206738	0.00130571
d3_18	0	0	0	0	0	0	0	0	0	8.16071e-05	0.000244821	0.000544047	0.000935761	0.000516845	0.00121323	0.00242101	0.00329149	0.00523918	0.00391714	0.00163214
d3_19	0	0	0	0	0	0	0	0	0	0	0.000163214	0	0	0.000299226	0.000734464	0.00195857	0.00361791	0.00304666	0.005484	0.00378113
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326428	5.44047e-05	0.000489643	0.00103369	0.00261143	0.00331869	0.00495083
