	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0466332	0.0196579	0.00677471	0.00295861	0.000800731	0.000199716	0.000385089	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0519369	0.0471225	0.0258945	0.0147951	0.00901375	0.00325895	0.00136979	0.000202962	3.62615e-05	5.46721e-05	0	0	0	0	0	0	0	0	0
d3_2	0.0205581	0.0306504	0.0270753	0.0204852	0.0111195	0.00430845	0.00163593	0.000875173	0.000773173	0.000143576	0	0	0	0.000164016	0	0	0	0	0
d3_3	0.00923481	0.0178447	0.0178642	0.0153662	0.0108159	0.00742107	0.00332072	0.00213538	0.00129647	0.000365672	0.000577039	0	0	0	0	0	0	0	0
d3_4	0.00507988	0.00980517	0.0124273	0.0102412	0.0103848	0.00761745	0.00755314	0.0034238	0.00234296	0.000521396	0.000553206	0.000154904	0.000164016	0	0	0	0	0	0
d3_5	0.00134191	0.00413431	0.00676042	0.0105483	0.0116471	0.0077109	0.00848461	0.00471051	0.0026934	0.00202289	0.00099461	0.000546721	9.11201e-05	0	0	0	0	0	0
d3_6	0.000720876	0.00237284	0.00485857	0.00775249	0.00794679	0.00757808	0.00833519	0.00426054	0.00409345	0.00262045	0.00147772	0.000404834	0.000181057	2.7336e-05	0	0	0	0	0
d3_7	0.000385792	0.00111842	0.00315217	0.00600244	0.00638057	0.00574411	0.00770515	0.00711737	0.00535365	0.00352978	0.00250203	0.000607381	0.00115046	0.000634196	0.000164016	0	0	0	0
d3_8	4.50728e-05	0.000668623	0.00138163	0.00311558	0.00409178	0.00419911	0.00651986	0.00621971	0.00534765	0.00322941	0.00247144	0.001973	0.000991387	0.000286638	0.000672467	9.84098e-05	0	0	0
d3_9	0	0.000259093	0.00018077	0.00182535	0.00269843	0.00414539	0.004627	0.00409766	0.00455329	0.00514061	0.00318218	0.0026538	0.00129573	0.000893498	0.00037177	0	9.84098e-05	5.46721e-05	0
d3_10	0	0.000262426	0.000101523	0.000264915	0.00177066	0.00296309	0.00284718	0.00392063	0.00498523	0.00579588	0.00413555	0.00395009	0.00193917	0.00190988	0.00108251	5.46721e-05	5.46721e-05	0.000164016	0
d3_11	3.51463e-05	0	0.000109344	0.000190832	0.000926301	0.00120372	0.00238149	0.00361433	0.00312213	0.00443516	0.00385867	0.003757	0.00274011	0.00236105	0.00120825	0.00145428	2.7336e-05	0.000218688	0
d3_12	0	0	0	0	0.000747706	0.000436465	0.00166529	0.0019829	0.0026033	0.00282967	0.00402517	0.00429488	0.0031564	0.00201193	0.00191352	0.00144881	0.000751741	0.000382705	0
d3_13	0	0	0	0	0.00025632	0.000328033	0.000650988	0.000231108	0.00212258	0.00233176	0.0030179	0.00411017	0.00348678	0.00287263	0.00349901	0.002668	0.00123012	0.000382705	5.46721e-05
d3_14	0	1.40585e-05	0	0	2.7336e-05	0	0.000246024	0.000253835	0.00151115	0.0016498	0.00206348	0.00190298	0.00496969	0.00315458	0.00354509	0.0019682	0.00141054	0.000464713	0
d3_15	0	0	0	0	0	0	0	0.000549703	0.00067481	0.00075812	0.00146521	0.00197366	0.00333773	0.00232356	0.00395279	0.0036685	0.00161283	0.000929425	0.000164016
d3_16	0	0	0	0	0	0	0.000281171	0.000153082	9.84098e-05	0.000278828	0.00118912	0.00158237	0.0023509	0.00149255	0.00121008	0.00172217	0.0019682	0.00128479	0.000492049
d3_17	0	0	0	0	0	0	0	0	0.000382705	0	0.000628729	0.000765409	0.000855228	0.0023673	0.00332406	0.00317098	0.0020502	0.00256959	0.00103877
d3_18	0	0	0	0	0	0.000246024	0	0	0	0	0.000246024	0.000246024	0.000366303	0.000825548	0.00270627	0.00472914	0.00481114	0.00464713	0.00131213
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0.000410041	0.000382705	0.00202287	0.00188619	0.00330766	0.0066864	0.00448311
d3_20	0	0	0	0	0	0	0	0	0	0	0	0.000164016	0	0	0.000546721	0.000984098	0.00191352	0.00360836	0.00563122
