	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0466276	0.035665	0.0282238	0.0248924	0.0171173	0.0111567	0.0122701	0.00953583	0.00823407	0.00351367	0.00359256	0.0028633	0.00180887	0.000811999	0.00199298	0.000536843	0.0005965	9.58273e-05
d1_1	0.0660588	0.00648424	0.00643488	0.00430547	0.00392583	0.00398938	0.002628	0.0024331	0.00232171	0.0013921	0.00143693	0.000945398	0.000753129	0.000486708	0.000958653	0.000477425	0.000170613	5.32374e-05	0.000175683
d1_2	0.0433144	0.0061255	0.00408639	0.00429504	0.00314607	0.00308095	0.00261313	0.00161849	0.00226358	0.00191503	0.00104666	0.00108189	0.000275994	0.000378873	0.000692973	0.000382802	0.000306115	0.000253258	0.00088374
d1_3	0.034749	0.00381648	0.00675271	0.00470143	0.00405814	0.00286731	0.00288596	0.00224945	0.00210167	0.00122433	0.00162132	0.00100366	0.00136155	0.00157833	0.00183813	0.00056964	0.000708564	0.000277722	0.000486235
d1_4	0.0257553	0.00461546	0.00356226	0.00294131	0.00321512	0.00312563	0.00134181	0.00184318	0.00234265	0.00173539	0.00158251	0.00189147	0.00128287	0.00145541	0.000900092	0.00032703	9.31654e-05	0.000558612	0.000708057
d1_5	0.0236659	0.00352536	0.00322118	0.00205733	0.00326044	0.00356476	0.00169366	0.00196863	0.00220361	0.00139192	0.000701771	0.00193297	0.0017026	0.000734411	0.00075092	0.0013625	0.000244131	0.000223597	0.000590935
d1_6	0.0148592	0.00388781	0.00383066	0.00287188	0.00255661	0.00249155	0.0037031	0.00377354	0.00203377	0.00224459	0.00153899	0.00163517	0.00110938	0.000963977	0.000727197	0.000777266	0.000929372	0.000124221	0.00150662
d1_7	0.0138377	0.00267518	0.00216932	0.00222666	0.00275109	0.00158704	0.00203804	0.00184683	0.00155614	0.00279715	0.00102644	0.00122633	0.00154748	0.00170425	0.000362014	0.00083532	0.000395593	0.000751027	0.00163971
d1_8	0.00870795	0.00199108	0.0031653	0.00304002	0.00188493	0.00174172	0.0015716	0.00224177	0.000913635	0.00103826	0.00140927	0.00176964	0.00232788	0.00147099	0.00135058	0.000672312	0.000990077	0.00112204	0.00119784
d1_9	0.00750632	0.00242796	0.00159472	0.00231199	0.00158051	0.00200854	0.00119445	0.00181823	0.000835617	0.00144983	0.00158787	0.00105979	0.000493733	0.00117236	0.00105093	0.000644172	0.00136516	0.000939259	0.00141079
d1_10	0.00572581	0.00174279	0.00217234	0.00124001	0.00146506	0.00158523	0.000984772	0.0011802	0.00128425	0.00155099	0.000375323	0.00183669	0.000752694	0.00156442	0.000878417	0.00162032	0.000638848	0.00124804	0.00175683
d1_11	0.00491921	0.00145173	0.00200265	0.00128628	0.00147239	0.00165774	0.0020989	0.00192504	0.00137568	0.00120507	0.000435014	0.00141802	0.00112621	0.00103813	0.00105106	0.00104573	0.00171652	0.00106171	0.0017036
d1_12	0.00373128	0.000808911	0.0007982	0.000925482	0.000922759	0.00222137	0.00163596	0.00125735	0.000724194	0.00218717	0.00152383	0.000835446	0.00121647	0.000729352	0.00108072	0.00102216	0.000998201	0.0016823	0.00261395
d1_13	0.00234933	0.000366434	0.00120627	0.00107869	0.000627587	0.000675734	0.00124675	0.00128063	0.000936217	0.0014549	0.00146099	0.00285809	0.00227856	0.00140509	0.0015918	0.00117655	0.00112559	0.00112559	0.00253638
d1_14	0.00115014	0.000296862	0.000145306	0.00126355	0.000965878	0.000666861	0.00126111	0.00170185	0.000234244	0.00104497	0.00136028	0.000952949	0.000681438	0.00181007	0.00133854	0.000308777	0.0010541	0.00134691	0.00447194
d1_15	0.00100379	0.000529954	3.10862e-05	0.000516909	0.000574964	0.00107539	0.000669904	0.000803728	0.000936978	0.00084115	0.00164161	0.000598306	0.000692086	0.00119784	0.00107806	0.000732394	0.00118719	0.00175683	0.00394717
d1_16	0.000455842	0.000352496	0.000860797	0.000612737	0.00114727	0.00116818	0.000711879	0.000291031	0.000496882	0.000422857	0.000771296	0.00103509	0.00145034	0.00135223	0.00111798	0.00149825	0.00250482	0.000692086	0.00512676
d1_17	0.000981457	0.000159712	0.000274414	0.00068372	0.000670791	0.000310044	0.000189373	0.00074976	0.000558992	0.000718704	0.00102748	0.000500431	0.000862445	0.00148	0.00084115	0.00151726	0.000825179	0.00130432	0.00572302
d1_18	0.000400231	0.000239568	0.000294853	0.000220555	0.000618683	0.000159712	0.000619835	0.00045125	0.000661918	0.000724028	0.000617553	0.000851798	0.000851798	0.000899711	0.0011446	0.000851798	0.00146403	0.00145338	0.00348705
d1_19	5.99439e-05	0.000173021	0.000176571	0.00105854	5.32374e-05	0.000790575	0.000479136	0.0012777	0.000745323	0.00192985	0.00300791	0.00286417	0.00163971	0.00138417	0.00332734	0.00250216	0.00377985	0.00351367	0.0113662
