	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0941771	0.0518497	0.0390497	0.0259358	0.0178083	0.0129345	0.00836261	0.00449534	0.00368452	0.00233149	0.0023541	0.00116814	0.000446556	0.000455485	0.000358844	0	0	0	0
d3_1	0.00850289	0.00672502	0.00660607	0.00640582	0.00761152	0.00483019	0.00418306	0.00259063	0.00255423	0.0024472	0.00151445	0.000838363	0.00096704	5.21955e-05	0.000309445	0.000434221	0	0	0	0
d3_2	0.00594696	0.00524177	0.00572687	0.0067844	0.00458311	0.00404869	0.00363167	0.00463415	0.00218739	0.000748324	0.000917705	0.00152956	0.000455779	0.000195733	0.000443662	6.52444e-05	0.000260978	0.000260978	0	0
d3_3	0.00382701	0.0050685	0.00417382	0.00639809	0.00288892	0.00409771	0.00491638	0.00500352	0.00236674	0.00174598	0.00152717	0.000910801	0.000977728	0.00023923	0.00126248	0.00015746	0	0	0.000260978	0
d3_4	0.00268567	0.0023721	0.00424594	0.00520403	0.00328362	0.00326786	0.00397594	0.00396666	0.00314293	0.00348016	0.00200099	0.00104355	0.000937012	0.0013214	0.00138971	0.000195733	0.000378418	0	0	0.000195733
d3_5	0.00237865	0.00257149	0.00480768	0.00480531	0.00465641	0.00293326	0.00361771	0.00212824	0.00291445	0.0020183	0.000663434	0.00170161	0.000721961	0.000693357	0.000201278	0.00103086	1.90296e-05	0.00034797	0.000195733	0
d3_6	0.0014261	0.00154115	0.00251746	0.00167528	0.00278654	0.00353411	0.00392115	0.00312119	0.00212822	0.00248645	0.00159398	0.000762085	0.00171379	0.000947831	0.000292722	0.000266453	0	0.0005872	0	0
d3_7	0.00172854	0.00161225	0.00313685	0.00335611	0.00240932	0.00326385	0.00323943	0.00195134	0.00286292	0.0023805	0.00266825	0.00269404	0.0012928	0.00254285	0.000880452	0.000378418	0.000358844	0.0010138	0	0
d3_8	0.000948813	0.00235623	0.00207777	0.00377966	0.00252083	0.00316009	0.00368054	0.00229522	0.00195628	0.00140421	0.00175933	0.00172254	0.00112708	0.00038409	0.000554578	0.000782933	0.000661765	0.000407778	0.000489333	0.000260978
d3_9	0.000980909	0.0018899	0.00114928	0.00299555	0.00206589	0.00403872	0.00276666	0.00277263	0.00278359	0.00166768	0.00158789	0.00202826	0.000867379	0.00134255	0.000514773	0.00128134	0.000456711	0.000156587	0	0
d3_10	0.000995572	0.00101573	0.00212772	0.00305774	0.00296268	0.00258668	0.00306488	0.00195052	0.00210376	0.00238244	0.0026456	0.00175443	0.00143953	0.00171247	0.00113805	0.00123964	0.00137557	0.000484673	0.000335543	0.0002936
d3_11	0.000285051	0.000656505	0.00146577	0.00202926	0.00237418	0.00134914	0.00171412	0.00140441	0.00248903	0.00177918	0.00143278	0.00269959	0.00164376	0.001741	0.00204215	0.000486071	0.00089012	0.000150062	0.000652444	0.000260978
d3_12	0.000670339	0.00126602	0.000892113	0.00119404	0.00201856	0.00170029	0.00157935	0.00226457	0.00214669	0.00152915	0.00156201	0.00176811	0.00197958	0.00137013	0.00133361	0.00106003	0.00135132	0.000724213	0.000498654	0
d3_13	3.9509e-05	0.000781654	0.00183994	0.00153958	0.0010722	0.00219505	0.00349958	0.00157128	0.00414077	0.00197622	0.0018645	0.00200726	0.00116473	0.00166308	0.00100476	0.00105976	0.00156943	0.00101129	0.000147097	0.000195733
d3_14	0.000191191	0.000606863	0.00110207	0.00102793	0.000779539	0.00124196	0.00137469	0.00199562	0.00161493	0.00150046	0.00186174	0.00184167	0.00177385	0.00215804	0.00150435	0.000838687	0.000400787	0.000228356	0.000163111	0.000195733
d3_15	2.4162e-05	0.000620314	0.000742204	0.000707609	0.00212694	0.000669595	0.000882245	0.000861679	0.0014321	0.00108972	0.0023337	0.0018642	0.000916065	0.00191907	0.00107353	0.00130489	0.00110619	0.00171655	0.000326222	0.000260978
d3_16	0.000446711	0.000146855	0.000216125	0.000867734	0.000586476	0.00261607	0.00115824	0.000734335	0.00170581	0.00230674	0.00242807	0.00132912	0.00237569	0.00248799	0.00107265	0.00191073	0.00209341	0.00155282	0.000326222	0.000358844
d3_17	4.52482e-05	0.000418978	0.000257042	0.000203896	0.00037307	0.00173889	0.00101078	0.00167445	0.000510591	0.00135439	0.00162877	0.00186552	0.00321228	0.00233235	0.00162735	0.000809031	0.00228929	0.00120481	0.00150715	0.000554578
d3_18	7.506e-07	3.35424e-05	0.000293863	0.000281651	0.000518741	0.000689471	0.000672862	0.000844188	0.00103783	0.000935	0.000547884	0.00142841	0.00312475	0.00139273	0.00169041	0.00156913	0.00267129	0.00176516	0.000848178	0.000946044
d3_19	7.29429e-05	2.02403e-05	7.07024e-05	0.000256987	0.000518135	0.000528307	0.000708655	0.000992934	0.000967792	0.000858663	0.00162468	0.00245709	0.00152883	0.00216239	0.00250049	0.00223788	0.00200906	0.00197908	0.00119615	0.0008808
d3_20	5.82388e-05	8.78522e-05	0	0.000113099	0.000574151	0.000857156	0.00066231	0.00154528	0.00177281	0.00199615	0.00178522	0.00215443	0.00359775	0.00571631	0.00573825	0.00681711	0.00915396	0.0101575	0.0126769	0.0447757
