	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0876059	0.0263563	0.00866514	0.00351607	0.000480379	0.000675134	3.35895e-05	1.55036e-05	0	0	0	0	0	0	0	0	0	0
d1_1	0.0905747	0.0605934	0.0332124	0.0157753	0.00714	0.00344347	0.00104941	0.000376796	0.000134043	0	0	0	0	0	0	0	0	0	0
d1_2	0.0290836	0.033917	0.0244971	0.0180575	0.00993411	0.00503357	0.00319118	0.00156171	0.000602206	0.000241578	4.72514e-05	0	5.03842e-05	0	0	0	0	0	0
d1_3	0.0108777	0.0176934	0.0165558	0.0155079	0.00836543	0.00535097	0.00436668	0.00214169	0.00129068	0.000976804	0.000441852	9.2581e-05	0	0	0	0	0	0	0
d1_4	0.00423338	0.00789165	0.0110911	0.0112633	0.00880304	0.00736942	0.00522791	0.00289246	0.00184335	0.0014466	0.000584028	0.000467734	0.000198388	0	0	2.20431e-05	0	0	0
d1_5	0.00135221	0.00365966	0.0062741	0.00840396	0.00875148	0.00818451	0.00535892	0.00405524	0.00341804	0.00221142	0.000732887	0.000146219	4.40862e-05	0.000176345	2.20431e-05	0	0	0	0
d1_6	0.000312719	0.00197469	0.00324824	0.00696767	0.00657163	0.00622086	0.00623751	0.00534175	0.00451491	0.0025321	0.00179935	0.000840997	0.000150795	0.000462905	0	0	0	0	0
d1_7	0.000621654	0.000443184	0.00205172	0.00344152	0.00454828	0.00459955	0.00682557	0.00341206	0.00348725	0.00161346	0.00306915	0.00113038	9.27814e-05	0.000456292	5.03842e-05	0.000176345	0	0	0
d1_8	0.00020357	0.00066462	0.000922357	0.00105867	0.00265631	0.00231469	0.00376039	0.00523473	0.00314985	0.00343813	0.00295847	0.00293521	0.00122591	0.000692154	0.000325608	8.81724e-06	0.000132259	0	0
d1_9	0	3.61564e-05	0.000424156	0.000288953	0.00219576	0.00249668	0.00278691	0.00440552	0.00377389	0.00359248	0.0034297	0.00264065	0.00155089	0.00106437	0.00111843	0.000418819	0	0	0
d1_10	0	0	0.000184314	0.000675139	0.00126519	0.00141499	0.00260194	0.0029269	0.00370659	0.00431645	0.0031486	0.00285921	0.00273398	0.00149893	0.0014982	0.00039898	0.000198388	6.61293e-05	0
d1_11	0	0	0.000257088	0.000145485	0.000441597	0.00112956	0.00129068	0.00225081	0.00323078	0.00278929	0.00358043	0.00343138	0.00235189	0.00115695	0.0013862	0.000462905	0.000418819	0.000264517	0
d1_12	0	0	0	0.000178234	0.000139606	0.000478536	0.000405173	0.00146756	0.00221649	0.00121237	0.00210197	0.00148539	0.0032734	0.00242915	0.00222195	0.00101839	0.000674519	4.40862e-05	0.000132259
d1_13	0	0	0	0	0.000154302	0.000345762	4.40862e-05	0.000755659	0.00174844	0.00150261	0.00288922	0.00210291	0.00232271	0.0032712	0.00290528	0.00245308	0.000418819	0.000551078	2.20431e-05
d1_14	0	0	0	0	0	0.000132259	6.61293e-05	0.000222635	0.000436339	0.00126968	0.00181856	0.0018428	0.00228807	0.00330647	0.00365223	0.00196184	0.00151216	0.000661293	8.81724e-05
d1_15	0	0	0	0	0	3.5269e-05	0.000176345	0.000132259	0.000299786	0.000692154	0.00092581	0.00135534	0.00127598	0.00195932	0.00213377	0.00300668	0.00165323	0.000983123	0.000573121
d1_16	0	0	0	0	0	0	0	0	0.000317421	0.000791033	0.00067011	0.000932109	0.00136667	0.00125646	0.00134463	0.00372969	0.00207205	0.00334173	0.000837638
d1_17	0	0	0	0	0	0	0	0	0	0.000248772	0.00035269	0.000317421	0.00126968	0.0013799	0.0013799	0.00299786	0.00321829	0.00262313	0.00099194
d1_18	0	0	0	0	0	0	0	0	0	0	0	3.5269e-05	0.000242474	0.00086409	0.00160915	0.00275539	0.00306399	0.00423228	0.0039898
d1_19	0	0	0	0	0	0	0	0	0	0	0	0	0.000132259	0	0.000573121	0.000573121	0.0012785	0.00251291	0.00643659
