	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0439687	0.00859122	0.00257098	0.000770312	5.26137e-05	4.95725e-05	0.000233313	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.097865	0.0420695	0.0152488	0.00432469	0.00163704	0.000233335	0.000259459	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0450537	0.0333263	0.0169383	0.00608995	0.00261539	0.00109068	0.000197612	3.42159e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0247089	0.0275991	0.0160879	0.00861373	0.00355902	0.00158756	0.000855014	0.000300955	8.34055e-05	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0121144	0.0146902	0.0136547	0.00776259	0.00324151	0.00194671	0.000927459	0.000360616	0.000142291	0	0	0	0	0	0	0	0	0	0	0
d2_5	0.00718182	0.0103415	0.0121414	0.00701852	0.00474853	0.00371948	0.00133947	0.000761416	0.000381187	0.000166553	0	0	0	0	0	0	0	0	0	0
d2_6	0.0034135	0.00735746	0.00898456	0.00768407	0.00658862	0.00359103	0.00237882	0.000781149	0.000410959	0.000420952	0	0	0	0	0	0	0	0	0	0
d2_7	0.00142858	0.00621001	0.00720569	0.00687945	0.00567724	0.00424758	0.00231786	0.00124984	0.000542537	0.000514671	7.0978e-05	0	5.81961e-06	0	0	0	0	0	0	0
d2_8	0.000724032	0.00346733	0.00543547	0.00535309	0.00459856	0.0035009	0.00237885	0.00196673	0.000529527	0.000442331	0.000459707	1.00645e-05	0	0	0	0	0	0	0	0
d2_9	0.000499052	0.0023692	0.0036597	0.00401392	0.00436157	0.00477985	0.00332972	0.00153654	0.000871769	0.000391611	0.000342014	3.43357e-05	0	0	0	0	0	0	0	0
d2_10	0.00032025	0.0015342	0.00322812	0.00349776	0.00506358	0.00376362	0.00274713	0.00235587	0.00107891	0.00060356	0.000555117	0	7.3327e-05	0	0	0	0	0	0	0
d2_11	0.000145789	0.00141358	0.00180269	0.00418319	0.00329021	0.00423446	0.00321166	0.00286114	0.00165339	0.000323919	0.000495949	0.000132396	0.000195539	0.000162949	0	0	0	0	0	0
d2_12	0.00011631	0.000517016	0.00149484	0.0020705	0.00339214	0.00237009	0.00221326	0.00209008	0.00250473	0.000899904	0.000797762	0.000320854	3.87004e-05	3.87004e-05	0	0	0	0	0	0
d2_13	6.11059e-05	0.000363567	0.000586487	0.00220307	0.00264496	0.00346826	0.00382933	0.00167012	0.00135289	0.00142163	0.000650885	0.000840298	0.000213192	6.11059e-05	2.03686e-05	3.25898e-05	0	0	0	0
d2_14	0	0.000301158	0.00033267	0.00178492	0.00166254	0.00260182	0.00274408	0.00208445	0.00246802	0.00107585	0.000859062	0.00066101	0.000129971	2.03686e-05	0	0	0	0	0	0
d2_15	5.64054e-06	0.00012454	0.000511859	0.001752	0.00155245	0.00199987	0.00246993	0.00189832	0.00134142	0.00156808	0.00123413	0.000453929	0.000648974	0.000122212	0	0	0	0	0	0
d2_16	0	0.000285161	0.000280408	0.000468017	0.000993583	0.000984458	0.00271455	0.00183393	0.00208976	0.00116876	0.00115058	0.000716297	0.000865667	0.000130359	7.3327e-05	0.000122212	0	0	0	0
d2_17	0	0.000233769	7.80797e-05	0.000601262	0.000598926	0.000768916	0.00234659	0.00221463	0.00176395	0.00219491	0.00109436	0.00122803	0.000738702	0.000327644	0	0	0	0	0	0
d2_18	0	0	0.000152474	0.000244423	0.000560525	0.0014548	0.00171037	0.00158022	0.00216228	0.0027064	0.00175849	0.0010258	0.00100854	0.000635607	0.000264792	0	0	0	0	0
d2_19	0	0	0.000152765	0	0.000331054	0.000767897	0.00143976	0.00146879	0.00221755	0.0013319	0.00215413	0.00107081	0.000614656	0.000466151	9.36957e-05	0.000183318	0	0	0	0
d2_20	0	0	0	8.24444e-05	0.000167023	0.000625026	0.00127672	0.00129447	0.00174026	0.00224753	0.00259592	0.00129574	0.000472552	0.000555384	0.000285161	0	0	0	0	0
d2_21	0	0	6.11059e-05	4.65569e-05	2.03686e-05	0.000299419	0.000794182	0.000474589	0.000932777	0.00242969	0.0017389	0.00162901	0.00103269	0.00125402	0.000584765	8.55482e-05	0	0	0	0
d2_22	0	0	0	0	0.00027294	0.000181354	0.000480118	0.000802321	0.00102269	0.001871	0.00133772	0.00201261	0.00108361	0.00076586	0.000521437	8.14745e-06	9.54416e-05	0.000203686	0	0
d2_23	0	0	0	6.11059e-05	0	0.000482266	0.000659652	0.000916588	0.000783901	0.00105005	0.00215549	0.00177149	0.000761496	0.00102658	0.000796413	0.000305529	0.00014258	4.07372e-05	0	0
d2_24	0	0	0	0	0	2.71582e-06	0.000162949	0.000669731	0.000790303	0.00105073	0.00201853	0.00159428	0.00138448	0.0011936	0.000519109	0.000189137	0.000521437	0	0.000195539	0
d2_25	0	0	0	0	0.00017517	2.61882e-05	0.000267702	0.000668091	0.000852378	0.000427062	0.000916588	0.00117866	0.00079845	0.00148051	0.00020776	0.000470224	0.000387004	0.000203686	0.000305529	0
d2_26	0	0	0	0	0	0	0.00024035	0.000639575	0.000175461	0.00097362	0.00126014	0.00105684	0.000961108	0.0011325	0.00126693	0.00059651	0.000910187	0.000521437	0	0
d2_27	0	0	0	0	0	0	4.07372e-05	4.4811e-05	0.000584289	0.000527256	0.000535404	0.00153521	0.000631427	0.00135451	0.00110427	0.00079845	0.00059069	2.03686e-05	0.000122212	0
d2_28	0	0	0	0	0	0	8.72941e-05	0.000295345	0.000297382	0.000506888	0.000704754	0.000749565	0.000782155	0.00148691	0.00171678	0.000847335	0.000969546	0.000229874	0.000122212	0
d2_29	0	0	0	0	0	0	0	0	0.000183318	0.000445782	0.000582543	0.00111213	0.00102018	0.000963145	0.000814745	0.0014258	0.000875851	0.000325898	0.000154802	0
d2_30	0	0	0	0	0	0	0.000122212	0.000195539	0.000277013	0.000427741	0.000338119	0.000908441	0.0013484	0.00141766	0.00168245	0.000826966	0.00133618	0.000468478	0.000407372	0
d2_31	0	0	0	0	0	0	0	0	0	0.000285161	0.000325898	0.000494667	0.00107139	0.000794376	0.00143162	0.00179651	0.000957325	0.000855482	0.000427741	0
d2_32	0	0	0	0	0	0	0	0	0	0.000209506	0.000264792	0.000325898	0.000325898	0.00156838	0.00213056	0.00105102	0.000855482	0.00073327	0.000541805	0
d2_33	0	0	0	0	0	0	0	0	4.07372e-05	0.000162949	0.000325898	0	0.000672165	0.000916588	0.00129544	0.000704754	0.000896219	0.00118138	0.000509216	0
d2_34	0	0	0	0	0	0	0	0	0	8.14745e-05	0.000244423	0.000407372	0.00044811	0.00062328	0.00137692	0.00116101	0.00130359	0.000936957	0.00124249	0
d2_35	0	0	0	0	0	0	0	0	0	0	0.000285161	3.25898e-05	0.000183318	0.00076586	0.000468478	0.00173133	0.00134433	0.00152765	0.00118138	0.000244423
d2_36	0	0	0	0	0	0	0	0	0	0	0	0.000122212	0.000325898	0.000325898	0.000814745	0.00073327	0.000570321	0.00183318	0.000712902	0.000896219
d2_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014258	0.000122212	4.07372e-05	0.00121397	0.00103065	0.00124249	0.000611059
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122212	0.000162949	0.000325898	0.00158875	0.0014258	0.00325898	0.00167023
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	4.07372e-05	0	0	0.000244423	0.000305529	0.00162949	0.00167023	0.00158875
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244423	0.000285161	0.000366635	0.00195539	0.00427741
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0.000122212	0	4.07372e-05	0.000122212	0.000244423	0.000122212	0.00146654	0.00134433
