	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0326246	0.0245375	0.0206752	0.0189671	0.0157354	0.0115588	0.0087096	0.00756561	0.00720299	0.00528549	0.00476036	0.00243425	0.00140436	0.00115418	0.00162638	0.000563058	0.000646748	0.000598031
d1_1	0.060821	0.00449462	0.00671283	0.00534803	0.00460467	0.00254073	0.00266869	0.00312307	0.00154711	0.00116863	0.00183913	0.00110456	0.000504364	0.00119785	0.000939677	0.00070768	0.000272573	0.000177532	0.000694682
d1_2	0.0431308	0.00601663	0.0049586	0.00429536	0.00510979	0.00303885	0.00340396	0.00167401	0.00267494	0.0012924	0.00192803	0.00152204	0.00126399	0.000919278	0.000536224	9.51841e-05	0.000131825	0.00052162	0.00056786
d1_3	0.0353117	0.00429059	0.00461611	0.00378811	0.00298282	0.00292063	0.00151857	0.00221237	0.00207754	0.00234192	0.00160298	0.00165946	0.00180261	0.000748746	0.00101333	0.000773603	0.000925611	0.000228363	0.000639918
d1_4	0.0288458	0.00349642	0.00363186	0.00294328	0.00346538	0.0044606	0.00223997	0.00150927	0.00206871	0.00131226	0.00201116	0.00281482	0.000760387	0.00204033	0.00206549	0.000580096	0.000996641	0.000488116	0.00130623
d1_5	0.0199445	0.00375614	0.00345013	0.00271069	0.00339623	0.00266326	0.00133811	0.00180666	0.00158771	0.00284319	0.00152586	0.00177573	0.00131743	0.000620567	0.00153276	0.000323513	0.000407181	0.000592928	0.000926152
d1_6	0.019514	0.00243971	0.00301578	0.0025199	0.00211693	0.00271877	0.00180337	0.00136231	0.00178416	0.0010294	0.00167258	0.00107964	0.00155634	0.00155931	0.00160384	0.000817718	0.000340974	0.00104108	0.000831509
d1_7	0.0138102	0.00346693	0.00296491	0.00336281	0.002731	0.00245819	0.00256417	0.00111675	0.00304741	0.00271994	0.0017869	0.00145869	0.0015451	0.00243669	0.00145507	0.000759233	0.00107083	0.00123611	0.00189625
d1_8	0.012107	0.00366849	0.00298131	0.00187943	0.00355594	0.00281137	0.00173156	0.00214811	0.00191017	0.00212201	0.0014389	0.00151302	0.0019146	0.00209131	0.00113018	0.000814731	0.00115981	0.00173197	0.00161232
d1_9	0.00905682	0.00290665	0.00216599	0.00162075	0.00299372	0.00258895	0.00236939	0.00215991	0.00290834	0.00150928	0.00164817	0.00188773	0.00227454	0.00126498	0.00118333	0.00134055	0.00098767	0.00183094	0.002543
d1_10	0.00638132	0.00233861	0.001467	0.00235061	0.00230118	0.00218787	0.00247969	0.00178894	0.0021462	0.00116363	0.00207564	0.00164598	0.00121137	0.0020558	0.00179065	0.000939402	0.00125416	0.00146413	0.00245367
d1_11	0.00407854	0.00279557	0.00141357	0.00123369	0.00107643	0.00168371	0.0019414	0.00153318	0.00189377	0.00242962	0.00128174	0.00134463	0.00161989	0.0018715	0.00147698	0.00139693	0.00135435	0.00128336	0.00281577
d1_12	0.00346586	0.00127446	0.00126132	0.000978071	0.0013267	0.00187855	0.00108691	0.00124855	0.00176994	0.00192748	0.00178808	0.000337877	0.00185595	0.0016138	0.001989	0.00159711	0.0011798	0.00152253	0.00304995
d1_13	0.00166422	0.00149989	0.000690311	0.00133826	0.00119399	0.00127969	0.00170718	0.000520808	0.00093129	0.000539467	0.00135962	0.00105269	0.00100511	0.00109597	0.00086842	0.00109786	0.000834754	0.00098767	0.00444918
d1_14	0.00131297	0.000748596	0.000300019	0.000340671	0.00101199	0.000326925	0.00103595	0.000810687	0.000661151	0.00126633	0.000925611	0.000908576	0.000331792	0.000932777	0.00164963	0.000934129	0.000737677	0.00146508	0.00156161
d1_15	0.00210998	0.000417427	0.000644926	0.000558801	0.00123023	0.00156904	0.000276629	0.00150847	0.00103594	0.000874098	0.00121522	0.000575972	0.000982397	0.00170358	0.00110976	0.000653039	0.000945081	0.00056786	0.00386145
d1_16	0.000732426	8.5179e-05	0.00133909	0.000678834	0.000595712	0.000525528	0.00119778	0.000653579	0.000972933	0.000908576	0.000727168	0.000644115	0.000329359	0.00129472	0.000227144	0.00139883	0.00119251	0.000823397	0.00509938
d1_17	0.000629543	0.000508505	8.5179e-05	5.1513e-05	0.000314216	0.000386145	0.000397502	0.000618021	0.000993755	0.000596511	0.000698873	0.000146832	0.00137665	0.00116979	0.00142776	0.00103918	0.00116411	0.00109597	0.00350653
d1_18	0.000511074	9.93755e-05	0	0.000227144	0.000377221	0.000790947	0.000339905	0.000400341	0.000755253	0.000255537	0.000298126	0.00113247	0.000709825	0.000511074	0.00129472	0.00148211	0.0017774	0.000709825	0.00746736
d1_19	0.000227144	0.000255537	0.000312323	0.000477002	0.000113572	0.000269733	0.000227144	0.00124929	0.00172061	0.00102215	0.00134015	0.00107893	0.00150483	0.00176037	0.00290176	0.00256348	0.00300966	0.00274276	0.0191937
