	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0624971	0.0487895	0.0379304	0.0293249	0.0270238	0.0234924	0.0151214	0.0127406	0.0110699	0.00965082	0.00711658	0.00531968	0.00478655	0.00447337	0.00216424	0.00168296	0.00166317	0.00117709	0.00144722
d3_1	0.023389	0.00343154	0.00317208	0.00195851	0.00213089	0.00136543	0.00262737	0.00105388	0.00185106	0.00257038	0.000568614	0.000645833	0.00156119	0.000854112	0.0011237	0.000336699	0.000678743	0.000531631	0.000254001	8.86051e-05
d3_2	0.0187403	0.00433305	0.00188111	0.00211094	0.00224245	0.00148968	0.00150775	0.00147071	0.00117428	0.00121979	0.00141559	0.000939608	0.00110378	0.000107592	0.00106326	0.00119223	0.00129954	0.000788585	0.00017721	0.000590701
d3_3	0.0204766	0.00268859	0.00395511	0.0026254	0.00250428	0.00184873	0.00213633	0.000913232	0.00156206	0.00242276	0.000815828	0.000519663	0.00138421	0.000717459	0.000591263	0.000956641	0.00115777	0.000239796	0.00023628	0.000283536
d3_4	0.0151528	0.001918	0.00373406	0.00406246	0.00170491	0.00181131	0.00220932	0.00216194	0.00129099	0.000811981	0.000789837	0.00194305	0.00039086	0.00219783	0.00101832	0.000628922	0.000785632	0.000590701	0.000383955	0.000874237
d3_5	0.0152831	0.00354694	0.00334678	0.00328239	0.00177396	0.00182693	0.00135022	0.00234286	0.00108947	0.00144176	0.00101687	0.00133033	0.0011641	0.000990681	0.00181823	0.00114047	0.000935882	0.000596608	0.000744283	0.000856516
d3_6	0.011592	0.0019902	0.00251512	0.00168161	0.00149761	0.00146238	0.00112132	0.00150063	0.00152306	0.000865126	0.00155112	0.00141729	0.000499698	0.000908013	0.000894911	0.000676621	0.00125819	0.000292665	0.000531631	0.00035442
d3_7	0.011547	0.00339973	0.0025405	0.00136451	0.00108641	0.00253291	0.0010999	0.00206573	0.0011627	0.00104303	0.000886754	0.00100714	0.000460747	0.000382549	0.000256533	0.000114765	0.00073737	0.000372141	0.00029535	0.00017721
d3_8	0.00879137	0.00206616	0.00258201	0.00148692	0.00273166	0.00203734	0.000888564	0.00157916	0.00141539	0.00143118	0.00187082	0.00190091	0.00116171	0.00109563	0.000460747	0.00146156	0.000849202	0.00011814	0.000342606	0.000776349
d3_9	0.00898719	0.00121786	0.00188584	0.00264782	0.00174171	0.000999995	0.00157409	0.00133988	0.00121755	0.00143165	0.00133327	0.000379067	0.00122749	0.00063205	0.00128182	0.000551883	0.00102388	0.000194931	0.00116073	0.000738376
d3_10	0.00639732	0.00148656	0.00126433	0.000845601	0.00184155	0.0011224	0.00186486	0.00216155	0.00241566	0.00168307	0.0019019	0.0014399	0.00136607	0.00168891	0.000525008	0.00083331	0.000584372	0.000793016	0.000856516	0.00119912
d3_11	0.00492404	0.00229811	0.00110262	0.00197866	0.00110085	0.00182672	0.000741189	0.0017365	0.000600686	0.00133653	0.00084217	0.00105539	0.000822924	0.00110067	0.000935839	0.000726562	0.00150924	0.00053796	0.000531631	0.00167168
d3_12	0.00556185	0.00102919	0.000857524	0.00159062	0.0020325	0.000812032	0.001907	0.00179889	0.00189141	0.00195522	0.0015226	0.00055779	0.00115623	0.000223622	0.00075019	0.00129617	0.000410115	0.000649771	0.000790589	0.00103373
d3_13	0.00333789	0.000635751	0.000934323	0.000847763	0.00047046	0.000402077	0.000719812	0.000630001	0.00143588	0.00113794	0.00070264	0.00064302	0.00128688	0.000319515	0.00185086	0.000847536	0.000484375	0.00126046	0.00199388	0.00269359
d3_14	0.00245443	0.00129647	0.00083221	0.00180413	0.00115614	0.00102091	0.000891698	0.000615722	0.00145213	0.00165184	0.00061686	0.000870862	0.000826981	0.00113668	0.00105103	0.00129617	0.000469185	0.000776349	0.000242187	0.00167168
d3_15	0.0039659	0.00126903	0.00149473	0.000649625	0.00127065	0.00142064	0.00059703	0.000919032	0.00117509	0.000773818	0.0014295	0.000383393	0.00141106	0.000736407	0.00131979	0.00049872	0.00139363	0.00156536	0.00151121	0.00206745
d3_16	0.00342782	0.000601985	0.000740432	0.000909688	0.000726293	0.00135423	0.00155371	0.000560028	0.00153103	0.000470894	0.000221091	0.000729093	0.00111347	0.000770864	0.000679306	0.000549352	0.00184889	0.00156536	0.000345138	0.0023628
d3_17	0.00130399	0.000531209	0.000725685	0.00120102	0.000517588	0.000912232	0.00105088	0.00107409	0.000634581	0.000569852	0.00165101	0.00119912	0.000419397	0.000667492	0.000623189	0.00128773	0.00122725	0.00176029	0.000531631	0.00270541
d3_18	0.00159942	0.000471154	0.00097036	0.00144469	0.00138755	0.00103442	0.000342606	0.000558212	0.000330792	0.0008793	0.000342606	0.000560744	0.00102444	7.67911e-05	0.000726562	0.000708841	0.000726562	0.000531631	0.00146494	0.00196703
d3_19	0.00100882	0.000480437	0.000654469	0.00113878	0.000575933	0.000788854	0.000797024	0.00106258	0.000775787	4.43025e-05	0.00141177	0.000994346	0.000549352	0.00137633	0.000643864	0.00035442	0.00047453	0.00102191	0.000620236	0.00277629
d3_20	0.00261682	0.000867648	0.00141062	0.000903481	0.00160368	0.00303715	0.00248193	0.00207547	0.00343345	0.00286785	0.00356783	0.00345222	0.00317994	0.00575153	0.00510281	0.00397542	0.00470099	0.00757869	0.00821665	0.0235542
