	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0168016	0.0122309	0.0100286	0.00757362	0.00635447	0.00391332	0.00284663	0.00287963	0.00201509	0.00187798	0.0011901	0.000569252	0.000341151	0.000161098	0.000425885	5.03173e-05	2.60192e-06	0
d2_1	0.0652291	0.00455775	0.00462272	0.00242068	0.00262131	0.00262056	0.0024509	0.00126895	0.00084975	0.000924699	0.000351674	0.000205562	0.000464753	6.8891e-05	7.55902e-05	0.000123658	0.000209546	9.46154e-06	0
d2_2	0.0555238	0.00451436	0.00314644	0.00450837	0.00186316	0.0020317	0.00240606	0.000760216	0.00101313	0.00121748	0.000835867	0.000280957	0.000310542	0.00055921	0.000104417	0.0004587	0.000155643	0	2.45737e-05
d2_3	0.0410886	0.00404808	0.00458253	0.00299388	0.00228991	0.0021147	0.00215064	0.000967326	0.000682859	0.000766087	0.00073054	0.00042604	0.000763443	0.000538215	0.000339028	0.000295442	0.000153266	0	8.77633e-05
d2_4	0.0368295	0.00433189	0.00336701	0.00393902	0.00205801	0.00159082	0.00182005	0.00128647	0.00121614	0.000590314	0.0010312	0.000881477	0.000362846	0.00014858	0.000132729	7.56998e-05	3.85421e-05	5.59525e-05	1.26379e-05
d2_5	0.0283698	0.00444542	0.00274006	0.00301698	0.00187303	0.00127695	0.00205382	0.000693624	0.000689748	0.000812065	0.000466791	0.000486318	0.0002529	0.000787372	0.00106278	3.27658e-05	0.000447348	0.000147442	0.000235908
d2_6	0.023052	0.00322712	0.00348393	0.00288215	0.00181777	0.00191631	0.00204407	0.00151189	0.00120255	0.0007234	0.000234954	0.00128178	0.000745754	0.000606723	0.000438952	0.000173654	4.85517e-05	1.94429e-05	5.6375e-05
d2_7	0.0190516	0.00326996	0.0025518	0.00233513	0.00179587	0.00122905	0.00254705	0.00113799	0.00106756	0.00131255	0.000859426	0.00118618	0.000465253	0.000360292	0.000782418	9.2561e-05	0.000463493	5.61685e-05	0
d2_8	0.0137269	0.00345546	0.00192235	0.00190114	0.00295765	0.00148551	0.00111904	0.00197752	0.000897373	0.000661934	0.00035298	0.000746957	0.00079093	0.000455531	0.000129422	9.65778e-05	0.000496262	0	0.00012006
d2_9	0.0135502	0.0030186	0.00197257	0.00174968	0.00162466	0.00212492	0.00167289	0.00118735	0.000586047	0.00073989	0.000590359	8.35507e-05	0.000382426	0.000609553	0.000557836	0.000489809	0.000330926	9.42879e-05	0.00018676
