	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0667807	0.0599133	0.0470714	0.0400962	0.032934	0.0261035	0.0217882	0.0165341	0.0166462	0.0135481	0.011686	0.00933458	0.00892169	0.00772999	0.00644649	0.00703535	0.00508579	0.00309451	0.00331685	0.00338324	0.00238672	0.00223366	0.00172262	0.00149224	0.00129428	0.00180519	0.00131742	0.00064451	0.00082358	0.000839476	0.000703772	0.000750292	0.000201278	0.000294553	0	0.000147277	0.000270007	7.36383e-05	0	0	0
d3_1	0.0103225	0.0031137	0.00138259	0.0015278	0.00175914	0.00190447	0.00227301	0.00186632	0.0024259	0.000970577	0.00149976	0.0015081	0.000733486	0.00132118	0.00106588	0.000518298	0.000594776	0.0012149	0.00043888	0.000610146	0.00041434	0.000419424	0.000915102	0.000288008	0.000500331	5.15468e-05	0.00038594	8.83659e-05	0.000147277	0.000530196	9.81844e-05	0.000294553	4.90922e-05	0	3.92738e-05	0	0.000294553	0	0	0.000147277	0	0
d3_2	0.00904591	0.00146364	0.00191791	0.00141274	0.00213427	0.00180418	0.0027211	0.00134443	0.00115391	0.00107232	0.00142678	0.000797984	0.000307177	0.000492684	0.000751373	0.00137813	0.000444109	0.00121705	0.00039423	0.000775285	0.000529494	0.000411206	0.000456557	0.000645212	0.000374989	0.000112912	0.000110457	0.00028228	0.000382919	0.000276553	0.000220915	0.000220915	0	2.45461e-05	0.000294553	0	0.000343645	0.000235643	0	0	0.000147277	0.000147277
d3_3	0.00800494	0.00200911	0.00239692	0.0021926	0.00197054	0.00214261	0.00185922	0.00190361	0.000785321	0.00060123	0.0018975	0.00120705	0.000731733	0.00108411	0.00103935	0.00111345	0.000743747	0.000894647	0.00144435	0.000498381	0.000544796	0.000216006	0.000881731	0.000725396	0.000202681	0.000333359	0.000124619	7.78462e-05	0.000579288	0.000326112	0.000309281	0.000368191	0.000147277	0	0.000147277	0	0	0	0	0.000196369	0.000147277	7.36383e-05
d3_4	0.00617704	0.00297841	0.00183514	0.00114805	0.00148054	0.0013134	0.00179021	0.00156219	0.00203291	0.00136065	0.00141382	0.000781258	0.000719426	0.000913052	0.000765447	0.000697363	0.00118138	0.000574081	0.000669191	0.000691849	0.000363505	0.00049207	7.36383e-05	0.000439375	0.000517923	0.00078267	6.59238e-05	0.000782319	0.00056456	0.000417284	9.81844e-05	0.000260189	0.000319099	0.000495831	7.36383e-05	0.000162004	0.000147277	0	0	0.000171823	0.000294553	0.000343645
d3_5	0.00634177	0.00164643	0.00239337	0.00166514	0.0012754	0.00115664	0.00227291	0.000988188	0.000872239	0.00197603	0.0016547	0.00186796	0.0014375	0.000625204	0.000677607	0.000758213	0.0016523	0.000534404	0.000630484	0.000478649	0.000797748	0.000303759	0.000440913	0.000373101	0.000114548	0.000382568	0.00081493	0.00044183	0.000579288	0.000235643	0.00018655	4.90922e-05	0.000466376	0.000147277	0.000196369	7.36383e-05	0.000147277	0.000515468	0.000662745	0	0.000147277	0.000147277
d3_6	0.00450112	0.00185641	0.0013228	0.00110019	0.00132697	0.00122789	0.00173007	0.000687014	0.000952869	0.00100384	0.000475152	0.00107124	0.00121837	0.00078781	0.000832059	0.00020233	0.00121176	9.45429e-05	0.000189427	0.000326247	0.000456207	0.000399184	0.000566197	0.000382919	0.000562106	0.000466376	0.000270007	2.45461e-05	0.00044183	0.000603834	0.000171823	0	4.90922e-05	0.000481103	0.000196369	0.000540014	4.90922e-05	0	0.000147277	0.000147277	0	0.000294553
d3_7	0.00393865	0.00111729	0.0014903	0.00078537	0.000994933	0.000486687	0.00129443	0.00147587	0.001157	0.000954515	0.00086916	0.000842337	0.00111393	0.00175099	0.000281073	0.000546046	0.000542919	0.000567365	0.00065164	0.000548313	0.000535902	0.000417284	0.000252474	0.000467095	0.000817034	0.000184096	4.13777e-05	0.000392738	0.000751111	0.000233188	0.000235643	0.000147277	0	0.000147277	0.000294553	0	0	0.000294553	0.000270007	0.000147277	0	0
d3_8	0.00377893	0.00107961	0.00152896	0.00130085	0.00166872	0.000811693	0.000632229	0.00114883	0.000992397	0.000742282	0.00044065	0.000700293	0.000568768	0.000918948	0.000577471	0.00084497	0.000627211	0.000655604	0.000242422	0.000844386	0.000806441	0.000794008	0.00107091	0.000654329	0.000350659	0.000240552	0.00125431	0.000466376	0.000638198	7.36383e-05	0.000620666	0.000284735	0	0.00044183	0.000613652	0	4.90922e-05	0	0.000196369	0	0.000270007	0.000196369
d3_9	0.00290616	0.00114547	0.000946538	0.000708489	0.00137971	0.000672018	0.000704754	0.00137249	0.00080994	0.000660668	0.000701076	0.00098968	0.000654606	0.0010515	0.00082321	0.00074244	0.000611295	0.000950528	0.000527525	0.000270007	0.000467273	0.000661225	0.000590392	0.000319099	0.000795293	0.000362932	5.68067e-05	0.000316294	0.000439024	0.000490922	4.90922e-05	0.000368191	0.00044183	0.000171823	0.000834567	1.47277e-05	0	0.000220915	0.000343645	2.45461e-05	0.000147277	0.000490922
