	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0350782	0.0082539	0.00186617	0.000481952	4.62646e-05	1.3569e-06	7.12373e-07	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0753032	0.035991	0.0137613	0.00390765	0.00167171	0.000209555	2.90155e-05	6.5952e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0373282	0.0306506	0.0157674	0.00700212	0.00286173	0.000846022	0.000369852	3.0078e-06	8.59371e-06	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0196452	0.0236097	0.016706	0.00869814	0.00399277	0.00158976	0.00074844	2.31839e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.010508	0.0177461	0.0153785	0.00897604	0.00521937	0.00199957	0.000556946	0.000216025	2.71582e-06	0	1.40624e-05	0	0	0	0	0	0	0	0	0
d2_5	0.00694682	0.0121839	0.0130023	0.00825434	0.00525583	0.00349986	0.00143667	0.000796302	0.000186498	2.25585e-05	6.87657e-05	0	0	0	0	0	0	0	0	0
d2_6	0.0033348	0.00760237	0.0114502	0.00882926	0.00616003	0.0033493	0.0012511	0.000702215	0.000357065	0.000138325	0	0	0	0	0	0	0	0	0	0
d2_7	0.00226695	0.00438083	0.00949296	0.00729976	0.00620101	0.00516345	0.00352415	0.00110036	0.000881834	0.000258946	0.000162968	6.76754e-05	0	0	0	0	0	0	0	0
d2_8	0.0019406	0.00302333	0.00426271	0.00737631	0.00672605	0.00490004	0.00250764	0.00149202	0.000723382	0.000159306	0.000277469	2.05077e-06	3.75975e-05	0	0	0	0	0	0	0
d2_9	0.000662353	0.00278713	0.0031766	0.00598659	0.00533158	0.00469502	0.00387013	0.00234345	0.00160859	0.000699112	0.000135351	4.62986e-05	0	0	0	0	0	0	0	0
d2_10	0.00041071	0.00117917	0.0030435	0.00356165	0.00488269	0.00313073	0.00218122	0.0018729	0.00186633	0.000742673	0.000489402	0.000105371	0	0	0	0	0	0	0	0
d2_11	0.000353018	0.000553127	0.00154076	0.00357894	0.00391741	0.00482485	0.00485511	0.00377683	0.00194112	0.000949487	0.000184335	0.00018607	0	0	0	0	0	0	0	0
d2_12	0.00037865	0.00056944	0.00123426	0.00179103	0.00299626	0.00294261	0.00179348	0.00277044	0.00173388	0.00115554	0.000455681	0.000284237	0.000236864	0	0	0	0	0	0	0
d2_13	0.00023203	0.000520163	0.000605827	0.0021998	0.00268226	0.0026126	0.00440289	0.00308509	0.00223274	0.00149009	0.00204476	0.000144573	0.000317554	0	0.000180468	0	0	0	0	0
d2_14	0	0.000135351	0.000833165	0.00236192	0.00234027	0.00285656	0.00456223	0.00251811	0.00150024	0.0020171	0.000696214	0.000217411	0.000308729	6.76754e-05	0	0	0	0	0	0
d2_15	0	4.02898e-05	0.000417993	0.000904111	0.00146252	0.00206957	0.00333103	0.00307194	0.00362404	0.00174413	0.00124382	0.00087688	0.000191747	8.59371e-06	0	4.25388e-05	0	0	0	0
d2_16	0	0	0.000501154	0.000694318	0.00127772	0.000894624	0.0030189	0.00197736	0.00207201	0.00173379	0.00118679	0.00103263	0.000430652	0.000467712	0	2.25585e-05	0	0	0	0
d2_17	0	1.35351e-05	0.00010956	0.000218523	0.00148437	0.00187621	0.00171821	0.00222082	0.00184092	0.00140134	0.000903397	0.000722731	0.00054656	0.000556872	4.5117e-05	0.000248143	0	0	0	0
d2_18	0	8.12105e-05	0	0.000306795	0.00089771	0.000764666	0.00148438	0.00250592	0.00177808	0.00192332	0.00194798	0.00111202	0.000866246	0.000238046	0.000135351	9.66792e-05	0	0	0	0
d2_19	0	0	0.000103769	0.000305952	0.000171498	0.000977443	0.00153559	0.00143645	0.00219116	0.0015285	0.00157804	0.00116262	0.000779127	0.00106207	0.000270702	0	0	0	0	0
d2_20	0	0	9.02339e-06	0.000127079	0.000770748	0.000809508	0.000538288	0.00252309	0.00194679	0.00153516	0.0023393	0.00210728	0.00208408	0.00113018	7.25094e-05	0.000148886	0.000270702	0	0	0
d2_21	0	0	0	0.000524861	2.63182e-05	0.000222802	0.00121415	0.0026404	0.00196851	0.00221448	0.00168199	0.00144406	0.00206227	0.000194003	0.00045117	0.000592966	6.76754e-05	0	0	0
d2_22	0	0	0	6.76754e-06	2.11455e-05	0.000299705	0.00107754	0.000585974	0.0009002	0.00151217	0.00113845	0.00217206	0.00118239	0.00141861	0.000656452	0	6.44528e-06	0	0	0
d2_23	0	0	0	0	5.11325e-05	0.00036533	0.000407234	0.000951538	0.00131516	0.00214735	0.00213424	0.00119786	0.00204251	0.000834664	0.000577497	0.000322264	0.000135351	4.5117e-05	0	0
d2_24	0	0	0	0	0.000203026	5.15622e-05	0.00039393	0.000507566	0.000606071	0.00098117	0.00104897	0.00126005	0.00152237	0.00101255	0.00128583	0.000980971	1.35351e-05	9.02339e-05	0	0
d2_25	0	0	0	0	0	0	0.000676754	0.000229774	0.0006832	0.00101062	0.000803082	0.00134674	0.00140109	0.00231192	0.000272206	0.000360936	0.000194003	0.000157909	0	0
d2_26	0	0	0	0	0	0	2.90038e-05	0.000259422	0.000735406	0.000791282	0.00105767	0.00185905	0.00182272	0.00162808	0.000766988	0.000473728	0.000397029	0.000180468	0	0
d2_27	0	0	0	0	0	0	0	0.000277147	0.000306795	0.000290682	0.00138251	0.000397029	0.000971948	0.00226831	0.00132418	0.00101964	0.000609079	0.000225585	0	0
d2_28	0	0	0	0	0	0.000135351	0	0.000315819	0.000277147	0.00140958	0.000780523	0.000974526	0.00153741	0.00199546	0.00109634	0.000992573	0.000721871	0	0.000315819	0.000203026
d2_29	0	0	0	0	0	0	0	0.000148886	0.000135351	0.000213983	0.000667731	0.000870757	0.00145728	0.000568474	0.00109634	0.00112792	0.000464705	0.000518845	0.000180468	0.000135351
d2_30	0	0	0	0	0	0	0	0	0.000203026	6.76754e-05	0.000430867	0.00140056	0.00190845	0.00240473	0.0018498	0.00082564	0.00121816	8.12105e-05	0.00029326	0.000135351
d2_31	0	0	0	0	0	0	0	0	0	0.000252655	0.000338377	0.000902339	0.000667731	0.000789547	0.00140958	0.00184077	0.000667731	0.000518845	0.000248143	0.000135351
d2_32	0	0	0	0	0	0	0	0	0	0.000180468	0.000135351	0.000803082	0.00115048	0.00141216	0.00161519	0.00154751	0.00155653	0.000676754	0.00045117	0.000180468
d2_33	0	0	0	0	0	0	0	0	0	0	2.25585e-05	0.000135351	0.000171444	0.000676754	0.00236864	0.00220171	0.00191747	0.00058652	0.000699313	0.000315819
d2_34	0	0	0	0	0	0	0	0	0	0.000203026	0.000148886	0.000403474	0.000180468	0.000879781	0.00118658	0.001737	0.00160165	0.00254911	0.000518845	0.000135351
d2_35	0	0	0	0	0	0	0	0	0	0	0	0	0.000135351	0.000315819	0.000685778	0.00145728	0.00148886	0.00254911	0.0011956	0.000135351
d2_36	0	0	0	0	0	0	0	0	0	0	2.25585e-05	0	0.000135351	0.000225585	0.000541403	0.00108281	0.000992573	0.00198515	0.00144374	0.000812105
d2_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180468	0.000699313	0.00124072	0.00162421	0.00171444	0.00058652
d2_38	0	0	0	0	0	0	0	0	0	0	0	4.5117e-05	0	0.000270702	0.000360936	0.000270702	0.000879781	0.00148886	0.0021205	0.00135351
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135351	0.00045117	0.000766988	0.00135351	0.00162421	0.00245887
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135351	0.000315819	0.00148886	0.00227841	0.00333865
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000406053	0.00180468	0.00175956
