	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0673144	0.0241231	0.00897959	0.00374933	0.0012693	0.000341665	0.000166194	5.02077e-05	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0680143	0.0527321	0.0312687	0.0136532	0.006421	0.00347246	0.00129155	0.00023738	0.000311101	1.10667e-05	3.82212e-05	0	0	0	0	0	0	0	0	0
d3_2	0.0280463	0.0326042	0.0259261	0.0163022	0.0113793	0.00508305	0.00294741	0.00111127	0.000700046	1.10325e-05	0.000107032	4.09512e-05	0	6.82521e-06	4.77764e-05	0	0	0	0	0
d3_3	0.00876847	0.0171014	0.01789	0.0146285	0.0102029	0.00706012	0.00554344	0.00259831	0.00106992	0.00111678	0.000675695	0.000191106	0.000119441	0	0	0	0	0	0	0
d3_4	0.00290328	0.00869692	0.0129309	0.0130634	0.0119086	0.00826621	0.00559352	0.00387121	0.00257635	0.00178636	0.000933933	0.000199865	0.000143329	0	0	0	0	0	0	0
d3_5	0.00129276	0.00440957	0.00677809	0.00990647	0.0105404	0.00765551	0.006539	0.00570238	0.00371132	0.0024681	0.00112115	5.75767e-05	0.000737691	2.38882e-05	0	0	0	0	0	0
d3_6	0.000437742	0.00186642	0.00410323	0.00546255	0.00690621	0.00625353	0.00590358	0.00517358	0.0042305	0.00233106	0.001589	0.00155648	0.000180413	0.000148107	6.21094e-05	4.77764e-05	0	0	0	0
d3_7	0.000229853	0.00120581	0.00214553	0.00410152	0.00366062	0.00539106	0.00663455	0.00479176	0.00360011	0.00256258	0.0020504	0.00143739	0.00107986	0.000486865	0	0	7.16647e-05	0	0	0
d3_8	2.2483e-06	0.000418644	0.00107385	0.00188073	0.00272254	0.00475216	0.00519227	0.00539107	0.00437448	0.00334275	0.00306815	0.0016634	0.00221275	0.000827329	0.000155273	0.000197931	0	0	0	0
d3_9	1.19441e-05	0.000167218	0.000243823	0.00103263	0.00211542	0.0029073	0.0039482	0.00446356	0.00447538	0.00218179	0.00368119	0.00196975	0.00236664	0.00134013	0.000269482	0.000221819	7.16647e-05	3.82212e-05	0	0
d3_10	4.77764e-05	0	0.000142192	0.000334668	0.000719377	0.00103873	0.00251579	0.00287392	0.00405832	0.00418774	0.00377025	0.00355469	0.00258357	0.00200343	0.000673648	0.000515986	0	0	0	0
d3_11	0	1.19441e-05	2.38882e-05	0.000322491	0.000414992	0.000654782	0.00178901	0.00187617	0.00239804	0.00298633	0.00219817	0.00302322	0.00335834	0.00257401	0.0014879	0.000976687	0.000334435	0.000238882	0	0
d3_12	0	0	1.63805e-05	0	0.00026277	9.55529e-05	0.000852134	0.00228462	0.00151144	0.00314767	0.00216893	0.00274601	0.00294906	0.00308295	0.00240316	0.00104562	0.000823802	0.0004061	0.000191106	0
d3_13	0	0	3.82212e-05	0.000107497	1.43329e-05	8.80452e-05	0.00097828	0.00119919	0.00087171	0.00137801	0.00166262	0.00196327	0.00266887	0.00339509	0.00274953	0.00150974	0.00171995	0.000549429	0.000477764	0
d3_14	0	0	0	0	2.38882e-05	0.000159255	0	0.000272326	0.00139917	0.0013589	0.00127199	0.00251987	0.00228713	0.00239087	0.0027137	0.00237927	0.00142374	0.000979417	0.000214994	0
d3_15	0	0	0	0	0	0	0.000245707	0.000597206	5.59667e-05	0.00075009	0.00154318	0.00181277	0.00196361	0.00290208	0.00259426	0.00312936	0.00264204	0.00148107	0.000764423	0.000382212
d3_16	0	0	0	0	0	0	0	0.000191106	7.16647e-05	0.00050006	0.000764423	0.00101764	0.00146196	0.0018585	0.00233149	0.00397978	0.00293825	0.00205439	0.00133774	0
d3_17	0	0	0	0	0	0	0	0	0.000143329	0.000302584	0.000382212	0.000611539	0.00117052	0.00195883	0.00157662	0.0023076	0.00214994	0.0024366	0.00205439	0.000692759
d3_18	0	0	0	0	0	0	0	0	0	4.77764e-05	0	0.000286659	0.00017882	0.000898197	0.00166262	0.0021165	0.00219772	0.00363101	0.00353546	0.00286659
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	6.21094e-05	0.000181551	0.000931641	0.000716647	0.00173429	0.00360712	0.00360712	0.0034399
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	4.77764e-05	0	0	0.000635427	0.000334435	0.00207828	0.00358323	0.00499264
