	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0674631	0.0240858	0.00879561	0.00347089	0.00154929	0.000575017	6.07037e-06	0.000102803	1.02803e-05	0	0	0	0	0	0	0	0	0
d1_1	0.0768502	0.0533515	0.0283018	0.0162252	0.00681941	0.00245687	0.00244578	0.000637429	0.000181144	3.35824e-05	0	0	0	0	0	0	0	0	0
d1_2	0.0264701	0.0343358	0.0274197	0.0191875	0.0103627	0.00488805	0.00234965	0.00113998	0.000850148	0.00021719	9.13806e-06	0	0	0	0	0	0	0	0
d1_3	0.00795913	0.0175228	0.0165825	0.0178475	0.0129495	0.00701767	0.00473778	0.00335057	0.00100109	0.000950718	7.30369e-05	0.000107943	0	4.79748e-05	0	0	0	0	0
d1_4	0.0036526	0.010629	0.0127416	0.0125022	0.0105076	0.00803711	0.00624992	0.00361191	0.00118909	0.000982473	0.000763335	0.000414182	0	5.55341e-05	0	0	0	0	0
d1_5	0.000838672	0.00373607	0.00600203	0.00903773	0.00787343	0.00827995	0.0054593	0.00589019	0.00359631	0.00184384	0.00109141	0.000716081	6.85354e-06	0	0	0	0	0	0
d1_6	0.00106745	0.0017193	0.00456442	0.00536837	0.00705884	0.00612541	0.00788422	0.00616523	0.00466594	0.00263039	0.00100907	0.00158442	0.00016517	0.000212917	0.000255866	4.79748e-05	0	0	0
d1_7	0.0004268	0.000847805	0.00164573	0.00367273	0.00631432	0.00599764	0.00493606	0.00523305	0.00515665	0.00374982	0.00252044	0.00128058	0.000521669	0.000650058	2.55866e-05	0	0	0	0
d1_8	0	0.000163154	0.00136142	0.00216932	0.00286135	0.00369088	0.00539385	0.00360406	0.00504906	0.0037402	0.00304993	0.00235545	0.00134501	0.000455075	0.000359811	0.000158317	0	0	0
d1_9	0	0.000129103	0.000378036	0.00111029	0.0015367	0.00267764	0.00303992	0.00281409	0.00440422	0.004069	0.00344255	0.00266533	0.00219336	0.00115345	0.000431773	0.000503735	4.79748e-05	0	0
d1_10	0	1.90507e-05	5.5171e-05	0.000837721	0.000992746	0.00189012	0.00257681	0.00345042	0.0037338	0.00309458	0.00363421	0.00180043	0.00232782	0.00125146	0.000850753	0.000383798	0.000239874	0	0
d1_11	0	0	2.18067e-06	0.000434515	0.000396713	0.00040754	0.00120622	0.00263463	0.00303324	0.00295136	0.00357743	0.00219211	0.00324743	0.00205172	0.00122336	0.000796382	0.000599685	0	0
d1_12	0	0	1.59916e-05	1.19937e-05	0.000182304	0.000807479	0.000544514	0.00143616	0.00206794	0.00260777	0.00415108	0.00362781	0.00206039	0.00297649	0.00289014	0.0015304	0.000407786	0.000215887	0.000143924
d1_13	0	2.39874e-05	0	3.08409e-05	0.00017705	0.000302241	4.79748e-05	0.00128538	0.00119663	0.00133507	0.00277454	0.00387602	0.0040011	0.00272223	0.00260435	0.00161835	0.00131931	0.000575697	0.000287849
d1_14	0	4.79748e-05	0	0	0	0.00010109	8.39559e-05	0.000407786	0.000939506	0.00137208	0.00148722	0.00230005	0.00242752	0.00287849	0.00233157	0.00319512	0.00125694	0.000911521	0
d1_15	0	0	0	0	0.000102803	4.79748e-05	0	0.000342677	0.000548969	0.000542115	0.000524981	0.00120622	0.00217326	0.0024707	0.00339182	0.0032431	0.0028545	0.00219725	0.000215887
d1_16	0	0	0	0	0	0	0	0	0	0.000426976	0.000239874	0.00120622	0.00141526	0.0013337	0.00369406	0.00370845	0.00177507	0.00242273	0.000287849
d1_17	0	0	0	0	0	0	0	0	4.79748e-05	0	0.000191899	0.000191899	0.000901926	0.000671647	0.00177507	0.00419779	0.00340621	0.00383798	0.00235076
d1_18	0	0	0	0	0	0	0	0	0	0	0.000239874	0.000359811	0.000863546	0.000527723	0.000767597	0.00196697	0.00256665	0.00326229	0.00527723
d1_19	0	0	0	0	0	0	0	0	0	0	0	0	0.000239874	0.00055171	0.000287849	0.000767597	0.00187102	0.00390995	0.00479748
