	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.10665	0.0293168	0.00880774	0.00219101	0.000648736	0.000677125	5.92927e-05	2.65502e-06	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.112558	0.0609127	0.02939	0.0147047	0.00531943	0.00303454	0.00109634	0.000471867	0.000141318	1.00891e-05	7.08005e-07	0	0	6.72605e-06	0	0	0	0	0	0
d3_2	0.0287352	0.0340709	0.022928	0.0151723	0.00976872	0.00478799	0.00233805	0.00159139	0.000408704	0.000226214	1.7776e-05	9.08016e-05	0	0	0	0	0	0	0	0
d3_3	0.0107296	0.0159487	0.0169147	0.0129121	0.00988816	0.00586739	0.00422818	0.00191419	0.00158853	0.00067382	0.000170981	0	2.15233e-05	1.83438e-06	0	0	0	0	0	0
d3_4	0.00364585	0.00698912	0.00992683	0.00976442	0.00769738	0.00649656	0.00712998	0.00316339	0.00219464	0.00103091	0.000943766	0.000275768	4.03563e-05	1.25786e-05	0	0	0	0	0	0
d3_5	0.00112974	0.00360237	0.00591156	0.00712819	0.00692712	0.00712499	0.00687194	0.00387322	0.00229832	0.00160854	0.000758425	0.000486174	4.03563e-05	0	0	0	0	0	0	0
d3_6	0.000449944	0.00174593	0.00377232	0.00468166	0.00719379	0.00795045	0.00559956	0.00407988	0.00322855	0.00201121	0.00162948	0.000803282	0.00028653	0	0	0	0	0	0	0
d3_7	0.000356983	0.000552765	0.00174138	0.00271826	0.00331285	0.00323315	0.00443518	0.00476352	0.00373397	0.00257904	0.00290162	0.00135064	0.000372151	9.66777e-05	0	0	0	0	0	0
d3_8	3.49237e-06	0.000193804	0.000573365	0.00234617	0.00295255	0.00366565	0.00484854	0.00334246	0.00461113	0.00383981	0.00269513	0.00206028	0.000536634	0.00047437	0.000242138	0.000219653	0	0	0	0
d3_9	1.07704e-05	0.000293976	0.000446794	0.00107297	0.00190602	0.00214034	0.00193198	0.00282655	0.00318047	0.0037526	0.00206943	0.00198401	0.00108299	0.000308437	0.000256262	0.000207547	7.26413e-05	0	0	0
d3_10	0	8.83995e-05	0.000443823	0.000420762	0.000986327	0.00169688	0.00256271	0.0023111	0.00220481	0.00364626	0.00321101	0.00197245	0.00193652	0.00199101	0.00150125	0.000677985	0.000375313	0.000282494	0	0
d3_11	0	0	7.09117e-05	2.19077e-05	8.07126e-05	0.000307972	0.000695776	0.00107934	0.00160993	0.00241753	0.00328752	0.00249228	0.00167583	0.00108731	0.00122452	0.000805108	0.000121069	0.000242138	0.000121069	0
d3_12	0	0	0	4.48636e-05	0.000141247	0.00052934	0.000368587	0.00032016	0.00168047	0.00261192	0.00323552	0.00280534	0.00179374	0.00297301	0.00157389	0.00121472	0.000875731	0.000266351	0	0
d3_13	0	0	0	0	2.76729e-05	0.000186984	0.000125104	0.00043114	0.00120569	0.00191836	0.00231443	0.00221095	0.00226572	0.00260702	0.0015174	0.000968551	0.000770805	0.000409328	0	0.00019371
d3_14	0	0	0	0	0	2.01781e-05	0	0.000161425	0.000431812	0.000901963	0.00101294	0.00186388	0.00242138	0.00292151	0.00377735	0.0025926	0.00153354	0.00104926	0.000464097	0
d3_15	0	0	0	0	0	0	9.08016e-05	5.04453e-05	0.000292583	0.00060938	0.000899945	0.00135194	0.00217924	0.00325003	0.0022317	0.0022317	0.00191692	0.00130351	0.000718342	0.000121069
d3_16	0	0	0	0	0	0	0	0	0.000121069	0.000532054	0.000601309	0.00132992	0.0014044	0.00292756	0.00214292	0.00187657	0.00178778	0.00207028	0.00102909	0.000161425
d3_17	0	0	0	0	0	0	0	0	0	0.000294601	0.000343028	0.000585166	0.000242138	0.0011784	0.0015295	0.00173532	0.00270387	0.0026958	0.00200974	0.000706235
d3_18	0	0	0	0	0	0	0	0	0	0	0.000201781	0.000213888	0.000706235	0.000294601	0.00138999	0.00185639	0.00177568	0.0028653	0.00354328	0.00112998
d3_19	0	0	0	0	0	0	0	0	0	0	4.03563e-05	0	0	0.000161425	0.000625522	0.000665879	0.00238102	0.00189675	0.00403563	0.00334957
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121069	0	8.07126e-05	0.00054481	0.00173532	0.00306708	0.0038742
