	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0579683	0.010024	0.00194016	0.000371131	0.000151735	1.05645e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.133917	0.0483241	0.0145562	0.00351614	0.00159923	6.33459e-05	2.62063e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0495608	0.0332915	0.0150596	0.005558	0.00202839	0.00105671	6.89858e-05	2.63694e-05	2.22735e-05	0	0	0	0	0	0	0	0	0	0
d2_3	0.0234468	0.0239981	0.0156651	0.00783022	0.00346649	0.00090292	0.000183293	0.000114548	6.18708e-06	0	0	0	0	0	0	0	0	0	0
d2_4	0.0104294	0.0194387	0.0132022	0.00739034	0.00389429	0.00154386	0.00110891	0.000150675	2.2026e-05	2.62509e-05	0	0	0	0	0	0	0	0	0
d2_5	0.00592765	0.00992947	0.0103226	0.00910981	0.00454944	0.00185357	0.00096267	0.000111951	2.16387e-05	4.4997e-06	0	0	0	0	0	0	0	0	0
d2_6	0.00396543	0.00754287	0.00787793	0.00723048	0.00421155	0.00321349	0.000929574	0.000561725	0.000270056	6.10589e-06	0	0	0	0	0	0	0	0	0
d2_7	0.00198284	0.00519911	0.00606498	0.00584114	0.00539808	0.00238095	0.0014294	0.000995303	0.000368426	0.000424493	0	3.09354e-05	0	0	0	0	0	0	0
d2_8	0.00126767	0.00339898	0.00496545	0.00547404	0.00489662	0.00251603	0.00117768	0.000703365	0.000655119	6.28899e-05	0.000289555	8.38872e-05	0	0	0	0	0	0	0
d2_9	0.000505409	0.00205335	0.00451065	0.00521711	0.0047701	0.00438254	0.00275761	0.00147072	0.000727026	0.000383326	0.000183837	4.96654e-05	0	0	0	0	0	0	0
d2_10	0.000296812	0.00100448	0.0031947	0.00407411	0.00452962	0.00324883	0.00228381	0.00140993	0.000720447	0.000675295	0.000129485	0.000169076	5.30321e-06	0	0	0	0	0	0
d2_11	0.000154201	0.00113431	0.00272857	0.00381582	0.0029726	0.00363893	0.00333515	0.00232604	0.000975126	0.000617117	0.000370885	9.54578e-06	0.000177658	0.000111367	0	0	0	0	0
d2_12	6.38957e-05	0.000578981	0.00139601	0.00290226	0.00262757	0.0029432	0.00307566	0.00299827	0.00187138	0.000774394	0.000405776	0.000171382	5.81586e-05	0	0	0	0	0	0
d2_13	0.000463228	0.000397151	0.000676442	0.00266566	0.00233368	0.00228119	0.00264864	0.00123297	0.00183837	0.00117511	0.000584061	0.000105092	7.4245e-06	4.26909e-05	0	0	0	0	0
d2_14	0.00020779	0.000420368	0.00129613	0.00181077	0.00139176	0.00220497	0.00294088	0.00182485	0.00216678	0.000940538	0.000333122	0.000116317	2.59857e-05	7.21237e-05	0	0	0	0	0
d2_15	4.66683e-05	9.4574e-05	0.000501771	0.000694619	0.00174411	0.00231123	0.00245992	0.00193142	0.00189818	0.00148432	0.00115773	0.000122858	0.000246599	5.69212e-05	0	0	0	0	0
d2_16	0	6.46992e-05	0.000263053	0.000669323	0.000882629	0.00183728	0.00318742	0.00229795	0.00150451	0.0012016	0.00070417	0.000386508	0.000528995	7.4245e-05	0	0.000185612	0	0	0
