	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.253356	0.0884033	0.0499942	0.0303933	0.0209753	0.0136043	0.00911076	0.00608992	0.0039432	0.0031719	0.00174403	0.000889906	0.00098139	0.000295563	0.00050668	0.000477123	0.00012667	0	0
d3_1	0.01241	0.00545663	0.00439844	0.0042815	0.00381412	0.00335054	0.00155452	0.00344456	0.00196668	0.00116628	0.00120306	0.000804354	0.000261784	0.000303706	0.00012667	0.000168893	0	3.37786e-05	0	0
d3_2	0.00895415	0.0050873	0.00318109	0.00362314	0.00308598	0.00223542	0.00231707	0.00237668	0.00163242	0.00164215	0.00172	0.000709351	0.000519347	0.000337786	0.000118225	0.00012667	0.000232228	0	0	0
d3_3	0.00705779	0.00478329	0.00345032	0.00337209	0.00268205	0.00250543	0.00141785	0.00209571	0.00118454	0.0015697	0.000877541	0.000477123	0.000797719	0.00012667	4.22233e-05	0.00012667	0.00012667	0.00012667	0	0.00012667
d3_4	0.0052531	0.00442169	0.00326594	0.00236082	0.00329107	0.00222568	0.00192999	0.00206988	0.000824869	0.000483516	0.000219643	0.00112706	0.000654159	0.000609423	0.00012667	7.60019e-05	9.71136e-05	0	0	0
d3_5	0.00488863	0.00411882	0.00328954	0.00294919	0.0021245	0.00245159	0.0017092	0.0018846	0.00129934	0.00098465	0.00142162	0.000633349	0.000570014	0.000582681	0.000232228	0.000329342	5.48903e-05	0.00012667	0	4.22233e-05
d3_6	0.00385403	0.00330638	0.0030777	0.00235583	0.00194364	0.00209784	0.00174236	0.00152165	0.00164745	0.00148094	0.00135567	0.000835912	0.000700907	0.000413788	0.000358898	0.000168893	0.000168893	0.000147782	0.00025334	0.00025334
d3_7	0.003577	0.00213418	0.00190139	0.00272224	0.00231055	0.00231836	0.00149831	0.00227578	0.000827727	0.00129203	0.00138985	0.000706838	0.000628825	0.000234339	0.000401121	0.000675573	0.000316675	0	0	0
d3_8	0.00263459	0.00205315	0.00190585	0.00195101	0.00206054	0.00140129	0.00176412	0.00152932	0.00164533	0.00170411	0.000941579	0.000599269	0.000840646	0.000996168	0.000833608	8.44466e-05	0.000211116	0.00012667	0.00012667	0
d3_9	0.00209568	0.00190611	0.00145507	0.00231316	0.00163891	0.00150306	0.0010915	0.00153309	0.000991786	0.00290055	0.00128936	0.000829386	0.00107398	0.000554935	0.000401121	0.00050668	0.000276563	0.00025334	0.000464456	0
d3_10	0.00206004	0.00242251	0.00181629	0.00159257	0.00218224	0.00131663	0.00116413	0.00168124	0.000974353	0.00136989	0.000852609	0.000867689	0.00109358	0.000722018	0.000413788	0.00101336	0.00025334	0.000422233	0.00050668	0.00025334
d3_11	0.00186529	0.00204401	0.00143027	0.00168795	0.0014527	0.0015242	0.000887836	0.000921489	0.00159854	0.00136844	0.0020602	0.000910531	0.000656271	0.00040464	0.000603793	0.000369454	0.000646016	0.000190005	0.000168893	0.00012667
d3_12	0.000911841	0.00146248	0.00137831	0.000875697	0.000722762	0.00154663	0.00151501	0.000959453	0.00131123	0.000899297	0.00132792	0.00129626	0.000975358	0.00081491	0.000760019	0.000443345	0.000422233	0.000329342	4.22233e-05	0.00012667
d3_13	0.000921834	0.000936288	0.000812293	0.00111948	0.00174019	0.00102318	0.000595772	0.00131577	0.00109719	0.00178425	0.00139748	0.000658985	0.0011717	0.000715383	0.00106403	0.000527791	0.000865578	0.0004349	0.000485568	0.00012667
d3_14	0.00110232	0.00115087	0.00114597	0.000728764	0.00119386	0.000922043	0.000970679	0.00122788	0.000867302	0.00130621	0.000976982	0.00117592	0.00135326	0.000806465	0.000823354	0.000633349	0.000223783	0.000358898	0.00038001	0
d3_15	0.000491587	0.000543339	0.00092691	0.00103039	0.00106086	0.000691511	0.00095088	0.00099068	0.000982596	0.00131877	0.000866196	0.000882165	0.000836021	0.00113158	0.000723426	0.000430678	0.000603793	0.000907801	0.00105558	0.00012667
d3_16	0.000274465	0.000354575	0.00070956	0.00033146	0.000440969	0.00055357	0.0010282	0.00095988	0.00117822	0.000199857	0.000270229	0.000426455	0.00117381	0.0011527	0.000950024	0.000781131	0.000413788	0.000591126	0.000717796	0
d3_17	0.000572202	0.000297043	0.000539124	0.000661893	0.000658433	0.00044392	0.000416695	0.0010608	0.000675186	0.000619677	0.00165053	0.0011722	0.00105317	0.000420122	0.00081491	0.000485568	0.000548903	0.000202672	0.000548903	0.000422233
d3_18	0.000271886	0.000237443	0.000107094	0.000475691	0.000424371	0.000431582	0.000705028	0.000856932	0.000635461	0.00157273	0.00117451	0.00092469	0.00110292	0.000989433	0.000358898	0.00107669	0.000844466	0.000190005	0.00038001	4.22233e-05
d3_19	0.000142354	6.48996e-05	0.000182764	0.000190479	0.00045254	0.000270957	0.000406806	0.000990846	0.0010947	0.00139809	0.00112917	0.00125614	0.00169949	0.000578761	0.00184697	0.000675573	0.000793798	0.00025334	0.00025334	4.22233e-05
d3_20	0.000247108	0.000243464	0.000486669	0.000871821	0.00133369	0.000654343	0.001256	0.00139478	0.00177714	0.00264147	0.00293371	0.00375305	0.00500034	0.00526464	0.00696624	0.00663328	0.00785775	0.00925112	0.00918357	0.00747352
