	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.101794	0.0121237	0.00255737	0.00081619	0.000153008	2.09896e-05	3.0233e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.192284	0.0365719	0.0128545	0.00450417	0.00150774	0.000600211	0.000157962	6.5934e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0503926	0.0263443	0.0129804	0.00532701	0.00255913	0.000985351	0.00022098	0.000108977	0.000154488	0	4.55047e-06	0	0	0	0	0	0	0	0	0
d2_3	0.0217425	0.0180208	0.0111611	0.00544413	0.00284829	0.000858912	0.000364686	0.000203617	6.33204e-05	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0123545	0.0133734	0.011039	0.00615836	0.00346552	0.00215684	0.000975236	0.000305668	0.000284417	4.55047e-06	0	0	0	0	0	0	0	0	0	0
d2_5	0.00620699	0.009474	0.00801572	0.00694911	0.0043906	0.00216482	0.000838521	0.000459963	0.000307282	0.000163459	8.60038e-05	0	0	0	0	0	0	0	0	0
d2_6	0.0034904	0.00653024	0.00625633	0.0062899	0.00523254	0.0024785	0.00107614	0.00123116	0.000720197	2.42312e-05	8.17636e-05	0	1.59266e-05	0	0	0	0	0	0	0
d2_7	0.00162971	0.00384531	0.00495099	0.00468726	0.00367727	0.00249703	0.00109404	0.00106209	0.000400508	0.000261141	0.000238248	0.00016723	6.8257e-05	0	0	0	0	0	0	0
d2_8	0.0010986	0.00250062	0.00424569	0.00492062	0.00386233	0.00305625	0.00214595	0.000853855	0.000748013	0.000429432	2.35038e-05	0.0001246	3.18533e-05	0	0	0	0	0	0	0
d2_9	0.000645049	0.00222077	0.00299795	0.00366041	0.00502925	0.00324108	0.00181801	0.00119778	0.000886727	0.000576234	6.05212e-05	5.41505e-05	0.000164575	1.59266e-05	0	0	0	0	0	0
d2_10	0.000294687	0.000735346	0.00201498	0.00339375	0.00318737	0.00342611	0.00152846	0.00201134	0.00138595	0.000387245	0.000435631	7.96331e-05	1.59266e-05	0	0	0	0	0	0	0
d2_11	0.00012854	0.000750673	0.00164041	0.00234403	0.00302236	0.00295632	0.00230858	0.00142689	0.00119737	0.000792297	0.000553394	0.000266441	0.000164044	0	0	0	0	0	0	0
d2_12	0.000191649	0.000598862	0.000924662	0.00288827	0.00241749	0.00264462	0.00163746	0.00306746	0.00129801	0.0012299	0.000431612	0.000154727	0.000280309	1.59266e-05	0	6.37065e-06	0	0	0	0
d2_13	2.04771e-05	0.000460185	0.00102822	0.00110303	0.00165465	0.00186646	0.00199072	0.00225996	0.00168316	0.00119541	0.000560086	0.000135604	0.000116264	0	0	0	0	0	0	0
d2_14	7.16698e-05	0.000258315	0.000484257	0.00113513	0.00199998	0.00125064	0.00266421	0.00221416	0.00115908	0.00111722	0.00055333	0.000363355	0.000433204	2.38899e-05	9.55598e-05	0	9.55598e-06	0	0	0
d2_15	0	5.5748e-05	0.0003004	0.00103499	0.000676855	0.0015782	0.001501	0.00225913	0.00100246	0.00158181	0.00130576	0.000286148	0.000179054	9.55598e-05	0.000152896	0	0	0	0	0
d2_16	0	2.12939e-05	0.000213777	0.000604618	0.000671116	0.00151868	0.00166647	0.00146535	0.00182461	0.00147989	0.000610786	0.000449814	0.000214554	0.000288272	0.000111486	7.96331e-05	0	0	0	0
d2_17	0	2.73028e-05	3.79964e-05	0.00065362	0.000809445	0.00127681	0.00119311	0.00180492	0.00186438	0.00116651	0.00112237	0.000552427	0.000182929	0.000491905	6.37065e-06	0	1.59266e-05	0	0	0
d2_18	0	0	4.1068e-05	0.000198142	0.00021975	0.000770716	0.000738237	0.00157516	0.00145471	0.00179364	0.00176316	0.000867919	0.000711238	0.000517388	9.55598e-06	3.18533e-05	0.000127413	0	0	0
d2_19	0	6.534e-06	2.96918e-05	0.000223959	0.00048257	0.000519068	0.0010317	0.00148283	0.00171795	0.00170021	0.00123979	0.00102067	0.00081021	0.000583976	0.000207046	0	0	0	0	0
d2_20	0	0	7.0222e-05	6.06729e-06	0.000159797	0.000657239	0.00108543	0.0013237	0.000488865	0.00165569	0.00140965	0.00131797	0.000848358	0.000665733	0.000200676	0.000175193	9.55598e-05	0	0	0
d2_21	0	0	0	0.00014485	0.000203633	0.000433811	0.000712527	0.00115884	0.00128224	0.00162421	0.00166843	0.00048872	0.00100611	0.000768498	0.00038861	9.55598e-05	9.55598e-06	0	0	0
d2_22	0	0	0	3.71621e-05	2.50276e-05	0.000404536	0.000762127	0.000680819	0.000550606	0.00104956	0.00139342	0.0011226	0.000962196	0.000738996	0.00024527	0.000289865	9.55598e-05	0	0	0
d2_23	0	0	3.18533e-05	0.00022722	9.55598e-05	0.000127413	0.000665733	0.000614009	0.000599448	0.00128369	0.00123886	0.00139039	0.00103682	0.000413865	0.000698951	0	0.000258011	3.18533e-05	0	0
d2_24	0	0	0	0	6.37065e-06	0	0.000385197	0.000272118	0.000578812	0.000575482	0.000797166	0.00122134	0.00104501	0.000771076	0.000614768	0.000445946	0.000318533	0	0	0
d2_25	0	0	0	0	2.07046e-05	0.000200676	0.000237079	0.000154488	0.000251868	0.000426606	0.00121179	0.00140291	0.000919194	0.000779874	0.000694401	8.91891e-05	0.000127413	0.000127413	0	0
d2_26	0	0	0	0	0	9.55598e-05	0.000164044	0.000179743	0.000237079	0.00129961	0.000979184	0.000614768	0.00124683	0.000898262	0.000896138	0.000121042	0.000485762	5.73359e-05	1.59266e-05	0
d2_27	0	0	0	0	0	0.000135376	4.77799e-05	0.000535135	2.38899e-05	0.000541202	0.000606805	0.000398166	0.00128824	0.00129961	0.00058246	0.000930115	0.000445946	0.000175193	0	0
d2_28	0	0	0	0	0	0	1.59266e-05	0	0.000302606	0.000415457	0.000756515	0.000970159	0.00122423	0.000870959	0.000949227	0.000767664	0.000312162	0.000382239	0.00014334	0
d2_29	0	0	0	0	0	0	0	0.00019112	4.14092e-05	0.000159266	0.000748552	0.000530129	0.00172963	0.000886886	0.00115445	0.000676882	0.000917374	0.000194305	0.00019112	0.000127413
d2_30	0	0	0	0	0	0	1.59266e-05	0	0.000127413	0.000404536	0.000514203	0.000312162	0.000280309	0.000762658	0.0012582	0.000891891	0.000907818	0.000238899	0.00019112	0
d2_31	0	0	0	0	0	0	0	0	0	0.000328089	0.000127413	0.000774034	0.000780405	0.000270753	0.00127732	0.00117539	0.000821814	0.000350386	0	9.55598e-05
d2_32	0	0	0	0	0	0	0	0.000175193	0	3.18533e-05	0.000328089	0.000366312	0.000574951	0.000742181	0.00110212	0.00138562	0.000987451	0.000758108	0.00048417	3.18533e-05
d2_33	0	0	0	0	0	0	0	0	0.000127413	1.59266e-05	0.00019112	0.000222973	0.000200676	0.000700772	0.000780405	0.000630695	0.000901447	0.00103523	0.000566988	0
d2_34	0	0	0	0	0	0	0	1.59266e-05	9.55598e-05	0.000159266	0.000159266	0.000178378	0.000414092	0.000350386	0.000487355	0.000748552	0.000382239	0.000560617	0.000477799	0.00019112
d2_35	0	0	0	0	0	0	0	0	0	0	0	0.000286679	0.000318533	0.000111486	0.000828185	0.00117857	0.0011499	0.000748552	0.00111486	0.000509652
d2_36	0	0	0	0	0	0	0	0	0	0	9.55598e-05	9.55598e-05	0	0.000302606	0.000414092	0.000955598	0.00146525	0.00141747	0.00121042	0.00019112
d2_37	0	0	0	0	0	0	0	0	0	0	0	0.000127413	0.000127413	0.000318533	0.000366312	0.000445946	0.000630695	0.0016723	0.00117857	0.0010193
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18533e-05	9.55598e-05	0.000414092	0.00136969	0.00138562	0.000987451
d2_39	0	0	0	0	0	0	0	0	0	0	0	9.55598e-05	0	0	0.000127413	0.000541505	0.000222973	0.0010193	0.00106708	0.00108301
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55598e-05	9.55598e-05	0.000509652	0.000286679	0.0014971	0.00181564
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55598e-05	3.18533e-05	0.00019112	0.00146525	0.000860038
