	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0554502	0.0217477	0.00618297	0.00269137	0.00112241	0.000111728	0.000148091	3.4714e-06	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0632593	0.0483915	0.0290316	0.0151065	0.00614693	0.00381723	0.00145082	0.00073827	0.000353743	0	4.33925e-05	3.90532e-05	0	0	0	0	0	0	0	0
d3_2	0.0233094	0.0325668	0.0237421	0.0183967	0.0111879	0.00491424	0.00358818	0.00129986	0.000863112	4.89715e-05	5.95097e-05	0	0	0	0	0	0	0	0	0
d3_3	0.00760355	0.0140503	0.0166049	0.0157347	0.00920806	0.00724009	0.00580963	0.00312372	0.000877255	0.000426971	0.000322784	0.000303984	0	0	0	0	0	0	0	0
d3_4	0.00320364	0.00916065	0.0114436	0.0120332	0.014688	0.00895073	0.00561857	0.0041846	0.00167021	0.00194907	0.000332697	0.00102467	3.34742e-05	1.06812e-05	0	0	0	0	0	0
d3_5	0.00150362	0.00465804	0.0076363	0.0104434	0.0116926	0.00973525	0.00780686	0.00530694	0.00321044	0.00162799	0.000970419	0.00033251	0.000494674	0.000187455	0	0	0	0	0	0
d3_6	0.000322934	0.00209871	0.00331149	0.00511699	0.00768137	0.00845571	0.00530301	0.00524655	0.00347993	0.00325595	0.00181502	0.00100838	0.000729799	0.000156213	0	5.2071e-05	0	0	0	0
d3_7	8.77218e-05	0.000997553	0.00285627	0.00317341	0.0045977	0.00620211	0.00502916	0.00698108	0.00417174	0.00328276	0.00223433	0.0011928	0.000860832	0.000499013	0.000338461	0	0	0	0	0
d3_8	9.32069e-06	0.000309968	0.00134719	0.00155935	0.00302209	0.00327525	0.00512364	0.00565533	0.00506384	0.0041238	0.00320026	0.00157708	0.00152977	0.0010769	0.000260355	8.59171e-05	5.2071e-05	0	0	0
d3_9	0	0.000316289	0.000356257	0.000471238	0.00181487	0.00456931	0.00415717	0.0040222	0.00488271	0.00459312	0.00389997	0.00382251	0.0028836	0.00147063	0.000208284	0.000221302	0.000364497	0	0	0
d3_10	2.16962e-06	0	2.34319e-05	2.69337e-05	0.00134349	0.0012819	0.00303437	0.00308006	0.00324637	0.00448494	0.00358967	0.00267831	0.00274077	0.00201353	0.000973231	0.000728994	7.28994e-05	5.2071e-05	0	0
d3_11	0	2.51056e-05	9.15534e-06	0.00067442	0.000685044	0.000691904	0.00202957	0.00225351	0.00403474	0.00353288	0.00438896	0.00377663	0.00265698	0.00293767	0.00244734	0.000595841	7.81065e-05	0.000156213	0.000156213	0
d3_12	0	0	0	3.16145e-05	0.000137616	0.000194894	0.00160081	0.0014374	0.0012724	0.00281134	0.00295773	0.00350661	0.00378668	0.00311161	0.00134789	0.0012233	0.000312426	0.000572781	0	0
d3_13	0	0	0	2.60355e-05	1.56213e-05	0.00019787	0.000570042	0.000962941	0.00109609	0.00170408	0.00218103	0.00238174	0.00373349	0.00272703	0.002791	0.00217136	0.00142154	0.000911242	0.000156213	0
d3_14	0	0	0	0	0	0	0.00044	0.000742011	0.000914454	0.000877024	0.00194411	0.00181914	0.00242043	0.00277117	0.00302532	0.00327526	0.0016142	0.00143716	0.000473846	0
d3_15	0	0	0	0	0	0	0	0.000234319	0.000223905	0.000683865	0.00148551	0.00088781	0.00219219	0.0033742	0.00290816	0.00400946	0.00318154	0.00203077	0.00130177	0.000156213
d3_16	0	0	0	0	0	0	0	7.81065e-05	0.000762468	2.60355e-05	0.00114035	0.000651124	0.00133822	0.00206201	0.00323584	0.00568355	0.00230674	0.00183811	0.00187455	0.000156213
d3_17	0	0	0	0	0	0	0	0	0.000156213	0.000156213	0	0.000208284	0.00133302	0.00217657	0.00210887	0.00126532	0.00345231	0.00307219	0.00178083	0.000312426
d3_18	0	0	0	0	0	0	0	0	0	0	5.2071e-05	0.000156213	0.000676923	0.00101538	0.00181207	0.00208284	0.00299408	0.00262958	0.00434793	0.00254106
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000156213	0.000572781	0.000156213	0.000676923	0.000885206	0.00210887	0.00413964	0.00406154	0.00525917
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156213	0.000312426	0.00226509	0.00328047	0.00531124
